"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","chambervolume","respiration","correctedArea"
"133",113,180,"10-P3S4C2FS",12.4,10.8,10.7,13,40.4,382.7,281.85,98,100.85,26.3522341259472,NA,10,3,4,2,"FS",468.618118438516,17449.1145507799,115,"113_180_7_27",3.47801595132176,0.966177273243086,7,27,16,57,180,0,0.89946066,"2021-7-27","16:57:00",2021-07-27 16:57:00,"3_4",160,4,14.375,17.625,21.125,2594,202,0,94206498,8,"TMS-94206498",3,4,"3_4",5e+06,8991884.05084336,19188.0844914944
"134",114,176,"10-P3S4C1AA",10.7,10.3,10,9.8,39.9,303.8,194.45,97,109.35,35.9940750493746,NA,10,3,4,1,"AA",406.646393922114,13045.1273436177,116,"114_176_7_27",1.18508080098964,0.999520272646623,7,27,17,3,176,0,0.89946066,"2021-7-27","17:3:00",2021-07-27 17:03:00,"3_4",161,4,14.375,17.625,21,2594,202,0,94206498,8,"TMS-94206498",3,4,"3_4",5e+06,3084808.50348791,7585.97284912539
"135",115,276,"01-P3S4C1AA-S",1.3,1.4,1.1,1,37.8,8.215,5.98,98,2.235,26.7247214886319,NA,1,3,4,1,"AA",88.601767775892,315.177141378742,117,"115_276+278_7_27",0.368905367479705,0.9972533953202,7,27,17,8,276,278,0.89936197,"2021-7-27","17:8:00",2021-07-27 17:08:00,"3_4",161,4,14.375,17.625,21,2594,202,0,94206498,8,"TMS-94206498",3,4,"3_4",2e+06,385011.480154731,4345.41533221519
"136",116,280,"01-P3S4C2AA-S",1.4,1.3,1,1,37.8,7.655,NA,100,7.655,100,NA,1,3,4,2,"AA",85.4881670510607,293.473710330805,118,"116_280+281_7_27",0.164815272588397,0.996893049566562,7,27,17,10,280,281,0.89936197,"2021-7-27","17:10:00",2021-07-27 17:10:00,"3_4",161,4,14.375,17.625,21,2594,202,0,94206498,8,"TMS-94206498",3,4,"3_4",2e+06,172012.842202343,2012.12457976322
"137",117,292,"01-P3S4C2FS-S",1.3,1.3,0.9,0.8,40.6,10.485,7.56,97,6.705,67.6646706586826,NA,1,3,4,2,"FS",82.060314897595,271.15976311052,119,"117_292+293_7_27",0.523104895154534,0.99492262801794,7,27,17,14,292,293,0.89936197,"2021-7-27","17:14:00",2021-07-27 17:14:00,"3_4",161,4,14.375,17.625,21,2594,202,0,94206498,8,"TMS-94206498",3,4,"3_4",2e+06,545955.25300924,6653.09722111779
"138",118,285,"01-P3S4C4AA-F",1.1,1,0.9,1,31.1,8.695,NA,90,8.695,100,NA,1,3,4,4,"AA",80.933040488562,265.556470813455,120,"118_285+284_7_27",0,0.539825537822958,7,27,17,18,285,284,0.89926328,"2021-7-27","17:18:00",2021-07-27 17:18:00,"3_4",162,4,14.375,17.625,21.125,2594,202,0,94206498,8,"TMS-94206498",3,4,"3_4",2e+06,0,0
"139",119,296,"01-P3S4C4FS-S",1.4,1.2,1.2,1,36.8,11.88,7.285,55,4.595,38.7235700923984,NA,1,3,4,4,"FS",90.1278230148885,323.971244614304,121,"119_296+297_7_27",0.223760217983653,0.990656338831574,7,27,17,20,296,297,0.89936197,"2021-7-27","17:20:00",2021-07-27 17:20:00,"3_4",162,4,14.375,17.625,21.125,2594,202,0,94206498,8,"TMS-94206498",3,4,"3_4",2e+06,232146.5580094,2575.74797930103
"140",120,288,"01-P3S4C1FS-S",1.5,1.6,1.1,1,37.8,9.125,NA,100,9.125,100,NA,1,3,4,1,"FS",89.2019485949111,323.80866719448,122,"120_288+289_7_27",0.256331971667854,0.997887354754795,7,27,17,23,288,289,0.89926328,"2021-7-27","17:23:00",2021-07-27 17:23:00,"3_4",162,4,14.375,17.625,21.125,2594,202,0,94206498,8,"TMS-94206498",3,4,"3_4",2e+06,265909.912169812,2980.98770664055
"141",30,300,"01-P3S5C1AA-S",1.2,1.1,0.8,0.8,31.8,7.68,5.345,100,2.335,30.2271955611898,NA,1,3,5,1,"AA",71.4515926824436,204.626066695244,32,"30_300+301_7_27",0.0481974451576658,0.822038072938371,7,27,10,20,300,301,0.9000528,"2021-7-27","10:20:00",2021-07-27 10:20:00,"3_5",134,4,13.9375,17.25,20,1763,202,0,94206496,6,"TMS-94206496",3,5,"3_5",2e+06,52860.2848571019,739.805550479916
"142",31,305,"01-P3S5C2AA-F",1.4,1.5,1,1.1,37.8,8.825,5.78,100,3.045,34.3732579437764,NA,1,3,5,2,"AA",94.254172081165,355.102071616888,33,"31_305+306_7_27",0,0.506356445544316,7,27,10,22,305,306,0.89995411,"2021-7-27","10:22:00",2021-07-27 10:22:00,"3_5",134,4,13.9375,17.25,20,1763,202,0,94206496,6,"TMS-94206496",3,5,"3_5",2e+06,0,0
"143",32,320,"01-P3S5C4FS-S",1.2,1.2,0.8,0.8,36.1,9.68,6.255,67.5,3.425,34.8080108795356,NA,1,3,5,4,"FS",89.8409834036871,330.256262517198,34,"32_320+321_7_27",0.0744277929155269,0.926827063363439,7,27,10,25,320,321,0.89995411,"2021-7-27","10:25:00",2021-07-27 10:25:00,"3_5",134,4,13.9375,17.25,20,1763,202,0,94206496,6,"TMS-94206496",3,5,"3_5",2e+06,81614.1976444664,908.429477866968
"144",33,308,"01-P3S5C4AA-S",1.2,1.3,0.8,0.9,37.9,9.87,6.41,77.5,3.46,34.3071607656088,NA,1,3,5,4,"AA",90.3755473056907,329.416671880526,35,"33_308+309_7_27",0.182322888283368,0.987109010620719,7,27,10,28,308,309,0.89995411,"2021-7-27","10:28:00",2021-07-27 10:28:00,"3_5",134,4,13.9375,17.25,20,1763,202,0,94206496,6,"TMS-94206496",3,5,"3_5",2e+06,199927.23019478,2212.18278787885
"145",34,316,"01-P3S5C2FS-S",1.5,1.4,1,1,39.1,10.2,5.705,95,4.495,44.1752263180835,NA,1,3,5,2,"FS",87.57615775798,311.023170492533,36,"34_316+317_7_27",1.67281447737186,0.999722718652617,7,27,10,31,316,317,0.89995411,"2021-7-27","10:31:00",2021-07-27 10:31:00,"3_5",231,4,14.875,18.9375,22.25,1756,202,0,94206496,6,"TMS-94206496",3,5,"3_5",2e+06,1648855.17126482,18827.6719769037
"146",36,191,"10-P3S5C1FS",9.2,10.6,10.6,10,40.4,400.5,251.98,90,148.52,37.083645443196,NA,10,3,5,1,"FS",404.157102480607,12948.8364815876,38,"36_191_7_27",1.61079962969394,0.962529921602645,7,27,10,41,191,0,0.89995411,"2021-7-27","10:41:00",2021-07-27 10:41:00,"3_5",135,4,14,17.3125,20,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",5e+06,4405118.99217444,10899.5214116912
"147",37,192,"10-P3S5C2FS",9.6,9.8,10,9.6,39.8,233.6,173.42,96,60.18,25.7619863013699,NA,10,3,5,2,"FS",386.527655797876,11886.2807311052,39,"37_192_7_27",0.634569961281116,0.85324710129474,7,27,10,44,192,0,0.89995411,"2021-7-27","10:44:00",2021-07-27 10:44:00,"3_5",232,4,14.875,18.875,22.125,1755,202,0,94206496,6,"TMS-94206496",3,5,"3_5",5e+06,1569043.09349896,4059.32944244343
"148",75,192,"10-P3S5C2FS",9.6,9.8,10,9.6,39.8,233.6,173.42,96,60.18,25.7619863013699,NA,10,3,5,2,"FS",386.527655797876,11886.2807311052,77,"75_192_7_27",1.35184289855626,0.999669471462101,7,27,13,32,192,0,0.9000528,"2021-7-27","13:32:00",2021-07-27 13:32:00,"3_5",147,4,14.25,17.9375,21.125,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",5e+06,3501190.72982093,9058.0600826446
"149",76,191,"10-P3S5C1FS",9.2,10.6,10.6,10,40.4,400.5,251.98,90,148.52,37.083645443196,NA,10,3,5,1,"FS",404.157102480607,12948.8364815876,78,"76_191_7_27",2.47499115011939,0.999010544139547,7,27,13,35,191,0,0.89995411,"2021-7-27","13:35:00",2021-07-27 13:35:00,"3_5",147,4,14.25,17.9375,21.125,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",5e+06,6408008.09168632,15855.2405793581
"150",77,308,"01-P3S5C4AA-S",1.2,1.3,0.8,0.9,37.9,9.87,6.41,77.5,3.46,34.3071607656088,NA,1,3,5,4,"AA",90.3755473056907,329.416671880526,79,"77_308+309_7_27",0.369856786508834,0.994394166913736,7,27,13,43,308,309,0.89995411,"2021-7-27","13:43:00",2021-07-27 13:43:00,"3_5",147,4,14.25,17.9375,21.125,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",2e+06,383970.294758899,4248.60823758156
"151",78,306,"01-P3S5C2AA-W",1.3,1.3,1,1,40.2,8.825,5.78,100,3.045,34.3732579437764,NA,1,3,5,2,"AA",94.254172081165,355.102071616888,80,"78_306+305_7_27",0.0894527668079031,0.959029272593412,7,27,13,45,306,305,0.89995411,"2021-7-27","13:45:00",2021-07-27 13:45:00,"3_5",148,4,14.3125,18,21.1875,1763,202,0,94206496,6,"TMS-94206496",3,5,"3_5",2e+06,92591.0985435707,982.355438482212
"152",79,300,"01-P3S5C1AA-S",1.2,1.1,0.8,0.8,31.8,7.68,5.345,100,2.335,30.2271955611898,NA,1,3,5,1,"AA",71.4515926824436,204.626066695244,81,"79_300+301_7_27",0.113751042078019,0.948357207301868,7,27,13,48,300,301,0.89995411,"2021-7-27","13:48:00",2021-07-27 13:48:00,"3_5",148,4,14.3125,18,21.1875,1763,202,0,94206496,6,"TMS-94206496",3,5,"3_5",2e+06,117750.706823733,1647.97875600981
"153",80,320,"01-P3S5C4FS-S",1.2,1.2,0.8,0.8,36.1,9.68,6.255,67.5,3.425,34.8080108795356,NA,1,3,5,4,"FS",89.8409834036871,330.256262517198,82,"80_320+321_7_27",0.157761327194525,0.993173014139152,7,27,13,51,320,321,0.9000528,"2021-7-27","13:51:00",2021-07-27 13:51:00,"3_5",148,4,14.3125,18,21.1875,1763,202,0,94206496,6,"TMS-94206496",3,5,"3_5",2e+06,163316.11065581,1817.83529596925
"154",81,316,"01-P3S5C2FS-S",1.5,1.4,1,1,39.1,10.2,5.705,95,4.495,44.1752263180835,NA,1,3,5,2,"FS",87.57615775798,311.023170492533,83,"81_316+317_7_27",1.95371693699423,0.999859695572987,7,27,13,54,316,317,0.89995411,"2021-7-27","13:54:00",2021-07-27 13:54:00,"3_5",148,4,14.3125,18,21.1875,1763,202,0,94206496,6,"TMS-94206496",3,5,"3_5",2e+06,2022305.08310577,23091.9594428256
"155",82,313,"01-P3S5C1FS-F",1.3,1.3,1,1,40.8,9.76,6.98,100,2.78,28.4458531675784,NA,1,3,5,1,"FS",87.242138436637,305.962850125764,84,"82_313+312_7_27",0.0886797600902806,0.933000811182046,7,27,13,57,313,312,0.9000528,"2021-7-27","13:57:00",2021-07-27 13:57:00,"3_5",148,4,14.3125,18,21.1875,1763,202,0,94206496,6,"TMS-94206496",3,5,"3_5",2e+06,91803.293729612,1052.28156226693
"156",121,321,"01-P3S5C4FS-F",1.3,1.2,1.4,1.4,39,9.68,6.255,67.5,3.425,34.8080108795356,NA,1,3,5,4,"FS",89.8409834036871,330.256262517198,123,"121_321+320_7_27",0.0636938137254266,0.971980235007426,7,27,17,29,321,320,0.89985542,"2021-7-27","17:29:00",2021-07-27 17:29:00,"3_5",162,4,14.625,18.0625,20.875,1761,202,0,94206496,6,"TMS-94206496",3,5,"3_5",2e+06,66908.8725596065,744.747775733503
"157",122,316,"01-P3S5C2FS-S",1.5,1.4,1,1,39.1,10.2,5.705,95,4.495,44.1752263180835,NA,1,3,5,2,"FS",87.57615775798,311.023170492533,124,"122_316+317_7_27",1.80243329499248,0.999376556629689,7,27,17,33,316,317,0.89985542,"2021-7-27","17:33:00",2021-07-27 17:33:00,"3_5",163,4,14.625,18,20.75,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",2e+06,1904838.76111039,21750.6546287916
"158",123,312,"01-P3S5C1FS-S",1.3,1.2,0.8,0.8,40.4,9.76,6.98,100,2.78,28.4458531675784,NA,1,3,5,1,"FS",87.242138436637,305.962850125764,125,"123_312+313_7_27",0.372835226076109,0.98668727638688,7,27,17,36,312,313,0.89985542,"2021-7-27","17:36:00",2021-07-27 17:36:00,"3_5",163,4,14.625,18,20.75,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",2e+06,394018.901718379,4516.3828945407
"159",124,192,"10-P3S5C2FS",9.6,9.8,10,9.6,39.8,233.6,173.42,96,60.18,25.7619863013699,NA,10,3,5,2,"FS",386.527655797876,11886.2807311052,126,"124_192_7_27",1.21632529074813,0.999671537185861,7,27,17,42,192,0,0.89975673,"2021-7-27","17:42:00",2021-07-27 17:42:00,"3_5",163,4,14.625,18,20.75,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",5e+06,3206084.88024905,8294.58082017702
"160",125,191,"10-P3S5C1FS",9.2,10.6,10.6,10,40.4,400.5,251.98,90,148.52,37.083645443196,NA,10,3,5,1,"FS",404.157102480607,12948.8364815876,127,"125_191_7_27",2.2125773766376,0.997958079049473,7,27,17,45,191,0,0.89975673,"2021-7-27","17:45:00",2021-07-27 17:45:00,"3_5",164,4,14.625,18,20.625,1761,202,0,94206496,6,"TMS-94206496",3,5,"3_5",5e+06,5866179.77281454,14514.6027047639
"161",38,167,"10-P3S3C1FS",11.4,9.8,9.8,11.5,40.5,438.4,281.17,98,157.23,35.8645072992701,NA,10,3,3,1,"FS",424.863793434382,14363.609012634,40,"38_167_7_27",3.60290169530756,0.999834294628537,7,27,10,54,167,0,0.89817769,"2021-7-27","10:54:00",2021-07-27 10:54:00,"3_3",136,4,14.25,18.125,21.375,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",5e+06,9198374.43965037,21650.1725536446
"162",39,168,"10-P3S3C2FS",10.3,9.8,9.8,9.9,40,250.1,189.76,100,60.34,24.1263494602159,NA,10,3,3,2,"FS",395.594261885294,12441.4399465014,41,"39_168_7_27",2.71633855585842,0.99960546725509,7,27,10,57,168,0,0.89817769,"2021-7-27","10:57:00",2021-07-27 10:57:00,"3_3",136,4,14.25,18.125,21.375,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",5e+06,6937611.50127768,17537.1894127456
"163",40,169,"10-P3S3C4FS",8.4,7.9,8,7.5,34,170.3,82.79,70,87.51,51.3857897827363,NA,10,3,3,4,"FS",291.948284742216,6752.34551807893,42,"40_169_7_27",1.30900595961351,0.99966157199415,7,27,10,59,169,0,0.89817769,"2021-7-27","10:59:00",2021-07-27 10:59:00,"3_3",233,4,15.25,20,23.75,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",5e+06,3012349.1656399,10318.091672639
"164",41,252,"01-P3S3C1AA-S",1.2,1.2,0.9,0.9,38.8,8.885,6.25,100,2.635,29.785671520108,NA,1,3,3,1,"AA",83.7315747682007,280.752354478869,43,"41_252+253_7_27",0.320658847634046,0.996565341914458,7,27,11,3,252,253,0.898079,"2021-7-27","11:3:00",2021-07-27 11:03:00,"3_3",137,4,14.25,18.5,21.75,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,322663.220779813,3853.54296360795
"165",42,260,"01-P3S3C4AA-S",1.2,1.4,0.8,0.9,40.6,10.935,6.34,97.5,4.595,42.1018007046235,NA,1,3,3,4,"AA",86.0842492392317,296.350362003942,44,"42_260+261_7_27",0,0.612513495070774,7,27,11,6,260,261,0.898079,"2021-7-27","11:6:00",2021-07-27 11:06:00,"3_3",137,4,14.25,18.5,21.75,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,0,0
"166",43,257,"01-P3S3C2AA-F",1.5,1.4,1,0.9,39.2,11.675,6.74,95,4.935,40.9419961481817,NA,1,3,3,2,"AA",90.4972349213179,329.018998610459,45,"43_257+258_7_27",0.134683242506813,0.979940284545316,7,27,11,9,257,258,0.898079,"2021-7-27","11:9:00",2021-07-27 11:09:00,"3_3",137,4,14.25,18.5,21.75,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,135521.848893302,1497.5247477023
"167",44,264,"01-P3S3C1FS-S",1.4,1.4,1.3,1.2,42.2,12.315,7.955,100,4.36,35.3821572028784,NA,1,3,3,1,"FS",107.508721818402,460.117660044761,46,"44_264+265_7_27",0.482074250681204,0.997551758490863,7,27,11,11,264,265,0.898079,"2021-7-27","11:11:00",2021-07-27 11:11:00,"3_3",137,4,14.25,18.5,21.75,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,485044.08858438,4511.67198698252
"168",45,272,"01-P3S3C4FS-S",1.3,1.4,1.2,1.2,41.8,8.81,4.785,57.5,4.025,45.9532877677838,NA,1,3,3,4,"FS",95.8731919952171,368.627675188143,47,"45_272+273_7_27",0,0.91242517320937,7,27,11,14,272,273,0.898079,"2021-7-27","11:14:00",2021-07-27 11:14:00,"3_3",234,4,15.25,20,23.375,2613,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,0,0
"169",46,268,"01-P3S3C2FS-S",1.3,1.3,0.8,0.9,39.4,10.375,5.915,95,4.46,42.6990889483026,NA,1,3,3,2,"FS",87.1591358034744,304.324509556916,48,"46_268+269_7_27",1.39300927757439,0.999705129687268,7,27,11,17,268,269,0.898079,"2021-7-27","11:17:00",2021-07-27 11:17:00,"3_3",138,4,14.3125,18.5625,21.625,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,1409802.48491532,16175.0397352967
"170",83,265,"01-P3S3C1FS-F",1.5,1.4,1.4,1.2,38.2,12.315,7.955,100,4.36,35.3821572028784,NA,1,3,3,1,"FS",107.508721818402,460.117660044761,85,"83_265+264_7_27",0.567757220868552,0.997936995888649,7,27,14,5,265,264,0.89827638,"2021-7-27","14:5:00",2021-07-27 14:05:00,"3_3",149,4,14.6875,18.5,21.4375,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,579709.623966267,5392.2101775657
"171",84,257,"01-P3S3C2AA-F",1.5,1.4,1,0.9,39.2,11.675,6.74,95,4.935,40.9419961481817,NA,1,3,3,2,"AA",90.4972349213179,329.018998610459,86,"84_257+258_7_27",0.0494225609186525,0.973753215551973,7,27,14,8,257,258,0.89837507,"2021-7-27","14:8:00",2021-07-27 14:08:00,"3_3",149,4,14.6875,18.5,21.4375,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,50471.855870496,557.717104996394
"172",85,260,"01-P3S3C4AA-S",1.2,1.4,0.8,0.9,40.6,10.935,6.34,97.5,4.595,42.1018007046235,NA,1,3,3,4,"AA",86.0842492392317,296.350362003942,87,"85_260+261_7_27",0.0766343299220059,0.921242786529642,7,27,14,11,260,261,0.89817769,"2021-7-27","14:11:00",2021-07-27 14:11:00,"3_3",149,4,14.6875,18.5,21.4375,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,78245.4440977651,908.940308932913
"173",86,252,"01-P3S3C1AA-S",1.2,1.2,0.9,0.9,38.8,8.885,6.25,100,2.635,29.785671520108,NA,1,3,3,1,"AA",83.7315747682007,280.752354478869,88,"86_252+253_7_27",0.217669503962396,0.988694395820796,7,27,14,14,252,253,0.89817769,"2021-7-27","14:14:00",2021-07-27 14:14:00,"3_3",149,4,14.6875,18.5,21.4375,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,222247.390575164,2654.28413582839
"174",87,272,"01-P3S3C4FS-S",1.3,1.4,1.2,1.2,41.8,8.81,4.785,57.5,4.025,45.9532877677838,NA,1,3,3,4,"FS",95.8731919952171,368.627675188143,89,"87_272+273_7_27",0,0.00823425841318325,7,27,14,17,272,273,0.89817769,"2021-7-27","14:17:00",2021-07-27 14:17:00,"3_3",150,4,14.75,18.625,21.5625,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,0,0
"175",88,268,"01-P3S3C2FS-S",1.3,1.3,0.8,0.9,39.4,10.375,5.915,95,4.46,42.6990889483026,NA,1,3,3,2,"FS",87.1591358034744,304.324509556916,90,"88_268+269_7_27",1.32873637602183,0.999499922495566,7,27,14,21,268,269,0.89817769,"2021-7-27","14:21:00",2021-07-27 14:21:00,"3_3",150,4,14.75,18.625,21.5625,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,1348800.79480496,15475.1510827989
"176",89,167,"10-P3S3C1FS",11.4,9.8,9.8,11.5,40.5,438.4,281.17,98,157.23,35.8645072992701,NA,10,3,3,1,"FS",424.863793434382,14363.609012634,91,"89_167_7_27",3.60654957418741,0.99940463516658,7,27,14,27,167,0,0.89817769,"2021-7-27","14:27:00",2021-07-27 14:27:00,"3_3",150,4,14.75,18.625,21.5625,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",5e+06,9127620.79385071,21483.640015704
"177",90,168,"10-P3S3C2FS",10.3,9.8,9.8,9.9,40,250.1,189.76,100,60.34,24.1263494602159,NA,10,3,3,2,"FS",395.594261885294,12441.4399465014,92,"90_168_7_27",2.71092983651233,0.993065308295759,7,27,14,30,168,0,0.89827638,"2021-7-27","14:30:00",2021-07-27 14:30:00,"3_3",151,4,14.75,18.5625,21.1875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",5e+06,6985837.51686588,17659.0971860241
"178",91,169,"10-P3S3C4FS",8.4,7.9,8,7.5,34,170.3,82.79,70,87.51,51.3857897827363,NA,10,3,3,4,"FS",291.948284742216,6752.34551807893,93,"91_169_7_27",1.5496373915304,0.996469023167563,7,27,14,32,169,0,0.89827638,"2021-7-27","14:32:00",2021-07-27 14:32:00,"3_3",151,4,14.75,18.5625,21.1875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",5e+06,3997839.81224714,13693.6574769643
"179",126,169,"10-P3S3C4FS",8.4,7.9,8,7.5,34,170.3,82.79,70,87.51,51.3857897827363,NA,10,3,3,4,"FS",291.948284742216,6752.34551807893,128,"126_169_7_27",1.33808077301396,0.999371378145632,7,27,17,52,169,0,0.89788162,"2021-7-27","17:52:00",2021-07-27 17:52:00,"3_3",164,4,15,18.375,20.75,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",5e+06,3523289.64725606,12068.1977986856
"180",127,168,"10-P3S3C2FS",10.3,9.8,9.8,9.9,40,250.1,189.76,100,60.34,24.1263494602159,NA,10,3,3,2,"FS",395.594261885294,12441.4399465014,129,"127_168_7_27",3.02008751544669,0.999849969181124,7,27,17,55,168,0,0.89788162,"2021-7-27","17:55:00",2021-07-27 17:55:00,"3_3",164,4,15,18.375,20.75,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",5e+06,7943107.61672733,20078.9252575926
"181",128,167,"10-P3S3C1FS",11.4,9.8,9.8,11.5,40.5,438.4,281.17,98,157.23,35.8645072992701,NA,10,3,3,1,"FS",424.863793434382,14363.609012634,130,"128_167_7_27",3.78269108372393,0.999448219895621,7,27,17,58,167,0,0.89788162,"2021-7-27","17:58:00",2021-07-27 17:58:00,"3_3",164,4,15,18.375,20.75,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",5e+06,9944990.85522871,23407.4802534678
"182",129,252,"01-P3S3C1AA-S",1.2,1.2,0.9,0.9,38.8,8.885,6.25,100,2.635,29.785671520108,NA,1,3,3,1,"AA",83.7315747682007,280.752354478869,131,"129_252+253_7_27",0.220548546682794,0.957991777964992,7,27,18,3,252,253,0.89788162,"2021-7-27","18:3:00",2021-07-27 18:03:00,"3_3",165,4,15,18.375,20.6875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,233273.941644314,2785.97341910864
"183",130,260,"01-P3S3C4AA-S",1.2,1.4,0.8,0.9,40.6,10.935,6.34,97.5,4.595,42.1018007046235,NA,1,3,3,4,"AA",86.0842492392317,296.350362003942,132,"130_260+261_7_27",0,0.385432255435947,7,27,18,6,260,261,0.89788162,"2021-7-27","18:6:00",2021-07-27 18:06:00,"3_3",165,4,15,18.375,20.6875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,0,0
"184",131,256,"01-P3S3C2AA-S",1.5,1.4,1.3,1.3,39.6,9.15,6.41,90,2.74,29.744066171182,NA,1,3,3,2,"AA",97.5219780652024,384.557120738171,133,"131_256+258_7_27",0.0695470027247883,0.811845557190587,7,27,18,9,256,258,0.89798031,"2021-7-27","18:9:00",2021-07-27 18:09:00,"3_3",165,4,15,18.375,20.6875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,73564.0503843662,754.333042088029
"185",132,264,"01-P3S3C1FS-S",1.4,1.4,1.3,1.2,42.2,12.315,7.955,100,4.36,35.3821572028784,NA,1,3,3,1,"FS",107.508721818402,460.117660044761,134,"132_264+265_7_27",0.346132037262053,0.996357941155342,7,27,18,11,264,265,0.89798031,"2021-7-27","18:11:00",2021-07-27 18:11:00,"3_3",165,4,15,18.375,20.6875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,366110.852401086,3405.40605644537
"186",133,272,"01-P3S3C4FS-S",1.3,1.4,1.2,1.2,41.8,8.81,4.785,57.5,4.025,45.9532877677838,NA,1,3,3,4,"FS",95.8731919952171,368.627675188143,135,"133_272+273_7_27",0,0.832722136435166,7,27,18,13,272,273,0.89798031,"2021-7-27","18:13:00",2021-07-27 18:13:00,"3_3",165,4,15,18.375,20.6875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,0,0
"187",134,268,"01-P3S3C2FS-S",1.3,1.3,0.8,0.9,39.4,10.375,5.915,95,4.46,42.6990889483026,NA,1,3,3,2,"FS",87.1591358034744,304.324509556916,136,"134_268+269_7_27",1.75183242506816,0.999897002114116,7,27,18,18,268,269,0.89788162,"2021-7-27","18:18:00",2021-07-27 18:18:00,"3_3",166,4,15,18.3125,20.5625,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2e+06,1864153.04411941,21387.9248220483
"188",6,376,"10-P6S3C4FS",9.4,8.6,8,8.5,40,220.7,NA,88,220.7,100,NA,10,6,3,4,"FS",345.144795663705,9354.09212606361,7,"37_376_7_28",2.46959421402808,0.999854347393316,7,28,11,22,376,0,0.88386764,"2021-7-28","11:22:00",2021-07-28 11:22:00,"6_3",139,4,15.625,20.125,22.375,1970,202,0,94206477,27,"TMS-94206477",6,3,"6_3",5e+06,5933193.01001683,17190.4461100375
"189",30,366,"10-P6S3C1AA",10,10.5,9.9,9.6,38,318.6,NA,95,318.6,100,NA,10,6,3,1,"AA",388.593550302456,11940.5391778253,32,"30_366_7_28",0.851232970027255,0.999431776407854,7,28,11,2,366,0,0.88396633,"2021-7-28","11:2:00",2021-07-28 11:02:00,"6_3",138,4,15.625,20.25,22.875,1971,202,0,94206477,27,"TMS-94206477",6,3,"6_3",5e+06,1999569.98491988,5145.65921993183
"190",31,374,"10-P6S3C2FS",10.5,10.9,10.9,10.6,40.2,328,223.05,99,104.95,31.9969512195122,NA,10,6,3,2,"FS",427.271277836489,14526.8453815164,33,"31_374_7_28",6.45829717063009,0.999822287044417,7,28,11,5,374,0,0.88396633,"2021-7-28","11:5:00",2021-07-28 11:05:00,"6_3",138,4,15.625,20.25,22.875,1971,202,0,94206477,27,"TMS-94206477",6,3,"6_3",5e+06,15162854.1458707,35487.6513643712
