"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","T3K","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume"
"132",13,13,"01-P1S1C1AA-S",1.3,1.4,1,1,39,8.05,6.65,100,1.4,17.3970219839754,NA,1,1,1,1,"AA",294.39083449101,85.0723655638031,13,"9_13+14_4_27",0.155918589424379,0.985063293526528,4,27,9,2,13,14,0.88357157,"2022-4-27","9:2:00",2022-04-27 09:02:00,"1_1",55683,4,5.75,10.5625,12.5625,2443,202,0,94206489,14,"TMS-94206489",1,1,"1_1",286.7125,1.306706,0.0071534560728482,2.42991806630673e-05,8.40867187063607e-05
"133",14,25,"01-P1S1C2FS-S",1.5,1.5,1.3,1.2,39.5,9.165,7.775,98,1.39,15.1790842041298,NA,1,1,1,2,"FS",192.210074780442,64.1893483473814,14,"10_25+26_4_27",0.29682636116415,0.995779833467215,4,27,9,4,25,26,0.88357157,"2022-4-27","9:4:00",2022-04-27 09:04:00,"1_1",55683,4,5.75,10.5625,12.5625,2443,202,0,94206489,14,"TMS-94206489",1,1,"1_1",286.7125,1.306706,0.0138510188992576,7.20618776881462e-05,0.000215783759391019
"134",15,21,"01-P1S1C1FS-S",1.3,1.2,1,1,38,11.87,8.61,100,3.26,27.6917006256098,NA,1,1,1,1,"FS",260.131124257717,75.9290873947648,15,"11_21+22_4_27",0.142084707516056,0.952298623757097,4,27,9,6,21,22,0.88357157,"2022-4-27","9:6:00",2022-04-27 09:06:00,"1_1",55683,4,5.75,10.5625,12.5625,2443,202,0,94206489,14,"TMS-94206489",1,1,"1_1",286.7125,1.306706,0.00656755494370448,2.52470939894062e-05,8.64959025460025e-05
"135",16,17,"01-P1S1C2AA-S",0.9,1,1.2,1.3,35.5,8.46,7.39,97.5,1.07,12.6808810750224,NA,1,1,1,2,"AA",278.717376069227,81.7194353544125,16,"12_17+18_4_27",0.139176303509828,0.964319583397619,4,27,9,8,17,18,0.88357157,"2022-4-27","9:8:00",2022-04-27 09:08:00,"1_1",55692,4,6,10.5,10.875,2443,202,0,94206489,14,"TMS-94206489",1,1,"1_1",285.025,1.306706,0.00644076320279468,2.31085815087285e-05,7.88155617431943e-05
"136",66,29,"01-P1S1C4FS-S",1.5,1.5,1.3,1.3,42,8.735,7.76,61,0.975,11.3128976962455,NA,1,1,1,4,"FS",198.588230331761,66.8161779547111,66,"60_29+30_4_27",0.465888964577657,0.992762590818598,4,27,11,32,29,30,0.88455847,"2022-4-27","11:32:00",2022-04-27 11:32:00,"1_1",55693,4,6,9.875,9.875,2442,202,0,94206489,14,"TMS-94206489",1,1,"1_1",284.025,1.306706,0.021923880473332,0.000110398689976269,0.000328122337200914
"137",67,33,"01-P1S1C4AA-S",1.1,1.1,1,1,40,6.255,5.62,90,0.635,10.1781528363807,NA,1,1,1,4,"AA",281.286259136533,81.171292886208,67,"61_33+34_4_27",0.0741827229069032,0.858778050013003,4,27,11,34,33,34,0.88455847,"2022-4-27","11:34:00",2022-04-27 11:34:00,"1_1",55693,4,6,9.875,9.875,2442,202,0,94206489,14,"TMS-94206489",1,1,"1_1",284.025,1.306706,0.00345048618061822,1.22668138543639e-05,4.25087005261252e-05
"138",68,13,"01-P1S1C1AA-S",1.3,1.4,1,1,39,8.05,6.65,100,1.4,17.3970219839754,NA,1,1,1,1,"AA",294.39083449101,85.0723655638031,68,"62_13+14_4_27",0,0.347016496556809,4,27,11,36,13,14,0.88455847,"2022-4-27","11:36:00",2022-04-27 11:36:00,"1_1",55693,4,6,9.875,9.875,2442,202,0,94206489,14,"TMS-94206489",1,1,"1_1",284.025,1.306706,0,0,0
"139",69,25,"01-P1S1C2FS-S",1.5,1.5,1.3,1.2,39.5,9.165,7.775,98,1.39,15.1790842041298,NA,1,1,1,2,"FS",192.210074780442,64.1893483473814,69,"63_25+26_4_27",0.0934773787786543,0.862439426568433,4,27,11,37,25,26,0.88445978,"2022-4-27","11:37:00",2022-04-27 11:37:00,"1_1",55693,4,6,9.875,9.875,2442,202,0,94206489,14,"TMS-94206489",1,1,"1_1",284.025,1.306706,0.00440770168602414,2.29316891482352e-05,6.86671823208181e-05
"140",70,21,"01-P1S1C1FS-S",1.3,1.2,1,1,38,11.87,8.61,100,3.26,27.6917006256098,NA,1,1,1,1,"FS",260.131124257717,75.9290873947648,70,"64_21+22_4_27",0.0516723842195615,0.842891664856504,4,27,11,39,21,22,0.88455847,"2022-4-27","11:39:00",2022-04-27 11:39:00,"1_1",55693,4,6,9.875,9.875,2442,202,0,94206489,14,"TMS-94206489",1,1,"1_1",284.025,1.306706,0.0024137358952013,9.27892001423853e-06,3.17893442160313e-05
"141",71,17,"01-P1S1C2AA-S",0.9,1,1.2,1.3,35.5,8.46,7.39,97.5,1.07,12.6808810750224,NA,1,1,1,2,"AA",278.717376069227,81.7194353544125,71,"65_17+18_4_27",0.0466656487384072,0.835519142714548,4,27,11,41,17,18,0.88455847,"2022-4-27","11:41:00",2022-04-27 11:41:00,"1_1",55693,4,6,9.875,9.875,2442,202,0,94206489,14,"TMS-94206489",1,1,"1_1",284.025,1.306706,0.00216960433707956,7.78424498564696e-06,2.65494288802916e-05
"142",72,17,"01-P1S1C2AA-S",0.9,1,1.2,1.3,35.5,8.46,7.39,97.5,1.07,12.6808810750224,NA,1,1,1,2,"AA",278.717376069227,81.7194353544125,72,"0_17+18_4_27",0,0.386113564189957,4,27,11,42,17,18,0.88455847,"2022-4-27","11:42:00",2022-04-27 11:42:00,"1_1",55693,4,6,9.875,9.875,2442,202,0,94206489,14,"TMS-94206489",1,1,"1_1",284.025,1.306706,0,0,0
"143",73,12,"10-P1S1C4FS",12.5,12.4,12.8,12.3,39.8,537.1,123.23,65,413.87,77.0564140755911,NA,10,1,1,4,"FS",1808.38443156434,4884.22087766697,73,"66_12_4_27",0.919935998483316,0.998061294410407,4,27,11,44,12,0,0.88455847,"2022-4-27","11:44:00",2022-04-27 11:44:00,"1_1",55698,4,6.125,8.8125,9,2440,202,0,94206489,14,"TMS-94206489",1,1,"1_1",283.15,11.661397,0.2373549512311,0.000131252485416376,4.8596277108679e-05
"144",74,133,"10-P1S1C1FS",9.5,9,8.8,8.2,39.3,362,221.02,98,140.98,38.9447513812155,NA,10,1,1,1,"FS",1219.74377783974,2432.63827518352,74,"67_133_4_27",0.825558423562503,0.998354115894441,4,27,11,46,133,0,0.88455847,"2022-4-27","11:46:00",2022-04-27 11:46:00,"1_1",55698,4,6.125,8.8125,9,2440,202,0,94206489,14,"TMS-94206489",1,1,"1_1",283.15,11.661397,0.290056775560631,0.000237801397990604,0.000119235473074495
"145",75,6,"25-P1S1C4FS",32.2,32.4,29.9,31.9,99.9,2639.3,1230.34,85,1408.96,53.3838517788808,NA,25,1,1,4,"FS",11487.0528854233,78361.1076270435,75,"68_6_4_27",1.11584128065395,0.999594973602914,4,27,11,48,6,0,0.88455847,"2022-4-27","11:48:00",2022-04-27 11:48:00,"1_1",55694,4,6,9.625,9.9375,2441,202,0,94206489,14,"TMS-94206489",1,1,"1_1",284.0875,1.5637,0.0662082655727394,0.000842989819155395,0.000123574933123706
"146",76,8,"10-P1S1C2AA",13.8,14,13.6,13.4,44,426.4,328.04,100,98.36,23.0675422138837,NA,10,1,1,2,"AA",2188.65720946633,6486.56154359748,76,"69_8_4_27",0.964360932708441,0.997924090121961,4,27,11,50,8,0,0.88455847,"2022-4-27","11:50:00",2022-04-27 11:50:00,"1_1",55694,4,6,9.625,9.9375,2441,202,0,94206489,14,"TMS-94206489",1,1,"1_1",284.0875,11.661397,0.189361857123326,8.65196506352398e-05,2.91929485060131e-05
"147",77,11,"10-P1S1C2FS",8.6,9.3,8.6,8.4,38.8,245.9,177.81,100,68.09,27.6901179341196,NA,10,1,1,2,"FS",1183.19861666272,2320.32457067182,77,"70_11_4_27",0.963008816097696,0.999753592715165,4,27,11,52,11,0,0.88455847,"2022-4-27","11:52:00",2022-04-27 11:52:00,"1_1",55694,4,6,9.625,9.9375,2441,202,0,94206489,14,"TMS-94206489",1,1,"1_1",284.0875,11.661397,0.34133698907146,0.00028848663636391,0.000147107432031645
"148",78,7,"10-P1S1C1AA",13,12.7,12.2,12.1,39.7,3126.7,201.76,96,2924.94,93.5471903284613,NA,10,1,1,1,"AA",1804.70528822369,4873.19617819751,78,"71_7_4_27",0.782843967077225,0.969270056767426,4,27,11,53,7,0,0.88445978,"2022-4-27","11:53:00",2022-04-27 11:53:00,"1_1",55694,4,6,9.625,9.9375,2441,202,0,94206489,14,"TMS-94206489",1,1,"1_1",284.0875,11.661397,0.201621938016723,0.000111720145850059,4.13736551216164e-05
"149",130,12,"10-P1S1C4FS",12.5,12.4,12.8,12.3,39.8,537.1,123.23,65,413.87,77.0564140755911,NA,10,1,1,4,"FS",1808.38443156434,4884.22087766697,130,"120_12_4_27",0.788101024127754,0.999175262401,4,27,14,58,12,0,0.88455847,"2022-4-27","14:58:00",2022-04-27 14:58:00,"1_1",55701,4,6.125,9.5,11,2439,202,0,94206489,14,"TMS-94206489",1,1,"1_1",285.15,11.661397,0.20191368907674,0.000111654184559682,4.1339999589287e-05
"150",131,133,"10-P1S1C1FS",9.5,9,8.8,8.2,39.3,362,221.02,98,140.98,38.9447513812155,NA,10,1,1,1,"FS",1219.74377783974,2432.63827518352,131,"121_133_4_27",0.820922293583289,0.892317778665092,4,27,15,0,133,0,0.88455847,"2022-4-27","15:0:00",2022-04-27 15:00:00,"1_1",55701,4,6.125,9.5,11,2439,202,0,94206489,14,"TMS-94206489",1,1,"1_1",285.15,11.661397,0.286404898500778,0.000234807427350048,0.000117734272876707
"151",132,6,"25-P1S1C4FS",32.2,32.4,29.9,31.9,99.9,2639.3,1230.34,85,1408.96,53.3838517788808,NA,25,1,1,4,"FS",11487.0528854233,78361.1076270435,132,"122_6_4_27",1.02352890123242,0.951108912124412,4,27,15,2,6,0,0.88455847,"2022-4-27","15:2:00",2022-04-27 15:02:00,"1_1",55701,4,6.125,9.5,11,2439,202,0,94206489,14,"TMS-94206489",1,1,"1_1",285.15,1.5637,0.0605046351166543,0.00077036894070296,0.000112929347620508
"152",133,7,"10-P1S1C1AA",13,12.7,12.2,12.1,39.7,3126.7,201.76,96,2924.94,93.5471903284613,NA,10,1,1,1,"AA",1804.70528822369,4873.19617819751,133,"123_7_4_27",0.907066290414235,0.988754944459568,4,27,15,4,7,0,0.88455847,"2022-4-27","15:4:00",2022-04-27 15:04:00,"1_1",55701,4,6.125,9.5,11,2439,202,0,94206489,14,"TMS-94206489",1,1,"1_1",285.15,11.661397,0.23277096613046,0.000128980043251033,4.77655644506716e-05
"153",134,11,"10-P1S1C2FS",8.6,9.3,8.6,8.4,38.8,245.9,177.81,100,68.09,27.6901179341196,NA,10,1,1,2,"FS",1183.19861666272,2320.32457067182,134,"124_11_4_27",0.992061563385985,0.999546884571288,4,27,15,5,11,0,0.88455847,"2022-4-27","15:5:00",2022-04-27 15:05:00,"1_1",55701,4,6.125,9.5,11,2439,202,0,94206489,14,"TMS-94206489",1,1,"1_1",285.15,11.661397,0.350324461315204,0.000296082548087585,0.000150980800592812
"154",135,8,"10-P1S1C2AA",13.8,14,13.6,13.4,44,426.4,328.04,100,98.36,23.0675422138837,NA,10,1,1,2,"AA",2188.65720946633,6486.56154359748,135,"125_8_4_27",0.636868599201526,0.99871957136504,4,27,15,8,8,0,0.88455847,"2022-4-27","15:8:00",2022-04-27 15:08:00,"1_1",55701,4,6.125,9.5,11,2439,202,0,94206489,14,"TMS-94206489",1,1,"1_1",285.15,11.661397,0.124589511042371,5.69250911031201e-05,1.92073273651966e-05
"155",136,29,"01-P1S1C4FS-S",1.5,1.5,1.3,1.3,42,8.735,7.76,61,0.975,11.3128976962455,NA,1,1,1,4,"FS",198.588230331761,66.8161779547111,136,"126_29+30_4_27",0.0966585662211417,0.94712496693734,4,27,15,10,29,30,0.88465716,"2022-4-27","15:10:00",2022-04-27 15:10:00,"1_1",55701,4,6.125,9.5,11,2439,202,0,94206489,14,"TMS-94206489",1,1,"1_1",285.15,1.306706,0.00453113492988843,2.28167345180463e-05,6.78149374685827e-05
"156",137,33,"01-P1S1C4AA-S",1.1,1.1,1,1,40,6.255,5.62,90,0.635,10.1781528363807,NA,1,1,1,4,"AA",281.286259136533,81.171292886208,137,"127_33+34_4_27",0.137360354223431,0.981712221853839,4,27,15,12,33,34,0.88465716,"2022-4-27","15:12:00",2022-04-27 15:12:00,"1_1",55701,4,6.125,9.5,11,2439,202,0,94206489,14,"TMS-94206489",1,1,"1_1",285.15,1.306706,0.00636459199545968,2.26267433574506e-05,7.84093953558438e-05
"157",138,13,"01-P1S1C1AA-S",1.3,1.4,1,1,39,8.05,6.65,100,1.4,17.3970219839754,NA,1,1,1,1,"AA",294.39083449101,85.0723655638031,138,"128_13+14_4_27",0,0.990731940308673,4,27,15,14,13,14,0.88445978,"2022-4-27","15:14:00",2022-04-27 15:14:00,"1_1",55701,4,6.125,9.5,11,2439,202,0,94206489,14,"TMS-94206489",1,1,"1_1",285.15,1.306706,0,0,0
"158",139,25,"01-P1S1C2FS-S",1.5,1.5,1.3,1.2,39.5,9.165,7.775,98,1.39,15.1790842041298,NA,1,1,1,2,"FS",192.210074780442,64.1893483473814,139,"129_25+26_4_27",0,0.254889182280398,4,27,15,16,25,26,0.88445978,"2022-4-27","15:16:00",2022-04-27 15:16:00,"1_1",55701,4,6.125,9.5,11,2439,202,0,94206489,14,"TMS-94206489",1,1,"1_1",285.15,1.306706,0,0,0
"159",140,21,"01-P1S1C1FS-S",1.3,1.2,1,1,38,11.87,8.61,100,3.26,27.6917006256098,NA,1,1,1,1,"FS",260.131124257717,75.9290873947648,140,"130_21+22_4_27",0.217799727520439,0.988517543652004,4,27,15,19,21,22,0.88455847,"2022-4-27","15:19:00",2022-04-27 15:19:00,"1_1",55701,4,6.125,9.5,11,2439,202,0,94206489,14,"TMS-94206489",1,1,"1_1",285.15,1.306706,0.0101337870263344,3.89564572684302e-05,0.000133463832821375
"160",141,17,"01-P1S1C2AA-S",0.9,1,1.2,1.3,35.5,8.46,7.39,97.5,1.07,12.6808810750224,NA,1,1,1,2,"AA",278.717376069227,81.7194353544125,141,"131_17+18_4_27",0.20139157859791,0.988556976671257,4,27,15,20,17,18,0.88455847,"2022-4-27","15:20:00",2022-04-27 15:20:00,"1_1",55701,4,6.125,9.5,11,2439,202,0,94206489,14,"TMS-94206489",1,1,"1_1",285.15,1.306706,0.00932626456742267,3.34613675650643e-05,0.000114125416150701
"161",18,37,"25-P1S2C1AA",22.9,22.3,25.2,22.2,99.7,1257,786.22,95,470.78,37.4526650755768,NA,25,1,2,1,"AA",8093.37922347635,41972.8766313564,18,"37_37_4_27",0.586813186813178,0.922417027883807,4,27,12,2,37,0,0.8872231,"2022-4-27","12:2:00",2022-04-27 12:02:00,"1_2",55696,4,6,7.9375,9.8125,2566,202,0,94206486,11,"TMS-94206486",1,2,"1_2",283.9625,1.5637,0.0349387272811728,0.000444853692171065,8.57784816924922e-05
"162",19,38,"25-P1S2C2AA",24.5,23.8,26.1,25.4,100,1686.9,1030.61,95,656.29,38.9050921809236,NA,25,1,2,2,"AA",8817.35444152072,48907.9871818512,19,"38_38_4_27",0.747252747252757,0.96655518394649,4,27,12,4,38,0,0.8872231,"2022-4-27","12:4:00",2022-04-27 12:04:00,"1_2",55696,4,6,7.9375,9.8125,2566,202,0,94206486,11,"TMS-94206486",1,2,"1_2",283.9625,1.5637,0.044491263204491,0.000566480357071784,0.000102127656038861
"163",20,39,"25-P1S2C4AA",22.2,19.1,21.1,19.4,100.8,1042.8,538.46,90,504.34,48.3640199462984,NA,25,1,2,4,"AA",7132.93996223768,33109.3674982963,20,"39_39_4_27",0.492307692307686,0.960122464600078,4,27,12,7,39,0,0.88821,"2022-4-27","12:7:00",2022-04-27 12:07:00,"1_2",55696,4,6,7.9375,9.8125,2566,202,0,94206486,11,"TMS-94206486",1,2,"1_2",283.9625,1.5637,0.0293444960479786,0.000373625727886111,8.04923224672328e-05
"164",21,40,"25-P1S2C1FS",25.6,23.9,24.3,25.6,99.8,2369.3,1553.37,95,815.93,34.4375976026675,NA,25,1,2,1,"FS",8761.26572260916,48403.3648039778,21,"40_40_4_27",0.826373626373615,0.939125813737209,4,27,12,9,40,0,0.8872231,"2022-4-27","12:9:00",2022-04-27 12:09:00,"1_2",55696,4,6,7.9375,9.8125,2566,202,0,94206486,11,"TMS-94206486",1,2,"1_2",283.9625,1.5637,0.0492021028379064,0.000626460630173485,0.000113392696312138
"165",22,41,"25-P1S2C2FS",21.6,24.8,20.4,21.6,101.5,2261.7,1486.56,99,775.14,34.272449927046,NA,25,1,2,2,"FS",7816.57068533447,38967.1790657847,22,"41_41_4_27",2.61318681318681,0.995630755145518,4,27,12,12,41,0,0.8872231,"2022-4-27","12:12:00",2022-04-27 12:12:00,"1_2",55696,4,6,7.9375,9.8125,2566,202,0,94206486,11,"TMS-94206486",1,2,"1_2",283.9625,1.5637,0.155588564559232,0.00198101513105395,0.000397379157840983
"166",23,42,"25-P1S2C4FS",28.8,26.8,29.3,26.5,99.4,1912.6,932.61,60,979.99,51.2386280455924,NA,25,1,2,4,"FS",9915.18952824486,60551.8102639278,23,"42_42_4_27",1.1098901098901,0.983570202672734,4,27,12,15,42,0,0.8872231,"2022-4-27","12:15:00",2022-04-27 12:15:00,"1_2",55701,4,6.125,7.75,10,2541,202,0,94206486,11,"TMS-94206486",1,2,"1_2",284.15,1.5637,0.0660390060706443,0.000840834740241499,0.000137684336357382
"167",48,37,"25-P1S2C1AA",22.9,22.3,25.2,22.2,99.7,1257,786.22,95,470.78,37.4526650755768,NA,25,1,2,1,"AA",8093.37922347635,41972.8766313564,48,"67_37_4_27",0.542857142857134,0.919294809010777,4,27,15,27,37,0,0.8872231,"2022-4-27","15:27:00",2022-04-27 15:27:00,"1_2",55702,4,6.0625,7.9375,10.625,2541,202,0,94206486,11,"TMS-94206486",1,2,"1_2",284.775,1.5637,0.032229376452443,0.000410357166014067,7.91267224973032e-05
"168",49,38,"25-P1S2C2AA",24.5,23.8,26.1,25.4,100,1686.9,1030.61,95,656.29,38.9050921809236,NA,25,1,2,2,"AA",8817.35444152072,48907.9871818512,49,"68_38_4_27",0.628571428571419,0.96207951070336,4,27,15,29,38,0,0.8872231,"2022-4-27","15:29:00",2022-04-27 15:29:00,"1_2",55702,4,6.0625,7.9375,10.625,2541,202,0,94206486,11,"TMS-94206486",1,2,"1_2",284.775,1.5637,0.0373182253659866,0.00047515040275313,8.56622763584173e-05
"169",50,39,"25-P1S2C4AA",22.2,19.1,21.1,19.4,100.8,1042.8,538.46,90,504.34,48.3640199462984,NA,25,1,2,4,"AA",7132.93996223768,33109.3674982963,50,"69_39_4_27",0.443956043956045,0.939751266697375,4,27,15,32,39,0,0.88821,"2022-4-27","15:32:00",2022-04-27 15:32:00,"1_2",55702,4,6.0625,7.9375,10.625,2541,202,0,94206486,11,"TMS-94206486",1,2,"1_2",284.775,1.5637,0.0263869465355309,0.000335969037938504,7.23797268827143e-05
"170",51,40,"25-P1S2C1FS",25.6,23.9,24.3,25.6,99.8,2369.3,1553.37,95,815.93,34.4375976026675,NA,25,1,2,1,"FS",8761.26572260916,48403.3648039778,51,"70_40_4_27",0.883516483516479,0.989735423811856,4,27,15,34,40,0,0.88821,"2022-4-27","15:34:00",2022-04-27 15:34:00,"1_2",55702,4,6.0625,7.9375,10.625,2541,202,0,94206486,11,"TMS-94206486",1,2,"1_2",284.775,1.5637,0.05251263617467,0.0006686116497588,0.000121022254392685
"171",52,41,"25-P1S2C2FS",21.6,24.8,20.4,21.6,101.5,2261.7,1486.56,99,775.14,34.272449927046,NA,25,1,2,2,"FS",7816.57068533447,38967.1790657847,52,"71_41_4_27",2.47692307692307,0.997725103591839,4,27,15,36,41,0,0.8872231,"2022-4-27","15:36:00",2022-04-27 15:36:00,"1_2",55702,4,6.0625,7.9375,10.625,2541,202,0,94206486,11,"TMS-94206486",1,2,"1_2",284.775,1.5637,0.147054685270865,0.00187235840525449,0.000375583303021351
"172",53,42,"25-P1S2C4FS",28.8,26.8,29.3,26.5,99.4,1912.6,932.61,60,979.99,51.2386280455924,NA,25,1,2,4,"FS",9915.18952824486,60551.8102639278,53,"72_42_4_27",1.15164835164835,0.993472754902671,4,27,15,39,42,0,0.88821,"2022-4-27","15:39:00",2022-04-27 15:39:00,"1_2",55702,4,6.0625,7.9375,10.625,2541,202,0,94206486,11,"TMS-94206486",1,2,"1_2",284.775,1.5637,0.0684493068545452,0.000871523642969186,0.000142709558322383
"173",17,49,"01-P1S2C1AA-S",0.9,0.8,1.3,1.4,42.8,6.935,5.305,100,1.63,24.0003972485312,NA,1,1,2,1,"AA",260.07224320256,66.0939388936202,17,"13_49+50_4_27",0.101184986282176,0.966393927535601,4,27,9,11,49,50,0.88317681,"2022-4-27","9:11:00",2022-04-27 09:11:00,"1_2",55693,4,6,8.375,11,2566,202,0,94206486,11,"TMS-94206486",1,2,"1_2",285.15,1.306706,0.00473814434976468,1.82185699304878e-05,7.16880311429288e-05
"174",18,57,"01-P1S2C4AA-S",0.8,0.9,1.3,1.4,38.5,6.345,5.62,100,0.725,11.427184809589,NA,1,1,2,4,"AA",261.318786123484,67.5304321344742,18,"14_57+58_4_27",0.114499318801094,0.961992302343365,4,27,9,13,57,58,0.88317681,"2022-4-27","9:13:00",2022-04-27 09:13:00,"1_2",55693,4,6,8.375,11,2566,202,0,94206486,11,"TMS-94206486",1,2,"1_2",285.15,1.306706,0.00535540051982751,2.04937448213037e-05,7.93035132540428e-05
"175",19,61,"01-P1S2C1FS-S",1,1,1.4,1.4,45.3,11.41,8.76,96,2.65,22.2860800299732,NA,1,1,2,1,"FS",319.694594843332,96.8412297930791,19,"15_61+65_4_27",0.103341231187747,0.885909601382926,4,27,9,15,61,65,0.8832755,"2022-4-27","9:15:00",2022-04-27 09:15:00,"1_2",55689,4,5.875,9.25,14.125,2567,202,0,94206486,11,"TMS-94206486",1,2,"1_2",288.275,1.306706,0.00466854550054748,1.46031417979879e-05,4.82082426103301e-05
"176",20,69,"01-P1S2C4FS-S",1,0.8,1.1,1.2,44.4,6.595,5.89,65.5,0.705,10.6925582039911,NA,1,1,2,4,"FS",322.239619175255,88.9543923359358,20,"16_69+70_4_27",0,0.0510775969264759,4,27,9,18,69,70,0.88317681,"2022-4-27","9:18:00",2022-04-27 09:18:00,"1_2",55685,4,5.875,8.375,12,2566,202,0,94206486,11,"TMS-94206486",1,2,"1_2",286.15,1.306706,0,0,0
"177",21,69,"01-P1S2C4FS-S",1,0.8,1.1,1.2,44.4,6.595,5.89,65.5,0.705,10.6925582039911,NA,1,1,2,4,"FS",322.239619175255,88.9543923359358,21,"0_69+70_4_27",0.0574912891986062,0.653661464585837,4,27,9,17,69,70,0.88317681,"2022-4-27","9:17:00",2022-04-27 09:17:00,"1_2",55685,4,5.875,8.375,12,2566,202,0,94206486,11,"TMS-94206486",1,2,"1_2",286.15,1.306706,0.00263327730495906,8.17179871208484e-06,2.96025551499975e-05
"178",22,62,"01-P1S2C1FS-F",1,1.1,0.9,0.8,38.8,9.365,6.51,100,2.855,30.4125113327289,NA,1,1,2,1,"FS",271.535500076117,72.6090130085429,22,"17_62+63_4_27",0.151627835549123,0.986871963020715,4,27,9,20,62,63,0.8832755,"2022-4-27","9:20:00",2022-04-27 09:20:00,"1_2",55685,4,5.875,8.375,12,2566,202,0,94206486,11,"TMS-94206486",1,2,"1_2",286.15,1.306706,0.00703902636520749,2.59230427079859e-05,9.69442507692441e-05
"179",23,53,"01-P1S2C2AA-S",0.9,0.9,1.4,1.3,38.9,7.72,6.73,99,0.99,12.8743930650533,NA,1,1,2,2,"AA",290.023419850813,77.6756820104668,23,"18_53+54_4_27",0.0712966262484337,0.921858403804976,4,27,9,22,53,54,0.8832755,"2022-4-27","9:22:00",2022-04-27 09:22:00,"1_2",55685,4,5.875,8.375,12,2566,202,0,94206486,11,"TMS-94206486",1,2,"1_2",286.15,1.306706,0.00329621810257708,1.13653514749693e-05,4.2435650608551e-05
"180",24,47,"10-P1S2C2FS",10,10.1,9.2,9.6,39.5,266.2,187.26,94,78.94,29.6543951915853,NA,10,1,2,2,"FS",1355.56935577555,2935.13340213133,24,"19_47_4_27",1.16527416588277,0.997821601939148,4,27,9,24,47,0,0.88317681,"2022-4-27","9:24:00",2022-04-27 09:24:00,"1_2",55694,4,6,8,9.6875,2566,202,0,94206486,11,"TMS-94206486",1,2,"1_2",283.8375,11.661397,0.385581563816788,0.00028444252016614,0.000131367645346818
"181",25,45,"10-P1S2C4AA",9.5,9,9.2,8.9,39.8,216.8,154.65,92,62.15,28.6669741697417,NA,10,1,2,4,"AA",1275.60411133831,2617.17300601105,25,"20_45_4_27",0.340637046053969,0.992646109906757,4,27,9,26,45,0,0.88317681,"2022-4-27","9:26:00",2022-04-27 09:26:00,"1_2",55694,4,6,8,9.6875,2566,202,0,94206486,11,"TMS-94206486",1,2,"1_2",283.8375,11.661397,0.116821560199448,9.15813606753613e-05,4.46365448257089e-05
"182",26,43,"10-P1S2C1AA",9.4,9.4,9.4,9.6,40,191.9,150.05,100,41.85,21.8082334549244,NA,10,1,2,1,"AA",1327.80291677258,2805.54695941081,26,"21_43_4_27",0.393712006499982,0.987528226684763,4,27,9,29,43,0,0.8832755,"2022-4-27","9:29:00",2022-04-27 09:29:00,"1_2",55690,4,5.9375,8.8125,12.625,2567,202,0,94206486,11,"TMS-94206486",1,2,"1_2",286.775,11.661397,0.13087169855897,9.85625930669536e-05,4.66474810268205e-05
"183",27,48,"10-P1S2C4FS",10.5,10.7,12.6,10.8,40,377.1,131.32,78,245.78,65.1763457968709,NA,10,1,2,4,"FS",1597.04326195952,3908.87429935154,27,"22_48_4_27",0.216160388821385,0.898929811986211,4,27,9,31,48,0,0.8832755,"2022-4-27","9:31:00",2022-04-27 09:31:00,"1_2",55690,4,5.9375,8.8125,12.625,2567,202,0,94206486,11,"TMS-94206486",1,2,"1_2",286.775,11.661397,0.0629007734331945,3.9385766767531e-05,1.60917872042162e-05
"184",28,48,"10-P1S2C4FS",10.5,10.7,12.6,10.8,40,377.1,131.32,78,245.78,65.1763457968709,NA,10,1,2,4,"FS",1597.04326195952,3908.87429935154,28,"0_48_4_27",0,0.924409976292007,4,27,9,30,48,0,0.8832755,"2022-4-27","9:30:00",2022-04-27 09:30:00,"1_2",55690,4,5.9375,8.8125,12.625,2567,202,0,94206486,11,"TMS-94206486",1,2,"1_2",286.775,11.661397,0,0,0
"185",29,46,"10-P1S2C1FS",10,9.5,9.3,8.9,39.9,359.5,218.97,100,140.53,39.0904033379694,NA,10,1,2,1,"FS",1321.15940528286,2784.82298532247,29,"23_46_4_27",0.642420092587425,0.998406744239107,4,27,9,33,46,0,0.88337419,"2022-4-27","9:33:00",2022-04-27 09:33:00,"1_2",55686,4,5.875,8.25,11.75,2566,202,0,94206486,11,"TMS-94206486",1,2,"1_2",285.9,11.661397,0.214722213411978,0.000162525591199198,7.71044387897114e-05
