"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume"
"165",22,113,"25-P1S4C2FS",25.2,22.8,24.2,20.2,101,1966.9,1344.21,77,622.69,31.6584473028624,NA,25,1,4,2,"FS",8169.4057889635,42350.1455189376,22,"49_113_10_27",0.991712707182323,0.868353321654763,10,27,11,15,113,0,0.8931445,"2021-10-27","11:15:00",2021-10-27 11:15:00,"1_4",38225,4,5.25,4.875,4.9375,2768,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,3.41850220237924,0.0435257218783349,8.07199635441771e-05
"166",23,113,"25-P1S4C2FS",25.2,22.8,24.2,20.2,101,1966.9,1344.21,77,622.69,31.6584473028624,NA,25,1,4,2,"FS",8169.4057889635,42350.1455189376,23,"0_113_10_27",NA,0,10,27,11,17,113,0,0.8931445,"2021-10-27","11:17:00",2021-10-27 11:17:00,"1_4",38129,4,5.25,5.5,6.375,2788,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,NA,NA,NA
"167",24,114,"25-P1S4C4FS",19.8,16.3,21.8,19.8,100.2,1040.3,304.92,75,735.38,70.689224262232,NA,25,1,4,4,"FS",6711.00386612648,29744.3443824841,24,"50_114_10_27",8.49999999999998,0.971104357211838,10,27,11,19,114,0,0.8931445,"2021-10-27","11:19:00",2021-10-27 11:19:00,"1_4",38129,4,5.25,5.5,6.375,2788,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,22.6932047315787,0.288938856610171,0.000762941836598096
"168",53,109,"25-P1S4C1AA",23.9,24.7,23.8,23.4,100.6,1692.6,1162.31,94,530.29,31.3299066524873,NA,25,1,4,1,"AA",8470.51002457012,45324.1650967861,53,"75_109_10_27",1.65714285714287,0.91912568306011,10,27,13,43,109,0,0.8931445,"2021-10-27","13:43:00",2021-10-27 13:43:00,"1_4",38331,4,5.125,5.5,6.25,2753,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,4.51270585519398,0.0574575554859088,9.95651182003565e-05
"169",54,110,"25-P1S4C2AA",21.7,21.2,22,22.8,98.8,1086.1,679.01,96,407.09,37.4818156707485,NA,25,1,4,2,"AA",7560.81027914107,37307.3130894734,54,"76_110_10_27",1.26373626373625,0.953070725414735,10,27,13,50,110,0,0.8931445,"2021-10-27","13:50:00",2021-10-27 13:50:00,"1_4",38139,4,5.375,5.5,6,2786,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,3.58477821996089,0.0456428138875953,9.6087815580918e-05
"170",55,111,"25-P1S4C4AA",23.5,23.5,22.2,21.2,100,1312.8,645.64,90,667.16,50.8196221815966,NA,25,1,4,4,"AA",7903.85921816433,40136.2023440998,55,"77_111_10_27",0.0831964969896064,0.0341384777466001,10,27,13,54,111,0,0.8931445,"2021-10-27","13:54:00",2021-10-27 13:54:00,"1_4",38332,4,5.125,5.5,6.25,2753,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,0.226559416696238,0.00288464408569781,5.64476466293136e-06
"171",56,112,"25-P1S4C1FS",23.8,23.9,22.2,23.1,100.4,2361.5,1577.14,88,784.36,33.214482320559,NA,25,1,4,1,"FS",8183.22975803137,42634.9646651065,56,"78_112_10_27",0.0681318681318535,0.0119519930352582,10,27,14,3,112,0,0.8931445,"2021-10-27","14:3:00",2021-10-27 14:03:00,"1_4",38140,4,5.375,5.5,6.125,2786,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,0.189322093746254,0.00241052376449789,4.44053595994182e-06
"172",57,113,"25-P1S4C2FS",25.2,22.8,24.2,20.2,101,1966.9,1344.21,77,622.69,31.6584473028624,NA,25,1,4,2,"FS",8169.4057889635,42350.1455189376,57,"79_113_10_27",1.37142857142855,0.970576798444593,10,27,14,9,113,0,0.8931445,"2021-10-27","14:9:00",2021-10-27 14:09:00,"1_4",38333,4,5.125,5.5,6.125,2753,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,3.81087053218343,0.0485215106144187,8.99848273361736e-05
"173",58,114,"25-P1S4C4FS",19.8,16.3,21.8,19.8,100.2,1040.3,304.92,75,735.38,70.689224262232,NA,25,1,4,4,"FS",6711.00386612648,29744.3443824841,58,"80_114_10_27",7.25666438824334,0.981868874218235,10,27,14,12,114,0,0.8931445,"2021-10-27","14:12:00",2021-10-27 14:12:00,"1_4",38333,4,5.125,5.5,6.125,2753,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,20.1645270160118,0.256742731976667,0.000677928104809272
"174",59,114,"25-P1S4C4FS",19.8,16.3,21.8,19.8,100.2,1040.3,304.92,75,735.38,70.689224262232,NA,25,1,4,4,"FS",6711.00386612648,29744.3443824841,59,"0_114_10_27",NA,0,10,27,14,13,114,0,0,"2021-10-27","14:13:00",2021-10-27 14:13:00,"1_4",38333,4,5.125,5.5,6.125,2753,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,NA,NA,NA
"175",37,578,"01-P1S4C4FS-W",1.7,1.5,1.5,1.6,41.1,NA,14.43,11,-7.215,NA,NA,1,1,4,4,"FS",392.257057787062,145.157354008963,38,"204_578+579_10_27",0.208859107085799,0.997817126213536,10,27,11,33,578,579,0.89156546,"2021-10-27","11:33:00",2021-10-27 11:33:00,"1_4",38130,4,5.25,5.5625,6.4375,2787,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.306706,0.409457417823466,0.00104384971460664,0.00282078314680621
"176",38,209,"01-P1S4C2AA-S",1.15,1.1,1.45,1.5,51,12.99,8.875,96,4.115,31.8851628427957,NA,1,1,4,2,"AA",356.536475960063,112.09801454108,39,"205_209+564_10_27",0.0638760217983716,0.930648627102683,10,27,11,37,209,564,0.89156546,"2021-10-27","11:37:00",2021-10-27 11:37:00,"1_4",38130,4,5.25,5.5625,6.4375,2787,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.306706,0.128789719509998,0.000361224525942821,0.00114890277082295
"177",39,200,"01-P1S4C1AA-S",0.6,0.7,0.9,1,38,6.235,4.11,99,2.125,33.836345773956,NA,1,1,4,1,"AA",196.733763058824,41.1195208446734,40,"206_200+201_10_27",0.156176589712436,0.986778677321635,10,27,11,42,200,201,0.89156546,"2021-10-27","11:42:00",2021-10-27 11:42:00,"1_4",38323,4,5.0625,5.5,6.4375,2755,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.306706,0.33359972590372,0.00169569127696689,0.00811292833795104
"178",40,574,"01-P1S4C2FS-S",1,1,1,1.3,37,8.955,5.595,97.5,3.36,35.6864547703706,NA,1,1,4,2,"FS",243.020119927341,62.3036728069111,41,"207_574+575_10_27",0.0942197535150158,0.963740242612124,10,27,11,44,574,575,0.89156546,"2021-10-27","11:44:00",2021-10-27 11:44:00,"1_4",38227,4,5.25,4.875,5,2768,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.306706,0.254781528967289,0.0010483968530814,0.00408935007342018
"179",41,571,"01-P1S4C1FS-F",0.7,0.4,1.6,1.3,36.2,12.57,8.625,99,3.945,31.2830508907151,NA,1,1,4,1,"FS",341.16342713218,105.078060306786,42,"208_571+210_10_27",0.122773823988892,0.96504455314698,10,27,11,46,571,210,0.89166415,"2021-10-27","11:46:00",2021-10-27 11:46:00,"1_4",38227,4,5.25,4.875,5,2768,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.306706,0.320618835536812,0.000939780791370088,0.00305124432827112
"180",42,569,"01-P1S4C4AA-W",1,1.2,1,1,37.3,6.71,4.51,99,2.2,32.7191811303961,NA,1,1,4,4,"AA",258.594385752869,69.5641552287449,43,"209_569+568_10_27",0.0538914197108712,0.832104934145065,10,27,11,48,569,568,0.89156546,"2021-10-27","11:48:00",2021-10-27 11:48:00,"1_4",38131,4,5.25,5.5625,6.375,2788,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.306706,0.113630285470512,0.000439415129372164,0.00163346029426889
"181",43,118,"10-P1S4C1FS",10.7,10.8,10.8,9.6,40,393.1,258.79,92,134.31,34.1668786568303,NA,10,1,4,1,"FS",1488.83383018082,3447.92411725358,44,"210_118_10_27",0.43235260082162,0.997253495004969,10,27,11,52,118,0,0.89156546,"2021-10-27","11:52:00",2021-10-27 11:52:00,"1_4",38131,4,5.25,5.5625,6.375,2788,202,0,94206497,7,"TMS-94206497",1,4,"1_4",11.661397,6.05229209637027,0.00406512263066673,0.00175534376353711
"182",44,116,"10-P1S4C2AA",12.9,13,12.9,12.2,39.9,327.3,262.86,100,64.44,19.6883593033914,NA,10,1,4,2,"AA",1853.64221014681,5094.70176042111,45,"211_116_10_27",0.376702526220488,0.936692882089318,10,27,11,54,116,0,0.89166415,"2021-10-27","11:54:00",2021-10-27 11:54:00,"1_4",38324,4,5.0625,5.5,6.375,2755,202,0,94206497,7,"TMS-94206497",1,4,"1_4",11.661397,4.21646442861149,0.00227469163441069,0.000827617518530265
"183",45,115,"10-P1S4C1AA",13.8,13,12.8,12.9,39.5,478.7,302.63,100,176.07,36.7808648422812,NA,10,1,4,1,"AA",1899.47191517236,5345.01771077353,46,"212_115_10_27",0.137359173428284,0.90717350215394,10,27,12,0,115,0,0.89166415,"2021-10-27","12:0:00",2021-10-27 12:00:00,"1_4",38228,4,5.25,4.875,5,2768,202,0,94206497,7,"TMS-94206497",1,4,"1_4",11.661397,1.88555455066375,0.000992673034859085,0.00035276862541787
"184",46,120,"10-P1S4C4FS",10.6,11,12.2,11.8,39,501.8,215.45,75,286.35,57.0645675567955,NA,10,1,4,4,"FS",1601.62355742003,3984.41913069486,47,"213_120_10_27",0.543442389758173,0.986583969697844,10,27,12,3,120,0,0.89176284,"2021-10-27","12:3:00",2021-10-27 12:03:00,"1_4",38132,4,5.25,5.625,6.375,2787,202,0,94206497,7,"TMS-94206497",1,4,"1_4",11.661397,7.11205182128143,0.00444052648222648,0.00178496578497281
"185",47,117,"10-P1S4C4AA",13,12.8,12.2,13.8,40,296.2,140.57,82,155.63,52.542201215395,NA,10,1,4,4,"AA",1890.77666390743,5268.5555998252,48,"214_117_10_27",0.599207882755669,0.992495934902709,10,27,12,5,117,0,0.89176284,"2021-10-27","12:5:00",2021-10-27 12:05:00,"1_4",38132,4,5.25,5.625,6.375,2787,202,0,94206497,7,"TMS-94206497",1,4,"1_4",11.661397,6.53014102734835,0.00345368183984952,0.00123945565413887
"186",48,119,"10-P1S4C2FS",9.3,8.4,9.4,9.2,39.5,197.9,151.52,100,46.38,23.4360788276907,NA,10,1,4,2,"FS",1255.60486107187,2555.46080347102,49,"215_119_10_27",0.221651789330444,0.99090039093389,10,27,12,7,119,0,0.89166415,"2021-10-27","12:7:00",2021-10-27 12:07:00,"1_4",38132,4,5.25,5.625,6.375,2787,202,0,94206497,7,"TMS-94206497",1,4,"1_4",11.661397,3.44032040727653,0.0027399706021683,0.00134626224851644
"187",97,118,"10-P1S4C1FS",10.7,10.8,10.8,9.6,40,393.1,258.79,92,134.31,34.1668786568303,NA,10,1,4,1,"FS",1488.83383018082,3447.92411725358,98,"264_118_10_27",0.446672343324251,0.998274535449907,10,27,15,10,118,0,0.89107201,"2021-10-27","15:10:00",2021-10-27 15:10:00,"1_4",38337,4,5.125,5.4375,6,2752,202,0,94206497,7,"TMS-94206497",1,4,"1_4",11.661397,6.63986688138574,0.00445977700585922,0.00192575783444871
"188",98,116,"10-P1S4C2AA",12.9,13,12.9,12.2,39.9,327.3,262.86,100,64.44,19.6883593033914,NA,10,1,4,2,"AA",1853.64221014681,5094.70176042111,99,"265_116_10_27",0.0519697592735909,0.972021754280097,10,27,15,13,116,0,0.89107201,"2021-10-27","15:13:00",2021-10-27 15:13:00,"1_4",38337,4,5.125,5.4375,6,2752,202,0,94206497,7,"TMS-94206497",1,4,"1_4",11.661397,0.617648012392647,0.00033320778357962,0.000121233399213067
"189",99,115,"10-P1S4C1AA",13.8,13,12.8,12.9,39.5,478.7,302.63,100,176.07,36.7808648422812,NA,10,1,4,1,"AA",1899.47191517236,5345.01771077353,100,"266_115_10_27",0.432430712260603,0.990167562071131,10,27,15,17,115,0,0.89107201,"2021-10-27","15:17:00",2021-10-27 15:17:00,"1_4",38145,4,5.375,5.5,6,2785,202,0,94206497,7,"TMS-94206497",1,4,"1_4",11.661397,4.94342800714149,0.00260252755918896,0.000924866534525679
"190",100,120,"10-P1S4C4FS",10.6,11,12.2,11.8,39,501.8,215.45,75,286.35,57.0645675567955,NA,10,1,4,4,"FS",1601.62355742003,3984.41913069486,101,"267_120_10_27",0.566651955482292,0.998545660511298,10,27,15,19,120,0,0.89107201,"2021-10-27","15:19:00",2021-10-27 15:19:00,"1_4",38145,4,5.375,5.5,6,2785,202,0,94206497,7,"TMS-94206497",1,4,"1_4",11.661397,7.87317966991916,0.00491574916805147,0.00197599183511252
"191",101,117,"10-P1S4C4AA",13,12.8,12.2,13.8,40,296.2,140.57,82,155.63,52.542201215395,NA,10,1,4,4,"AA",1890.77666390743,5268.5555998252,102,"268_117_10_27",0.679492674192475,0.998545030105786,10,27,15,21,117,0,0.89107201,"2021-10-27","15:21:00",2021-10-27 15:21:00,"1_4",38145,4,5.375,5.5,6,2785,202,0,94206497,7,"TMS-94206497",1,4,"1_4",11.661397,7.86180361130518,0.00415797579977435,0.00149221232695466
"192",102,119,"10-P1S4C2FS",9.3,8.4,9.4,9.2,39.5,197.9,151.52,100,46.38,23.4360788276907,NA,10,1,4,2,"FS",1255.60486107187,2555.46080347102,103,"269_119_10_27",0.250756130790193,0.991640231459512,10,27,15,23,119,0,0.89107201,"2021-10-27","15:23:00",2021-10-27 15:23:00,"1_4",38338,4,5.1875,5.5,6.25,2752,202,0,94206497,7,"TMS-94206497",1,4,"1_4",11.661397,3.96726195824653,0.00315964208266907,0.00155246441379883
"193",103,578,"01-P1S4C4FS-W",1.7,1.5,1.5,1.6,41.1,NA,14.43,11,-7.215,NA,NA,1,1,4,4,"FS",392.257057787062,145.157354008963,104,"270_578+579_10_27",0,0.789047586857399,10,27,15,27,578,579,0.89097332,"2021-10-27","15:27:00",2021-10-27 15:27:00,"1_4",38338,4,5.1875,5.5,6.25,2752,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.306706,0,0,0
"194",104,209,"01-P1S4C2AA-S",1.15,1.1,1.45,1.5,51,12.99,8.875,96,4.115,31.8851628427957,NA,1,1,4,2,"AA",356.536475960063,112.09801454108,105,"271_209+564_10_27",0.0772464271249201,0.926679479125015,10,27,15,29,209,564,0.89097332,"2021-10-27","15:29:00",2021-10-27 15:29:00,"1_4",38242,4,5.25,4.375,3.8125,2765,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.306706,0.262809216779238,0.000737117334408938,0.00234445915795349
"195",105,200,"01-P1S4C1AA-S",0.6,0.7,0.9,1,38,6.235,4.11,99,2.125,33.836345773956,NA,1,1,4,1,"AA",196.733763058824,41.1195208446734,106,"272_200+201_10_27",0.0731162099994784,0.934480275736511,10,27,15,31,200,201,0.89097332,"2021-10-27","15:31:00",2021-10-27 15:31:00,"1_4",38242,4,5.25,4.375,3.8125,2765,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.306706,0.263537411083494,0.00133956371792012,0.00640905841483395
"196",106,574,"01-P1S4C2FS-S",1,1,1,1.3,37,8.955,5.595,97.5,3.36,35.6864547703706,NA,1,1,4,2,"FS",243.020119927341,62.3036728069111,107,"273_574+575_10_27",0.109240463215252,0.958648729534594,10,27,15,32,574,575,0.89097332,"2021-10-27","15:32:00",2021-10-27 15:32:00,"1_4",38146,4,5.375,5.5,6,2785,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.306706,0.246002616843468,0.00101227263371041,0.00394844486304795
"197",107,571,"01-P1S4C1FS-F",0.7,0.4,1.6,1.3,36.2,12.57,8.625,99,3.945,31.2830508907151,NA,1,1,4,1,"FS",341.16342713218,105.078060306786,108,"274_571+210_10_27",0.121805626450677,0.978633821053048,10,27,15,35,571,210,0.89097332,"2021-10-27","15:35:00",2021-10-27 15:35:00,"1_4",38146,4,5.375,5.5,6,2785,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.306706,0.264869984895349,0.000776372740542109,0.00252069731894588
"198",108,568,"01-P1S4C4AA-F",0.9,0.4,1.9,1.1,39,6.71,4.51,99,2.2,32.7191811303961,NA,1,1,4,4,"AA",258.594385752869,69.5641552287449,109,"275_568+569_10_27",0.0550020251113813,0.910887196356775,10,27,15,37,568,569,0.89097332,"2021-10-27","15:37:00",2021-10-27 15:37:00,"1_4",38146,4,5.375,5.5,6,2785,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.306706,0.123138414068033,0.000476183632949065,0.00177014172979061
"199",25,121,"25-P1S5C1AA",22.3,21.9,21.2,19.8,100.5,1330.4,882.69,100,447.71,33.6522850270595,NA,25,1,5,1,"AA",7438.92327131174,35827.731858178,25,"51_121_10_27",1.87252747252745,0.927554306158954,10,27,11,25,121,0,0.8931445,"2021-10-27","11:25:00",2021-10-27 11:25:00,"1_5",38322,4,5.5,5.875,6.75,2292,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.5637,4.72151658884123,0.0601162163203573,0.000131783854125377
"200",26,122,"25-P1S5C2AA",23.6,23.2,24.4,23.4,99.4,1265.2,765.03,100,500.17,39.5328801770471,NA,25,1,5,2,"AA",8263.99068769675,43667.1383348355,26,"52_122_10_27",0.507792207792206,0.655991475484867,10,27,11,29,122,0,0.8931445,"2021-10-27","11:29:00",2021-10-27 11:29:00,"1_5",38226,4,5.5625,5,5.25,2309,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.5637,1.64620464750413,0.0209601285592907,3.76989358652538e-05
"201",27,123,"25-P1S5C4AA",20.8,20.1,18.9,20.8,99.6,900.9,446.72,90,454.18,50.4140304140304,NA,25,1,5,4,"AA",6942.93658419069,31763.7236191971,27,"53_123_10_27",0.892307692307677,0.897995205927219,10,27,11,33,123,0,0.8931445,"2021-10-27","11:33:00",2021-10-27 11:33:00,"1_5",38130,4,5.6875,5.875,6.625,2324,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.5637,2.29237597869064,0.029187437474699,7.21696236301841e-05
"202",28,125,"25-P1S5C2FS",19.8,22.2,20.1,19.8,100.1,1279.7,811.14,100,468.56,36.6148316011565,NA,25,1,5,2,"FS",7097.88294926561,32966.052557479,28,"55_125_10_27",0.896761133603237,0.864371588742894,10,27,11,40,125,0,0.8931445,"2021-10-27","11:40:00",2021-10-27 11:40:00,"1_5",38323,4,5.5,5.875,6.75,2292,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.5637,2.26115377779788,0.0287899040661956,6.8590371075074e-05
"203",29,125,"25-P1S5C2FS",19.8,22.2,20.1,19.8,100.1,1279.7,811.14,100,468.56,36.6148316011565,NA,25,1,5,2,"FS",7097.88294926561,32966.052557479,29,"0_125_10_27",0,0.854651162790688,10,27,11,40,125,0,0.8941314,"2021-10-27","11:40:00",2021-10-27 11:40:00,"1_5",38323,4,5.5,5.875,6.75,2292,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.5637,0,0,0
"204",30,126,"25-P1S5C4FS",22.5,21.3,22.4,20.8,99.7,1608.3,447.08,40,1161.22,72.2017036622521,NA,25,1,5,4,"FS",7555.5930199657,37043.3664230956,30,"56_126_10_27",1.0021978021978,0.805391587264695,10,27,11,43,126,0,0.8931445,"2021-10-27","11:43:00",2021-10-27 11:43:00,"1_5",38323,4,5.5,5.875,6.75,2292,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.5637,2.52700887853477,0.0321748763404732,6.82175817843392e-05
"205",60,121,"25-P1S5C1AA",22.3,21.9,21.2,19.8,100.5,1330.4,882.69,100,447.71,33.6522850270595,NA,25,1,5,1,"AA",7438.92327131174,35827.731858178,60,"81_121_10_27",2.14505494505494,0.894034613507525,10,27,14,17,121,0,0.8931445,"2021-10-27","14:17:00",2021-10-27 14:17:00,"1_5",38141,4,5.75,5.8125,6.375,2322,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.5637,5.72684365042555,0.0729164380223728,0.000159843879403109
"206",61,122,"25-P1S5C2AA",23.6,23.2,24.4,23.4,99.4,1265.2,765.03,100,500.17,39.5328801770471,NA,25,1,5,2,"AA",8263.99068769675,43667.1383348355,61,"82_122_10_27",0.754538279400145,0.787487549242963,10,27,14,22,122,0,0.8931445,"2021-10-27","14:22:00",2021-10-27 14:22:00,"1_5",38141,4,5.75,5.8125,6.375,2322,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.5637,2.01445784144008,0.0256488738492334,4.6132124024098e-05
"207",62,122,"25-P1S5C2AA",23.6,23.2,24.4,23.4,99.4,1265.2,765.03,100,500.17,39.5328801770471,NA,25,1,5,2,"AA",8263.99068769675,43667.1383348355,62,"0_122_10_27",NA,0,10,27,14,22,122,0,0.8931445,"2021-10-27","14:22:00",2021-10-27 14:22:00,"1_5",38141,4,5.75,5.8125,6.375,2322,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.5637,NA,NA,NA
"208",63,123,"25-P1S5C4AA",20.8,20.1,18.9,20.8,99.6,900.9,446.72,90,454.18,50.4140304140304,NA,25,1,5,4,"AA",6942.93658419069,31763.7236191971,63,"83_123_10_27",0.423344947735193,0.745455234055447,10,27,14,25,123,0,0.8931445,"2021-10-27","14:25:00",2021-10-27 14:25:00,"1_5",38334,4,5.625,5.75,6.5,2289,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.5637,1.10850618127318,0.0141139390558038,3.4898495987518e-05
"209",64,123,"25-P1S5C4AA",20.8,20.1,18.9,20.8,99.6,900.9,446.72,90,454.18,50.4140304140304,NA,25,1,5,4,"AA",6942.93658419069,31763.7236191971,64,"0_123_10_27",NA,0,10,27,14,25,123,0,0.8931445,"2021-10-27","14:25:00",2021-10-27 14:25:00,"1_5",38334,4,5.625,5.75,6.5,2289,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.5637,NA,NA,NA
"210",65,124,"25-P1S5C1FS",28.1,24.6,26.2,22.6,100.4,2083.3,1260.38,100,822.92,39.5007920126722,NA,25,1,5,1,"FS",9016.97018149604,50798.3224896249,65,"84_124_10_27",0,0.661111769586343,10,27,14,28,124,0,0.8931445,"2021-10-27","14:28:00",2021-10-27 14:28:00,"1_5",38334,4,5.625,5.75,6.5,2289,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.5637,0,0,0
"211",66,125,"25-P1S5C2FS",19.8,22.2,20.1,19.8,100.1,1279.7,811.14,100,468.56,36.6148316011565,NA,25,1,5,2,"FS",7097.88294926561,32966.052557479,66,"85_125_10_27",1.25054945054945,0.93820652882623,10,27,14,31,125,0,0.8931445,"2021-10-27","14:31:00",2021-10-27 14:31:00,"1_5",38238,4,5.625,4.5625,4.3125,2308,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.5637,4.93547386230991,0.0628404049349976,0.000149713826176322
"212",67,126,"25-P1S5C4FS",22.5,21.3,22.4,20.8,99.7,1608.3,447.08,40,1161.22,72.2017036622521,NA,25,1,5,4,"FS",7555.5930199657,37043.3664230956,67,"86_126_10_27",0,0.000397930760047775,10,27,14,34,126,0,0.8931445,"2021-10-27","14:34:00",2021-10-27 14:34:00,"1_5",38142,4,5.75,5.8125,6.375,2322,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.5637,0,0,0
"213",49,132,"10-P1S5C4FS",10.8,10,10.4,9.8,40,302.6,127.39,90,175.21,57.9015201586253,NA,10,1,5,4,"FS",1453.12917656379,3300.8714011268,50,"216_132_10_27",0.578824501433747,0.988944747729818,10,27,12,13,132,0,0.8921576,"2021-10-27","12:13:00",2021-10-27 12:13:00,"1_5",38325,4,5.5,5.875,6.625,2291,202,0,94206488,13,"TMS-94206488",1,5,"1_5",11.661397,7.94178479492551,0.00546529855914491,0.00240596613131141
"214",50,130,"10-P1S5C1FS",10.7,9.7,11.9,10.9,39.1,375.6,250.65,100,124.95,33.2667731629393,NA,10,1,5,1,"FS",1510.5711026075,3585.59080172898,51,"217_130_10_27",0.682834433364056,0.998453301371179,10,27,12,15,130,0,0.8921576,"2021-10-27","12:15:00",2021-10-27 12:15:00,"1_5",38229,4,5.625,5,5.125,2309,202,0,94206488,13,"TMS-94206488",1,5,"1_5",11.661397,11.6985205281808,0.00774443553698811,0.00326264796377205
"215",51,128,"10-P1S5C2AA",13.5,13.3,13.8,12.9,39.7,389.5,305.89,95,83.61,21.4659820282413,NA,10,1,5,2,"AA",1949.14847829626,5577.87111836097,52,"218_128_10_27",0.191655887053902,0.9393714417181,10,27,12,19,128,0,0.8921576,"2021-10-27","12:19:00",2021-10-27 12:19:00,"1_5",38133,4,5.6875,5.9375,6.6875,2323,202,0,94206488,13,"TMS-94206488",1,5,"1_5",11.661397,1.89555870371234,0.000972506058322059,0.000339835514928379
"216",52,127,"10-P1S5C1AA",14,13.4,13.3,12.9,39.9,561,351.36,100,209.64,37.3689839572192,NA,10,1,5,1,"AA",1961.92496581079,5627.88128096545,53,"219_127_10_27",0.283424561794513,0.882225495218688,10,27,12,22,127,0,0.8921576,"2021-10-27","12:22:00",2021-10-27 12:22:00,"1_5",38133,4,5.6875,5.9375,6.6875,2323,202,0,94206488,13,"TMS-94206488",1,5,"1_5",11.661397,2.78014627833972,0.00141705025767425,0.000493995189227373
"217",53,129,"10-P1S5C4AA",10.5,9.5,9.8,9.8,39.5,267,142.09,85,124.91,46.7827715355805,NA,10,1,5,4,"AA",1382.49320006498,3040.68993354424,54,"220_129_10_27",0.254682615724798,0.96965358514854,10,27,12,24,129,0,0.8921576,"2021-10-27","12:24:00",2021-10-27 12:24:00,"1_5",38326,4,5.5,5.875,6.75,2291,202,0,94206488,13,"TMS-94206488",1,5,"1_5",11.661397,3.5364044343294,0.00255799047269323,0.00116302698125072
"218",54,131,"10-P1S5C2FS",10.5,9.9,10.3,10.5,40,274.2,200.61,100,73.59,26.8380743982494,NA,10,1,5,2,"FS",1461.00170834616,3333.02036594853,55,"221_131_10_27",0.426597414530198,0.981728872402503,10,27,12,26,131,0,0.89205891,"2021-10-27","12:26:00",2021-10-27 12:26:00,"1_5",38326,4,5.5,5.875,6.75,2291,202,0,94206488,13,"TMS-94206488",1,5,"1_5",11.661397,5.72203182373112,0.00391651275357399,0.00171677073509352
"219",55,595,"01-P1S5C2FS-F",1.2,1.2,0.9,1,40,NA,5.67,84.5,-5.67,NA,NA,1,1,5,2,"FS",267.377706102774,67.9082086510683,56,"222_595+598_10_27",0.0817472752043733,0.906661900268021,10,27,12,30,595,598,0.8921576,"2021-10-27","12:30:00",2021-10-27 12:30:00,"1_5",38230,4,5.625,5,5.125,2308,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.306706,0.214834164930479,0.000803485705902129,0.00316359640753238
"220",56,582,"01-P1S5C2AA-F",1.2,1.2,1.6,1.4,32.6,NA,6.57,99.5,-6.57,NA,NA,1,1,5,2,"AA",273.315739744465,85.3062833168017,57,"223_582+587_10_27",0.115231481927364,0.968504604974564,10,27,12,32,582,587,0.8921576,"2021-10-27","12:32:00",2021-10-27 12:32:00,"1_5",38134,4,5.75,5.9375,6.6875,2323,202,0,94206488,13,"TMS-94206488",1,5,"1_5",1.306706,0.22881720518955,0.000837190003779079,0.00268230189257915
