"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","T3K","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume"
"184",54,161,"25-P3S3C1FS",27,27.2,28.3,29,99.1,2843,1660.42,100,1182.58,41.5962011959198,NA,25,3,3,1,"FS",9900.1169390308,60493.0073070846,57,"59_161_7_27",0.389010989010975,0.459470558040623,7,27,14,11,161,0,0.8990659,"2021-7-27","14:11:00",2021-07-27 14:11:00,"3_3",29500,4,16.25,19.375,22.1875,2556,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.3375,1.5637,0.022490657367428,0.000286359943472986,4.6864870060854e-05
"185",55,162,"25-P3S3C2FS",21.5,23.8,23.3,22,98,148.7,904,98,-755.3,-507.935440484196,NA,25,3,3,2,"FS",7779.2470717364,39486.8390695936,58,"60_162_7_27",2.97582417582417,0.99103519109141,7,27,14,14,162,0,0.9000528,"2021-7-27","14:14:00",2021-07-27 14:14:00,"3_3",29404,4,15.75,19.125,22,2557,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.15,1.5637,0.172345077820005,0.0021943656842089,0.000432308921793283
"186",56,163,"25-P3S3C4FS",26,28.2,25.3,28.5,98.5,3170,1179.63,60,1990.37,62.7876971608833,NA,25,3,3,4,"FS",9500.19619815382,56396.9510923959,59,"61_163_7_27",1.97362637362636,0.975945200174275,7,27,14,17,163,0,0.8990659,"2021-7-27","14:17:00",2021-07-27 14:17:00,"3_3",29501,4,16.25,19.375,21.875,2556,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.025,1.5637,0.114225598588131,0.00145436549143453,0.000244991213972122
"187",80,158,"25-P3S3C1AA",22.9,24.9,20,21.5,94.8,1967,932.14,97,1034.86,52.6110828673106,NA,25,3,3,1,"AA",7436.60594896078,37170.7281600684,83,"86_158_7_27",1.32747252747253,0.971030077189247,7,27,17,9,158,0,0.8990659,"2021-7-27","17:9:00",2021-07-27 17:09:00,"3_3",29512,4,16.1875,17.875,19.5,2554,202,0,94206499,9,"TMS-94206499",3,3,"3_3",293.65,1.5637,0.0774501795977716,0.000986126314107233,0.000197290534162705
"188",81,159,"25-P3S3C2AA",23.1,23.4,22.5,22.3,98.2,1699,1006.62,98,692.38,40.7522071806945,NA,25,3,3,2,"AA",7860.31702180744,40185.8472311085,84,"87_159_7_27",3.14945054945054,0.989325727665376,7,27,17,13,159,0,0.8990659,"2021-7-27","17:13:00",2021-07-27 17:13:00,"3_3",29512,4,16.1875,17.875,19.5,2554,202,0,94206499,9,"TMS-94206499",3,3,"3_3",293.65,1.5637,0.183751833383454,0.002339601006814,0.00045762393691334
"189",82,160,"25-P3S3C4AA",22.8,22.1,22,21,88,1016.4,349.46,75,666.94,65.6178669815034,NA,25,3,3,4,"AA",6834.1933137909,33380.893256951,85,"88_160_7_27",1.10109890109889,0.894499385256855,7,27,17,16,160,0,0.8990659,"2021-7-27","17:16:00",2021-07-27 17:16:00,"3_3",29416,4,15.8125,18.75,21.375,2558,202,0,94206499,9,"TMS-94206499",3,3,"3_3",295.525,1.5637,0.0638350195307462,0.000812772712054875,0.000166401953105328
"190",83,161,"25-P3S3C1FS",27,27.2,28.3,29,99.1,2843,1660.42,100,1182.58,41.5962011959198,NA,25,3,3,1,"FS",9900.1169390308,60493.0073070846,86,"89_161_7_27",0.351648351648355,0.520960520960519,7,27,17,20,161,0,0.9000528,"2021-7-27","17:20:00",2021-07-27 17:20:00,"3_3",29513,4,16.1875,17.875,19.3125,2554,202,0,94206499,9,"TMS-94206499",3,3,"3_3",293.4625,1.5637,0.0205522477605713,0.00026167934581954,4.28257122511932e-05
"191",84,162,"25-P3S3C2FS",21.5,23.8,23.3,22,98,148.7,904,98,-755.3,-507.935440484196,NA,25,3,3,2,"FS",7779.2470717364,39486.8390695936,87,"90_162_7_27",3.01978021978021,0.979768120154032,7,27,17,25,162,0,0.8990659,"2021-7-27","17:25:00",2021-07-27 17:25:00,"3_3",29513,4,16.1875,17.875,19.3125,2554,202,0,94206499,9,"TMS-94206499",3,3,"3_3",293.4625,1.5637,0.176298905245171,0.00224470737851669,0.00044222666875044
"192",85,163,"25-P3S3C4FS",26,28.2,25.3,28.5,98.5,3170,1179.63,60,1990.37,62.7876971608833,NA,25,3,3,4,"FS",9500.19619815382,56396.9510923959,88,"91_163_7_27",2.29230769230767,0.989308888191667,7,27,17,28,163,0,0.8990659,"2021-7-27","17:28:00",2021-07-27 17:28:00,"3_3",29513,4,16.1875,17.875,19.3125,2554,202,0,94206499,9,"TMS-94206499",3,3,"3_3",293.4625,1.5637,0.13382806271522,0.00170395181644316,0.000287034604794322
"193",38,167,"10-P3S3C1FS",11.4,9.8,9.8,11.5,40.5,438.4,281.17,98,157.23,35.8645072992701,NA,10,3,3,1,"FS",1529.19600713239,3590.9022531585,40,"38_167_7_27",3.60290169530756,0.999834294628537,7,27,10,54,167,0,0.89817769,"2021-7-27","10:54:00",2021-07-27 10:54:00,"3_3",29487,4,16.125,19.875,22.4375,2558,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.5875,11.661397,1.07310920974279,0.000701747326528222,0.000298841108470412
"194",39,168,"10-P3S3C2FS",10.3,9.8,9.8,9.9,40,250.1,189.76,100,60.34,24.1263494602159,NA,10,3,3,2,"FS",1405.88625478528,3110.35998662536,41,"39_168_7_27",2.71633855585842,0.99960546725509,7,27,10,57,168,0,0.89817769,"2021-7-27","10:57:00",2021-07-27 10:57:00,"3_3",29487,4,16.125,19.875,22.4375,2558,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.5875,11.661397,0.857223433672326,0.00060973882542386,0.000275602643217638
"195",40,169,"10-P3S3C4FS",8.4,7.9,8,7.5,34,170.3,82.79,70,87.51,51.3857897827363,NA,10,3,3,4,"FS",948.528272401205,1688.08637951973,42,"40_169_7_27",1.30900595961351,0.99966157199415,7,27,10,59,169,0,0.89817769,"2021-7-27","10:59:00",2021-07-27 10:59:00,"3_3",29391,4,15.5,19.875,23.1875,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",297.3375,11.661397,0.480590827073326,0.000506670007691714,0.000284695636967379
"196",41,252,"01-P3S3C1AA-S",1.2,1.2,0.9,0.9,38.8,8.885,6.25,100,2.635,29.785671520108,NA,1,3,3,1,"AA",259.414557466324,70.1880886197172,43,"41_252+253_7_27",0.320658847634046,0.996565341914458,7,27,11,3,252,253,0.898079,"2021-7-27","11:3:00",2021-07-27 11:03:00,"3_3",29488,4,16.1875,19.75,22.3125,2557,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.4625,1.306706,0.0146376158088948,5.64255759270373e-05,0.000208548431746051
"197",42,260,"01-P3S3C4AA-S",1.2,1.4,0.8,0.9,40.6,10.935,6.34,97.5,4.595,42.1018007046235,NA,1,3,3,4,"AA",261.064876095616,74.0875905009855,44,"42_260+261_7_27",0,0.612513495070774,7,27,11,6,260,261,0.898079,"2021-7-27","11:6:00",2021-07-27 11:06:00,"3_3",29488,4,16.1875,19.75,22.3125,2557,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.4625,1.306706,0,0,0
"198",43,257,"01-P3S3C2AA-F",1.5,1.4,1,0.9,39.2,11.675,6.74,95,4.935,40.9419961481817,NA,1,3,3,2,"AA",286.192096392725,82.2547496526147,45,"43_257+258_7_27",0.134683242506813,0.979940284545316,7,27,11,9,257,258,0.898079,"2021-7-27","11:9:00",2021-07-27 11:09:00,"3_3",29488,4,16.1875,19.75,22.3125,2557,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.4625,1.306706,0.00608809986262298,2.12727742637191e-05,7.40151770971861e-05
"199",44,264,"01-P3S3C1FS-S",1.4,1.4,1.3,1.2,42.2,12.315,7.955,100,4.36,35.3821572028784,NA,1,3,3,1,"FS",346.420090385151,115.02941501119,46,"44_264+265_7_27",0.482074250681204,0.997551758490863,7,27,11,11,264,265,0.898079,"2021-7-27","11:11:00",2021-07-27 11:11:00,"3_3",29488,4,16.1875,19.75,22.3125,2557,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.4625,1.306706,0.0212079673398963,6.12203735537312e-05,0.000184369948659073
"200",45,272,"01-P3S3C4FS-S",1.3,1.4,1.2,1.2,41.8,8.81,4.785,57.5,4.025,45.9532877677838,NA,1,3,3,4,"FS",309.137625253444,92.1569187970359,47,"45_272+273_7_27",0,0.91242517320937,7,27,11,14,272,273,0.898079,"2021-7-27","11:14:00",2021-07-27 11:14:00,"3_3",29392,4,15.5625,19.875,24.75,2551,202,0,94206499,9,"TMS-94206499",3,3,"3_3",298.9,1.306706,0,0,0
"201",46,268,"01-P3S3C2FS-S",1.3,1.3,0.8,0.9,39.4,10.375,5.915,95,4.46,42.6990889483026,NA,1,3,3,2,"FS",274.721769535059,76.0811273892291,48,"46_268+269_7_27",1.39300927757439,0.999705129687268,7,27,11,17,268,269,0.898079,"2021-7-27","11:17:00",2021-07-27 11:17:00,"3_3",29489,4,16.25,19.8125,22.75,2557,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.9,1.306706,0.0631925631881726,0.000230023864854686,0.000830594463524194
"202",83,265,"01-P3S3C1FS-F",1.5,1.4,1.4,1.2,38.2,12.315,7.955,100,4.36,35.3821572028784,NA,1,3,3,1,"FS",346.420090385151,115.02941501119,85,"83_265+264_7_27",0.567757220868552,0.997936995888649,7,27,14,5,265,264,0.89827638,"2021-7-27","14:5:00",2021-07-27 14:05:00,"3_3",29500,4,16.25,19.375,22.1875,2556,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.3375,1.306706,0.0249934592971965,7.21478343516644e-05,0.000217278852498425
"203",84,257,"01-P3S3C2AA-F",1.5,1.4,1,0.9,39.2,11.675,6.74,95,4.935,40.9419961481817,NA,1,3,3,2,"AA",286.192096392725,82.2547496526147,86,"84_257+258_7_27",0.0494225609186525,0.973753215551973,7,27,14,8,257,258,0.89837507,"2021-7-27","14:8:00",2021-07-27 14:08:00,"3_3",29500,4,16.25,19.375,22.1875,2556,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.3375,1.306706,0.00223573205556187,7.81199789841122e-06,2.71805830666801e-05
"204",85,260,"01-P3S3C4AA-S",1.2,1.4,0.8,0.9,40.6,10.935,6.34,97.5,4.595,42.1018007046235,NA,1,3,3,4,"AA",261.064876095616,74.0875905009855,87,"85_260+261_7_27",0.0766343299220059,0.921242786529642,7,27,14,11,260,261,0.89817769,"2021-7-27","14:11:00",2021-07-27 14:11:00,"3_3",29500,4,16.25,19.375,22.1875,2556,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.3375,1.306706,0.00348906929606818,1.3364759550382e-05,4.70938422004934e-05
"205",86,252,"01-P3S3C1AA-S",1.2,1.2,0.9,0.9,38.8,8.885,6.25,100,2.635,29.785671520108,NA,1,3,3,1,"AA",259.414557466324,70.1880886197172,88,"86_252+253_7_27",0.217669503962396,0.988694395820796,7,27,14,14,252,253,0.89817769,"2021-7-27","14:14:00",2021-07-27 14:14:00,"3_3",29404,4,15.75,19.125,22,2557,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.15,1.306706,0.00994787812318756,3.83474166613758e-05,0.000141731714295366
"206",87,272,"01-P3S3C4FS-S",1.3,1.4,1.2,1.2,41.8,8.81,4.785,57.5,4.025,45.9532877677838,NA,1,3,3,4,"FS",309.137625253444,92.1569187970359,89,"87_272+273_7_27",0,0.00823425841318325,7,27,14,17,272,273,0.89817769,"2021-7-27","14:17:00",2021-07-27 14:17:00,"3_3",29501,4,16.25,19.375,21.875,2556,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.025,1.306706,0,0,0
"207",88,268,"01-P3S3C2FS-S",1.3,1.3,0.8,0.9,39.4,10.375,5.915,95,4.46,42.6990889483026,NA,1,3,3,2,"FS",274.721769535059,76.0811273892291,90,"88_268+269_7_27",1.32873637602183,0.999499922495566,7,27,14,21,268,269,0.89817769,"2021-7-27","14:21:00",2021-07-27 14:21:00,"3_3",29501,4,16.25,19.375,21.875,2556,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.025,1.306706,0.0604616948328471,0.000220083377211689,0.00079470030095015
"208",89,167,"10-P3S3C1FS",11.4,9.8,9.8,11.5,40.5,438.4,281.17,98,157.23,35.8645072992701,NA,10,3,3,1,"FS",1529.19600713239,3590.9022531585,91,"89_167_7_27",3.60654957418741,0.99940463516658,7,27,14,27,167,0,0.89817769,"2021-7-27","14:27:00",2021-07-27 14:27:00,"3_3",29501,4,16.25,19.375,21.875,2556,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.025,11.661397,1.07623687758634,0.000703792628653632,0.000299712106237284
"209",90,168,"10-P3S3C2FS",10.3,9.8,9.8,9.9,40,250.1,189.76,100,60.34,24.1263494602159,NA,10,3,3,2,"FS",1405.88625478528,3110.35998662536,92,"90_168_7_27",2.71092983651233,0.993065308295759,7,27,14,30,168,0,0.89827638,"2021-7-27","14:30:00",2021-07-27 14:30:00,"3_3",29405,4,15.75,19.125,21.875,2557,202,0,94206499,9,"TMS-94206499",3,3,"3_3",296.025,11.661397,0.857236361672913,0.000609748021047292,0.000275606799649897
"210",91,169,"10-P3S3C4FS",8.4,7.9,8,7.5,34,170.3,82.79,70,87.51,51.3857897827363,NA,10,3,3,4,"FS",948.528272401205,1688.08637951973,93,"91_169_7_27",1.5496373915304,0.996469023167563,7,27,14,32,169,0,0.89827638,"2021-7-27","14:32:00",2021-07-27 14:32:00,"3_3",29502,4,16.25,18.8125,20.125,2556,202,0,94206499,9,"TMS-94206499",3,3,"3_3",294.275,11.661397,0.57492073813858,0.00060611871555833,0.000340575426182959
"211",126,169,"10-P3S3C4FS",8.4,7.9,8,7.5,34,170.3,82.79,70,87.51,51.3857897827363,NA,10,3,3,4,"FS",948.528272401205,1688.08637951973,128,"126_169_7_27",1.33808077301396,0.999371378145632,7,27,17,52,169,0,0.89788162,"2021-7-27","17:52:00",2021-07-27 17:52:00,"3_3",29515,4,16.125,17.6875,18.9375,2554,202,0,94206499,9,"TMS-94206499",3,3,"3_3",293.0875,11.661397,0.49822485686293,0.000525260945149975,0.000295141802521194
"212",127,168,"10-P3S3C2FS",10.3,9.8,9.8,9.9,40,250.1,189.76,100,60.34,24.1263494602159,NA,10,3,3,2,"FS",1405.88625478528,3110.35998662536,129,"127_168_7_27",3.02008751544669,0.999849969181124,7,27,17,55,168,0,0.89788162,"2021-7-27","17:55:00",2021-07-27 17:55:00,"3_3",29515,4,16.125,17.6875,18.9375,2554,202,0,94206499,9,"TMS-94206499",3,3,"3_3",293.0875,11.661397,0.964144281283825,0.000685791100099402,0.000309978357948814
"213",128,167,"10-P3S3C1FS",11.4,9.8,9.8,11.5,40.5,438.4,281.17,98,157.23,35.8645072992701,NA,10,3,3,1,"FS",1529.19600713239,3590.9022531585,130,"128_167_7_27",3.78269108372393,0.999448219895621,7,27,17,58,167,0,0.89788162,"2021-7-27","17:58:00",2021-07-27 17:58:00,"3_3",29515,4,16.125,17.6875,18.9375,2554,202,0,94206499,9,"TMS-94206499",3,3,"3_3",293.0875,11.661397,1.1397372701633,0.000745317974182117,0.000317395793539298
"214",129,252,"01-P3S3C1AA-S",1.2,1.2,0.9,0.9,38.8,8.885,6.25,100,2.635,29.785671520108,NA,1,3,3,1,"AA",259.414557466324,70.1880886197172,131,"129_252+253_7_27",0.220548546682794,0.957991777964992,7,27,18,3,252,253,0.89788162,"2021-7-27","18:3:00",2021-07-27 18:03:00,"3_3",29516,4,16.125,17.625,18.8125,2553,202,0,94206499,9,"TMS-94206499",3,3,"3_3",292.9625,1.306706,0.0101857635577325,3.92644254710139e-05,0.000145120970780663
"215",130,260,"01-P3S3C4AA-S",1.2,1.4,0.8,0.9,40.6,10.935,6.34,97.5,4.595,42.1018007046235,NA,1,3,3,4,"AA",261.064876095616,74.0875905009855,132,"130_260+261_7_27",0,0.385432255435947,7,27,18,6,260,261,0.89788162,"2021-7-27","18:6:00",2021-07-27 18:06:00,"3_3",29516,4,16.125,17.625,18.8125,2553,202,0,94206499,9,"TMS-94206499",3,3,"3_3",292.9625,1.306706,0,0,0
"216",131,256,"01-P3S3C2AA-S",1.5,1.4,1.3,1.3,39.6,9.15,6.41,90,2.74,29.744066171182,NA,1,3,3,2,"AA",310.087100485827,96.1392801845426,133,"131_256+258_7_27",0.0695470027247883,0.811845557190587,7,27,18,9,256,258,0.89798031,"2021-7-27","18:9:00",2021-07-27 18:09:00,"3_3",29516,4,16.125,17.625,18.8125,2553,202,0,94206499,9,"TMS-94206499",3,3,"3_3",292.9625,1.306706,0.00314487841344704,1.01419195075184e-05,3.27116908656934e-05
"217",132,264,"01-P3S3C1FS-S",1.4,1.4,1.3,1.2,42.2,12.315,7.955,100,4.36,35.3821572028784,NA,1,3,3,1,"FS",346.420090385151,115.02941501119,134,"132_264+265_7_27",0.346132037262053,0.996357941155342,7,27,18,11,264,265,0.89798031,"2021-7-27","18:11:00",2021-07-27 18:11:00,"3_3",29516,4,16.125,17.625,18.8125,2553,202,0,94206499,9,"TMS-94206499",3,3,"3_3",292.9625,1.306706,0.015407668143121,4.44768319469887e-05,0.000133945462050921
"218",133,272,"01-P3S3C4FS-S",1.3,1.4,1.2,1.2,41.8,8.81,4.785,57.5,4.025,45.9532877677838,NA,1,3,3,4,"FS",309.137625253444,92.1569187970359,135,"133_272+273_7_27",0,0.832722136435166,7,27,18,13,272,273,0.89798031,"2021-7-27","18:13:00",2021-07-27 18:13:00,"3_3",29516,4,16.125,17.625,18.8125,2553,202,0,94206499,9,"TMS-94206499",3,3,"3_3",292.9625,1.306706,0,0,0
"219",134,268,"01-P3S3C2FS-S",1.3,1.3,0.8,0.9,39.4,10.375,5.915,95,4.46,42.6990889483026,NA,1,3,3,2,"FS",274.721769535059,76.0811273892291,136,"134_268+269_7_27",1.75183242506816,0.999897002114116,7,27,18,18,268,269,0.89788162,"2021-7-27","18:18:00",2021-07-27 18:18:00,"3_3",29517,4,16.125,17.5625,18.75,2553,202,0,94206499,9,"TMS-94206499",3,3,"3_3",292.9,1.306706,0.0805378235588125,0.000293161418169063,0.00105857820884781
"220",1,324,"25-P6S1C1AA",23.7,23,25.2,25.3,100.6,1799.5,1011.73,95,787.77,43.7771603223118,NA,25,6,1,1,"AA",8609.1741609912,46679.007166476,1,"1_324_7_28",15.6428571428571,0.997075638404768,7,28,9,12,324,0,0.8832755,"2021-7-28","9:12:00",2021-07-28 09:12:00,"6_1",29576,4,15.1875,19.75,22.875,2167,202,0,94206476,26,"TMS-94206476",6,1,"6_1",297.025,1.5637,0.886450777646497,0.0112866418456076,0.00208163521976859
"221",2,325,"25-P6S1C2AA",28,27.2,28.3,28.5,99.4,2221.5,1314.16,95,907.34,40.8435741616025,NA,25,6,1,2,"AA",9975.50711725815,61209.9283717614,2,"2_325_7_28",10.5090909090909,0.995082431084039,7,28,9,15,325,0,0.8852493,"2021-7-28","9:15:00",2021-07-28 09:15:00,"6_1",29480,4,15.375,19.875,22.75,2177,202,0,94206476,26,"TMS-94206476",6,1,"6_1",296.9,1.5637,0.597112152092434,0.00760266804686003,0.00123902234864551
"222",3,326,"25-P6S1C4AA",27.2,24.5,26,25.3,100.2,2115.3,845.43,50,1269.87,60.0326194865977,NA,25,6,1,4,"AA",9147.3361692845,52181.2229087022,3,"3_326_7_28",13.5,0.994995450409463,7,28,9,17,326,0,0.8832755,"2021-7-28","9:17:00",2021-07-28 09:17:00,"6_1",29384,4,14.625,18.875,21.375,2190,202,0,94206476,26,"TMS-94206476",6,1,"6_1",295.525,1.5637,0.768902181769312,0.00978996663861832,0.0017161751093148
"223",4,327,"25-P6S1C1FS",23.1,23.3,24,23.5,100.3,1883.7,1202.63,96,681.07,36.1559696342305,NA,25,6,1,1,"FS",8262.78758241054,43413.2083093844,4,"4_327_7_28",8.43406593406593,0.989568109047048,7,28,9,20,327,0,0.8832755,"2021-7-28","9:20:00",2021-07-28 09:20:00,"6_1",29384,4,14.625,18.875,21.375,2190,202,0,94206476,26,"TMS-94206476",6,1,"6_1",295.525,1.5637,0.480368273917742,0.00611623882388242,0.00116409692287378
"224",5,328,"25-P6S1C2FS",22.5,23.3,22,23.6,99.9,1458,928.2,70,529.8,36.3374485596708,NA,25,6,1,2,"FS",7991.51360458257,40966.4632359887,5,"5_328_7_28",7.69670329670328,0.995719964406108,7,28,9,25,328,0,0.8852493,"2021-7-28","9:25:00",2021-07-28 09:25:00,"6_1",29577,4,15.25,19.625,22.4375,2167,202,0,94206476,26,"TMS-94206476",6,1,"6_1",296.5875,1.5637,0.437776918839264,0.00557394884838467,0.00108733545770145
"225",6,329,"25-P6S1C4FS",27,27.7,21.5,22.5,99.6,1811.9,508.98,60,1302.92,71.9090457530769,NA,25,6,1,4,"FS",8691.28467577007,47814.7158181952,6,"6_329_7_28",6.99120879120878,0.993745706458518,7,28,9,29,329,0,0.8852493,"2021-7-28","9:29:00",2021-07-28 09:29:00,"6_1",29481,4,15.375,19.875,22.5,2177,202,0,94206476,26,"TMS-94206476",6,1,"6_1",296.65,1.5637,0.397565672237338,0.00506196335521797,0.000920113479410745
"226",32,324,"25-P6S1C1AA",23.7,23,25.2,25.3,100.6,1799.5,1011.73,95,787.77,43.7771603223118,NA,25,6,1,1,"AA",8609.1741609912,46679.007166476,32,"32_324_7_28",4.56703296703297,0.805354251993763,7,28,12,41,324,0,0.8852493,"2021-7-28","12:41:00",2021-07-28 12:41:00,"6_1",29590,4,15.5,19.875,22.375,2162,202,0,94206476,26,"TMS-94206476",6,1,"6_1",296.525,1.5637,0.259820725095143,0.003308140217329,0.000610131984564116
"227",33,325,"25-P6S1C2AA",28,27.2,28.3,28.5,99.4,2221.5,1314.16,95,907.34,40.8435741616025,NA,25,6,1,2,"AA",9975.50711725815,61209.9283717614,33,"33_325_7_28",3.39340659340659,0.905578727445394,7,28,12,44,325,0,0.8832755,"2021-7-28","12:44:00",2021-07-28 12:44:00,"6_1",29494,4,15.6875,19.5625,21.625,2175,202,0,94206476,26,"TMS-94206476",6,1,"6_1",295.775,1.5637,0.19311054389659,0.00245875980994454,0.000400709111024634
"228",34,326,"25-P6S1C4AA",27.2,24.5,26,25.3,100.2,2115.3,845.43,50,1269.87,60.0326194865977,NA,25,6,1,4,"AA",9147.3361692845,52181.2229087022,34,"34_326_7_28",8.64285714285714,0.981563421828909,7,28,12,48,326,0,0.8832755,"2021-7-28","12:48:00",2021-07-28 12:48:00,"6_1",29398,4,15.125,19.375,21.375,2185,202,0,94206476,26,"TMS-94206476",6,1,"6_1",295.525,1.5637,0.49226012695284,0.00626765059932707,0.00109871528162482
"229",35,327,"25-P6S1C1FS",23.1,23.3,24,23.5,100.3,1883.7,1202.63,96,681.07,36.1559696342305,NA,25,6,1,1,"FS",8262.78758241054,43413.2083093844,35,"35_327_7_28",2.32087912087911,0.825280857299329,7,28,12,50,327,0,0.8832755,"2021-7-28","12:50:00",2021-07-28 12:50:00,"6_1",29398,4,15.125,19.375,21.375,2185,202,0,94206476,26,"TMS-94206476",6,1,"6_1",295.525,1.5637,0.132187334790133,0.00168306141967943,0.000320335205356276
"230",36,328,"25-P6S1C2FS",22.5,23.3,22,23.6,99.9,1458,928.2,70,529.8,36.3374485596708,NA,25,6,1,2,"FS",7991.51360458257,40966.4632359887,36,"36_328_7_28",6.03030303030303,0.984890764444948,7,28,12,54,328,0,0.8852493,"2021-7-28","12:54:00",2021-07-28 12:54:00,"6_1",29591,4,15.5,19.8125,22.25,2161,202,0,94206476,26,"TMS-94206476",6,1,"6_1",296.4,1.5637,0.343211550848674,0.00436990518750415,0.000852457205190135
"231",37,329,"25-P6S1C4FS",27,27.7,21.5,22.5,99.6,1811.9,508.98,60,1302.92,71.9090457530769,NA,25,6,1,4,"FS",8691.28467577007,47814.7158181952,37,"37_329_7_28",2.67472527472528,0.855169248090997,7,28,12,57,329,0,0.8832755,"2021-7-28","12:57:00",2021-07-28 12:57:00,"6_1",29591,4,15.5,19.8125,22.25,2161,202,0,94206476,26,"TMS-94206476",6,1,"6_1",296.4,1.5637,0.151891171943884,0.00193393846615121,0.000351532147940657
"232",61,324,"25-P6S1C1AA",23.7,23,25.2,25.3,100.6,1799.5,1011.73,95,787.77,43.7771603223118,NA,25,6,1,1,"AA",8609.1741609912,46679.007166476,61,"63_324_7_28",9.75174825174825,0.994871303168108,7,28,15,42,324,0,0.8822886,"2021-7-28","15:42:00",2021-07-28 15:42:00,"6_1",29602,4,15.625,19.125,20.9375,2158,202,0,94206476,26,"TMS-94206476",6,1,"6_1",295.0875,1.5637,0.555619785292333,0.00707437082471459,0.00130475119773206
"233",62,326,"25-P6S1C4AA",27.2,24.5,26,25.3,100.2,2115.3,845.43,50,1269.87,60.0326194865977,NA,25,6,1,4,"AA",9147.3361692845,52181.2229087022,62,"65_326_7_28",5.80219780219778,0.994551769604639,7,28,15,50,326,0,0.8822886,"2021-7-28","15:50:00",2021-07-28 15:50:00,"6_1",29410,4,15.25,19,20.9375,2184,202,0,94206476,26,"TMS-94206476",6,1,"6_1",295.0875,1.5637,0.330588507194372,0.00420918360394839,0.000737867287834975
"234",63,327,"25-P6S1C1FS",23.1,23.3,24,23.5,100.3,1883.7,1202.63,96,681.07,36.1559696342305,NA,25,6,1,1,"FS",8262.78758241054,43413.2083093844,63,"66_327_7_28",2.4087912087912,0.986770939440738,7,28,15,53,327,0,0.8822886,"2021-7-28","15:53:00",2021-07-28 15:53:00,"6_1",29603,4,15.625,19.0625,20.8125,2158,202,0,94206476,26,"TMS-94206476",6,1,"6_1",294.9625,1.5637,0.1373024814196,0.001748189489337,0.000332730958312332
"235",64,327,"25-P6S1C1FS",23.1,23.3,24,23.5,100.3,1883.7,1202.63,96,681.07,36.1559696342305,NA,25,6,1,1,"FS",8262.78758241054,43413.2083093844,64,"67_327_7_28",5.52747252747252,0.991423123553573,7,28,15,56,327,0,0.8832755,"2021-7-28","15:56:00",2021-07-28 15:56:00,"6_1",29603,4,15.625,19.0625,20.8125,2158,202,0,94206476,26,"TMS-94206476",6,1,"6_1",294.9625,1.5637,0.315421532835912,0.00401607168867664,0.000764374451267971
"236",65,329,"25-P6S1C4FS",27,27.7,21.5,22.5,99.6,1811.9,508.98,60,1302.92,71.9090457530769,NA,25,6,1,4,"FS",8691.28467577007,47814.7158181952,65,"68_329_7_28",3.45494505494505,0.990780136156973,7,28,16,0,329,0,0.8822886,"2021-7-28","16:0:00",2021-07-28 16:00:00,"6_1",29507,4,15.6875,18.375,19.5625,2172,202,0,94206476,26,"TMS-94206476",6,1,"6_1",293.7125,1.5637,0.197771974469317,0.00251811098734687,0.000457717233318531
"237",10,330,"10-P6S1C1AA",11.9,11.8,11.8,12,39.7,189.685,112.385,99,77.3,34.5590482392058,NA,10,6,1,1,"AA",1852.1181960908,4439.72275814693,12,"10_330+229_7_27",0.569254137997001,0.999009418410945,7,27,9,7,330,229,0.89867114,"2021-7-27","9:7:00",2021-07-27 09:07:00,"6_1",29480,4,15.375,19.875,22.75,2177,202,0,94206476,26,"TMS-94206476",6,1,"6_1",296.9,11.661397,0.15164099244259,8.18743602663444e-05,3.41555094097548e-05
