"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","T3K","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume"
"127",27,79,"10-P1S3C1AA",12.4,13.1,13.5,11.4,40.3,459,302.82,90,156.18,34.0261437908497,NA,10,1,3,1,"AA",1844.66393550376,5025.23682716033,28,"194_79_10_27",0.299130156470757,0.998386154954915,10,27,11,4,79,0,0.89097332,"2021-10-27","11:4:00",2021-10-27 11:04:00,"1_3",38338,4,5.625,5.8125,6.5,2552,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.65,11.661397,0.076799543933102,4.16333525337387e-05,1.52827710562847e-05
"128",28,84,"10-P1S3C4FS",11.3,11.2,11.2,12.4,39.7,508.7,225.49,75,283.21,55.6732848437193,NA,10,1,3,4,"FS",1646.20743705158,4142.32978008107,29,"195_84_10_27",0.304550901418062,0.985853249951166,10,27,11,8,84,0,0.89097332,"2021-10-27","11:8:00",2021-10-27 11:08:00,"1_3",38531,4,5.375,5.625,6.375,2543,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.525,11.661397,0.088633707358952,5.38411535290463e-05,2.13970668837519e-05
"129",29,82,"10-P1S3C1FS",9.4,10,9.4,9.8,38.6,366.7,222.94,98,143.76,39.2037087537497,NA,10,1,3,1,"FS",1316.49323721573,2823.16134582071,30,"196_82_10_27",0.315262261580378,0.995258874288597,10,27,11,10,82,0,0.89097332,"2021-10-27","11:10:00",2021-10-27 11:10:00,"1_3",38531,4,5.375,5.625,6.375,2543,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.525,11.661397,0.107848130776103,8.19207632271569e-05,3.82011927641886e-05
"130",30,80,"10-P1S3C2AA",13.5,13.4,13.2,12.8,40.2,320.6,258.35,96,62.25,19.4167186525265,NA,10,1,3,2,"AA",1945.05096799309,5522.67130649214,31,"197_80_10_27",0.184849273852918,0.987557796177366,10,27,11,14,80,0,0.89107201,"2021-10-27","11:14:00",2021-10-27 11:14:00,"1_3",38435,4,5.5,5.1875,5.125,2548,202,0,94206487,12,"TMS-94206487",1,3,"1_3",279.275,11.661397,0.0441223513060925,2.26844190883173e-05,7.98931329739373e-06
"131",31,97,"01-P1S3C1AA-S",1,1,1.3,1.2,53.9,7.71,6.05,100,1.66,23.0933093899627,NA,1,1,3,1,"AA",287.800605754072,72.8685871015458,32,"198_97+98_10_27",0.0532375303270569,0.873095497363721,10,27,11,18,97,98,0.89107201,"2021-10-27","11:18:00",2021-10-27 11:18:00,"1_3",38339,4,5.625,5.875,6.5,2552,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.65,1.306706,0.00254159016433643,8.8310799682897e-06,3.48790921497435e-05
"132",32,90,"01-P1S3C2FS-F",1.3,1.4,0.8,0.8,36.9,7.95,6.825,100,1.125,13.7698269193658,NA,1,1,3,2,"FS",288.05469458902,87.8537877096282,33,"199_90+91_10_27",0.0528468972834908,0.866147146893424,10,27,11,20,90,91,0.89107201,"2021-10-27","11:20:00",2021-10-27 11:20:00,"1_3",38339,4,5.625,5.875,6.5,2552,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.65,1.306706,0.00249229949795202,8.65217455146112e-06,2.83687199257646e-05
"133",33,86,"01-P1S3C1FS-F",1.3,1.1,1,1,41.8,9.11,6.74,100,2.37,26.0896117564136,NA,1,1,3,1,"FS",314.698003068666,83.6935336381119,34,"200_86+85_10_27",0.123697431335738,0.953039289371225,10,27,11,23,86,85,0.89107201,"2021-10-27","11:23:00",2021-10-27 11:23:00,"1_3",38532,4,5.375,5.625,6.4375,2542,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.5875,1.306706,0.00585487972451836,1.86047565203038e-05,6.99561778552052e-05
"134",34,93,"01-P1S3C4FS-S",1.3,1.2,1.1,1,46.6,7.065,6.25,67.5,0.815,11.5356413030412,NA,1,1,3,4,"FS",191.837315643865,54.1942469652763,35,"201_93+94_10_27",0,0.193283589971046,10,27,11,25,93,94,0.89107201,"2021-10-27","11:25:00",2021-10-27 11:25:00,"1_3",38532,4,5.375,5.625,6.4375,2542,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.5875,1.306706,0,0,0
"135",35,105,"01-P1S3C4AA-S",1,1,0.8,0.8,31.4,5.44,4.56,92,3.16,55.2062868369352,NA,1,1,3,4,"AA",177.697504996808,36.5325337710445,36,"202_105+106_10_27",0.0464126598391482,0.888807283556499,10,27,11,27,105,106,0.89107201,"2021-10-27","11:27:00",2021-10-27 11:27:00,"1_3",38532,4,5.375,5.625,6.4375,2542,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.5875,1.306706,0.00228152854488378,1.28393954936214e-05,6.24519656693539e-05
"136",36,101,"01-P1S3C2AA-S",1,1.1,1.2,1.2,35.8,8.1,NA,100,8.1,100,NA,1,1,3,2,"AA",240.949948871993,62.9564695803883,37,"203_101+102_10_27",0.0736784741144396,0.928795310048709,10,27,11,29,101,102,0.8911707,"2021-10-27","11:29:00",2021-10-27 11:29:00,"1_3",38436,4,5.5,5.1875,5.0625,2547,202,0,94206487,12,"TMS-94206487",1,3,"1_3",279.2125,1.306706,0.00356435970348742,1.47929465026823e-05,5.66162576657214e-05
"137",85,97,"01-P1S3C1AA-S",1,1,1.3,1.2,53.9,7.71,6.05,100,1.66,23.0933093899627,NA,1,1,3,1,"AA",287.800605754072,72.8685871015458,86,"252_97+98_10_27",0.195563821368397,0.974789451490417,10,27,14,39,97,98,0.89057856,"2021-10-27","14:39:00",2021-10-27 14:39:00,"1_3",38545,4,5.5,5.625,6.0625,2542,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.2125,1.306706,0.00934572743717401,3.2472924831715e-05,0.000128254544364231
"138",86,90,"01-P1S3C2FS-F",1.3,1.4,0.8,0.8,36.9,7.95,6.825,100,1.125,13.7698269193658,NA,1,1,3,2,"FS",288.05469458902,87.8537877096282,87,"253_90+91_10_27",0.06860498756003,0.924899758384624,10,27,14,41,90,91,0.89047987,"2021-10-27","14:41:00",2021-10-27 14:41:00,"1_3",38545,4,5.5,5.625,6.0625,2542,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.2125,1.306706,0.00323836108245493,1.12421742928899e-05,3.68608020994868e-05
"139",87,85,"01-P1S3C1FS-S",0.9,1,1.2,1.1,50.5,9.11,6.74,100,2.37,26.0896117564136,NA,1,1,3,1,"FS",314.698003068666,83.6935336381119,88,"254_85+86_10_27",0.112250716866208,0.96826374648629,10,27,14,43,85,86,0.89047987,"2021-10-27","14:43:00",2021-10-27 14:43:00,"1_3",38545,4,5.5,5.625,6.0625,2542,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.2125,1.306706,0.0053166557250565,1.68944692156068e-05,6.35252867688147e-05
"140",88,101,"01-P1S3C2AA-S",1,1.1,1.2,1.2,35.8,8.1,NA,100,8.1,100,NA,1,1,3,2,"AA",240.949948871993,62.9564695803883,89,"255_101+102_10_27",0.0663022373280496,0.914630006769827,10,27,14,45,101,102,0.89047987,"2021-10-27","14:45:00",2021-10-27 14:45:00,"1_3",38449,4,5.5,4.875,3.9375,2547,202,0,94206487,12,"TMS-94206487",1,3,"1_3",278.0875,1.306706,0.00321799735083144,1.33554597786656e-05,5.11146411525255e-05
"141",89,105,"01-P1S3C4AA-S",1,1,0.8,0.8,31.4,5.44,4.56,92,3.16,55.2062868369352,NA,1,1,3,4,"AA",177.697504996808,36.5325337710445,90,"256_105+106_10_27",0.0513453678474074,0.899200070050775,10,27,14,47,105,106,0.89047987,"2021-10-27","14:47:00",2021-10-27 14:47:00,"1_3",38353,4,5.6875,5.75,6.125,2551,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.275,1.306706,0.00252514302115031,1.42103459539045e-05,6.91203910732227e-05
"142",90,94,"01-P1S3C4FS-F",1.3,1.4,1,1,5.19,7.065,6.25,67.5,0.815,11.5356413030412,NA,1,1,3,4,"FS",191.837315643865,54.1942469652763,91,"257_94+93_10_27",0,0.684279656275047,10,27,14,49,94,93,0.89047987,"2021-10-27","14:49:00",2021-10-27 14:49:00,"1_3",38353,4,5.6875,5.75,6.125,2551,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.275,1.306706,0,0,0
"143",91,83,"10-P1S3C2FS",10.2,10.5,10.2,10.4,40,355.8,229.7,100,126.1,35.4412591343451,NA,10,1,3,2,"FS",1464.93472525956,3349.12102829818,92,"258_83_10_27",0.830097034459282,0.997581996635599,10,27,14,54,83,0,0.89047987,"2021-10-27","14:54:00",2021-10-27 14:54:00,"1_3",38546,4,5.5,5.625,6,2542,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.15,11.661397,0.267278623338677,0.000182450875612441,7.98056030463886e-05
"144",92,81,"10-P1S3C4AA",9.9,9.6,9.1,9.2,39.5,285.1,124.65,88,160.45,56.2784987723606,NA,10,1,3,4,"AA",1313.12922975379,2771.38246655225,93,"259_81_10_27",0.147194961042457,0.977282632394377,10,27,14,56,81,0,0.89057856,"2021-10-27","14:56:00",2021-10-27 14:56:00,"1_3",38546,4,5.5,5.625,6,2542,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.15,11.661397,0.050694279271437,3.86057046959058e-05,1.82920545551778e-05
"145",93,79,"10-P1S3C1AA",12.4,13.1,13.5,11.4,40.3,459,302.82,90,156.18,34.0261437908497,NA,10,1,3,1,"AA",1844.66393550376,5025.23682716033,94,"260_79_10_27",0.348719026433442,0.993557262965336,10,27,14,59,79,0,0.89057856,"2021-10-27","14:59:00",2021-10-27 14:59:00,"1_3",38450,4,5.5,4.875,3.9375,2547,202,0,94206487,12,"TMS-94206487",1,3,"1_3",278.0875,11.661397,0.0903161053271032,4.89607367438659e-05,1.79725072535814e-05
"146",94,80,"10-P1S3C2AA",13.5,13.4,13.2,12.8,40.2,320.6,258.35,96,62.25,19.4167186525265,NA,10,1,3,2,"AA",1945.05096799309,5522.67130649214,95,"261_80_10_27",0.107683923705721,0.948867037870713,10,27,15,1,80,0,0.89057856,"2021-10-27","15:1:00",2021-10-27 15:01:00,"1_3",38450,4,5.5,4.875,3.9375,2547,202,0,94206487,12,"TMS-94206487",1,3,"1_3",278.0875,11.661397,0.0257989361259523,1.32638869368918e-05,4.67145964229748e-06
"147",95,82,"10-P1S3C1FS",9.4,10,9.4,9.8,38.6,366.7,222.94,98,143.76,39.2037087537497,NA,10,1,3,1,"FS",1316.49323721573,2823.16134582071,96,"262_82_10_27",0.363341280653951,0.996712553906643,10,27,15,4,82,0,0.89057856,"2021-10-27","15:4:00",2021-10-27 15:04:00,"1_3",38354,4,5.6875,5.8125,6.25,2551,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.4,11.661397,0.124295806370511,9.44143143745926e-05,4.40271706590604e-05
"148",96,84,"10-P1S3C4FS",11.3,11.2,11.2,12.4,39.7,508.7,225.49,75,283.21,55.6732848437193,NA,10,1,3,4,"FS",1646.20743705158,4142.32978008107,97,"263_84_10_27",0.300272558291849,0.993650517258185,10,27,15,6,84,0,0.89067725,"2021-10-27","15:6:00",2021-10-27 15:06:00,"1_3",38354,4,5.6875,5.8125,6.25,2551,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.4,11.661397,0.0873984825049108,5.30908077182817e-05,2.10988712017034e-05
"149",138,97,"01-P1S3C1AA-S",1,1,1.3,1.2,53.9,7.71,6.05,100,1.66,23.0933093899627,NA,1,1,3,1,"AA",287.800605754072,72.8685871015458,139,"306_97+98_10_27",0.0691065288786653,0.912302809976552,10,27,17,6,97,98,0.89067725,"2021-10-27","17:6:00",2021-10-27 17:06:00,"1_3",38362,4,5.75,5.75,5.875,2550,202,0,94206487,12,"TMS-94206487",1,3,"1_3",280.025,1.306706,0.00330508397475898,1.14839368252866e-05,4.53567731477103e-05
"150",139,90,"01-P1S3C2FS-F",1.3,1.4,0.8,0.8,36.9,7.95,6.825,100,1.125,13.7698269193658,NA,1,1,3,2,"FS",288.05469458902,87.8537877096282,140,"307_90+91_10_27",0.0429101135499061,0.820053130870304,10,27,17,8,90,91,0.89067725,"2021-10-27","17:8:00",2021-10-27 17:08:00,"1_3",38555,4,5.5,5.875,6.875,2541,202,0,94206487,12,"TMS-94206487",1,3,"1_3",281.025,1.306706,0.00202007757274202,7.0128264204274e-06,2.29936309566837e-05
"151",140,85,"01-P1S3C1FS-S",0.9,1,1.2,1.1,50.5,9.11,6.74,100,2.37,26.0896117564136,NA,1,1,3,1,"FS",314.698003068666,83.6935336381119,141,"308_85+86_10_27",0.233872048743334,0.977940322128263,10,27,17,10,85,86,0.89077594,"2021-10-27","17:10:00",2021-10-27 17:10:00,"1_3",38555,4,5.5,5.875,6.875,2541,202,0,94206487,12,"TMS-94206487",1,3,"1_3",281.025,1.306706,0.0110487883917878,3.51091785904246e-05,0.000132014839277337
"152",141,101,"01-P1S3C2AA-S",1,1.1,1.2,1.2,35.8,8.1,NA,100,8.1,100,NA,1,1,3,2,"AA",240.949948871993,62.9564695803883,142,"309_101+102_10_27",0.0946337315569804,0.967488115556573,10,27,17,13,101,102,0.89077594,"2021-10-27","17:13:00",2021-10-27 17:13:00,"1_3",38555,4,5.5,5.875,6.875,2541,202,0,94206487,12,"TMS-94206487",1,3,"1_3",281.025,1.306706,0.0045465748691655,1.88693746998092e-05,7.22177545765974e-05
"153",142,105,"01-P1S3C4AA-S",1,1,0.8,0.8,31.4,5.44,4.56,92,3.16,55.2062868369352,NA,1,1,3,4,"AA",177.697504996808,36.5325337710445,143,"310_105+106_10_27",0.0446764305177078,0.86689458446863,10,27,17,15,105,106,0.89077594,"2021-10-27","17:15:00",2021-10-27 17:15:00,"1_3",38459,4,5.5,4.75,3.875,2547,202,0,94206487,12,"TMS-94206487",1,3,"1_3",278.025,1.306706,0.00221568522897621,1.24688595319108e-05,6.06496456791714e-05
"154",143,93,"01-P1S3C4FS-S",1.3,1.2,1.1,1,46.6,7.065,6.25,67.5,0.815,11.5356413030412,NA,1,1,3,4,"FS",191.837315643865,54.1942469652763,144,"311_93+94_10_27",0,0.315905906099304,10,27,17,18,93,94,0.89077594,"2021-10-27","17:18:00",2021-10-27 17:18:00,"1_3",38363,4,5.75,5.6875,5.75,2550,202,0,94206487,12,"TMS-94206487",1,3,"1_3",279.9,1.306706,0,0,0
"155",144,83,"10-P1S3C2FS",10.2,10.5,10.2,10.4,40,355.8,229.7,100,126.1,35.4412591343451,NA,10,1,3,2,"FS",1464.93472525956,3349.12102829818,145,"312_83_10_27",0.777812942662733,0.997884465342234,10,27,17,21,83,0,0.89087463,"2021-10-27","17:21:00",2021-10-27 17:21:00,"1_3",38363,4,5.75,5.6875,5.75,2550,202,0,94206487,12,"TMS-94206487",1,3,"1_3",279.9,11.661397,0.250778755171951,0.000171187665121064,7.48789766189433e-05
"156",145,81,"10-P1S3C4AA",9.9,9.6,9.1,9.2,39.5,285.1,124.65,88,160.45,56.2784987723606,NA,10,1,3,4,"AA",1313.12922975379,2771.38246655225,146,"313_81_10_27",0.176920260697769,0.989599445123895,10,27,17,23,81,0,0.89087463,"2021-10-27","17:23:00",2021-10-27 17:23:00,"1_3",38556,4,5.5,5.875,6.9375,2541,202,0,94206487,12,"TMS-94206487",1,3,"1_3",281.0875,11.661397,0.0607487058449546,4.62625493884901e-05,2.1920000785936e-05
"157",146,79,"10-P1S3C1AA",12.4,13.1,13.5,11.4,40.3,459,302.82,90,156.18,34.0261437908497,NA,10,1,3,1,"AA",1844.66393550376,5025.23682716033,147,"314_79_10_27",0.656048771561483,0.977439536697295,10,27,17,26,79,0,0.89097332,"2021-10-27","17:26:00",2021-10-27 17:26:00,"1_3",38556,4,5.5,5.875,6.9375,2541,202,0,94206487,12,"TMS-94206487",1,3,"1_3",281.0875,11.661397,0.168173701518556,9.11676638122321e-05,3.34658260501501e-05
"158",147,80,"10-P1S3C2AA",13.5,13.4,13.2,12.8,40.2,320.6,258.35,96,62.25,19.4167186525265,NA,10,1,3,2,"AA",1945.05096799309,5522.67130649214,148,"315_80_10_27",0.102651701888241,0.97374917234987,10,27,17,28,80,0,0.89097332,"2021-10-27","17:28:00",2021-10-27 17:28:00,"1_3",38556,4,5.5,5.875,6.9375,2541,202,0,94206487,12,"TMS-94206487",1,3,"1_3",281.0875,11.661397,0.0243416200011716,1.25146437814364e-05,4.40758079745883e-06
"159",148,84,"10-P1S3C4FS",11.3,11.2,11.2,12.4,39.7,508.7,225.49,75,283.21,55.6732848437193,NA,10,1,3,4,"FS",1646.20743705158,4142.32978008107,149,"316_84_10_27",0.344132291897398,0.992434630875225,10,27,17,31,84,0,0.89107201,"2021-10-27","17:31:00",2021-10-27 17:31:00,"1_3",38460,4,5.5,4.75,3.875,2547,202,0,94206487,12,"TMS-94206487",1,3,"1_3",278.025,11.661397,0.101064882897074,6.1392556382861e-05,2.43980774739514e-05
"160",149,82,"10-P1S3C1FS",9.4,10,9.4,9.8,38.6,366.7,222.94,98,143.76,39.2037087537497,NA,10,1,3,1,"FS",1316.49323721573,2823.16134582071,150,"317_82_10_27",0.369903951860213,0.990669365676756,10,27,17,35,82,0,0.89097332,"2021-10-27","17:35:00",2021-10-27 17:35:00,"1_3",38364,4,5.75,5.6875,5.625,2550,202,0,94206487,12,"TMS-94206487",1,3,"1_3",279.775,11.661397,0.126879738049545,9.63770526599015e-05,4.49424324392129e-05
"161",18,109,"25-P1S4C1AA",23.9,24.7,23.8,23.4,100.6,1692.6,1162.31,94,530.29,31.3299066524873,NA,25,1,4,1,"AA",8470.51002457012,45324.1650967861,18,"45_109_10_27",3.13846153846154,0.988158672623836,10,27,11,0,109,0,0.8921576,"2021-10-27","11:0:00",2021-10-27 11:00:00,"1_4",38224,4,5.25,4.875,4.9375,2769,202,0,94206497,7,"TMS-94206497",1,4,"1_4",279.0875,1.5637,0.191184804500208,0.00243424053442126,0.000454928597250484
"162",19,110,"25-P1S4C2AA",21.7,21.2,22,22.8,98.8,1086.1,679.01,96,407.09,37.4818156707485,NA,25,1,4,2,"AA",7560.81027914107,37307.3130894734,19,"46_110_10_27",1.08791208791207,0.925513229711606,10,27,11,4,110,0,0.8931445,"2021-10-27","11:4:00",2021-10-27 11:04:00,"1_4",38128,4,5.25,5.5,6.375,2788,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.525,1.5637,0.0660053785071239,0.000840406580804825,0.00017031928028609
"163",20,111,"25-P1S4C4AA",23.5,23.5,22.2,21.2,100,1312.8,645.64,90,667.16,50.8196221815966,NA,25,1,4,4,"AA",7903.85921816433,40136.2023440998,20,"47_111_10_27",1.83956043956044,0.898989458285479,10,27,11,7,111,0,0.8931445,"2021-10-27","11:7:00",2021-10-27 11:07:00,"1_4",38128,4,5.25,5.5,6.375,2788,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.525,1.5637,0.111609094566593,0.00142105112754273,0.000279841823539205
"164",21,112,"25-P1S4C1FS",23.8,23.9,22.2,23.1,100.4,2361.5,1577.14,88,784.36,33.214482320559,NA,25,1,4,1,"FS",8183.22975803137,42634.9646651065,21,"48_112_10_27",1.15384615384616,0.931338593319705,10,27,11,10,112,0,0.8921576,"2021-10-27","11:10:00",2021-10-27 11:10:00,"1_4",38321,4,5.0625,5.4375,6.375,2755,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.525,1.5637,0.069928350107666,0.000890355406551657,0.000170892198817293
"165",22,113,"25-P1S4C2FS",25.2,22.8,24.2,20.2,101,1966.9,1344.21,77,622.69,31.6584473028624,NA,25,1,4,2,"FS",8169.4057889635,42350.1455189376,22,"49_113_10_27",0.991712707182323,0.868353321654763,10,27,11,15,113,0,0.8931445,"2021-10-27","11:15:00",2021-10-27 11:15:00,"1_4",38225,4,5.25,4.875,4.9375,2768,202,0,94206497,7,"TMS-94206497",1,4,"1_4",279.0875,1.5637,0.0604787194849196,0.000770038972631446,0.00014854165820823
"166",23,113,"25-P1S4C2FS",25.2,22.8,24.2,20.2,101,1966.9,1344.21,77,622.69,31.6584473028624,NA,25,1,4,2,"FS",8169.4057889635,42350.1455189376,23,"0_113_10_27",NA,0,10,27,11,17,113,0,0.8931445,"2021-10-27","11:17:00",2021-10-27 11:17:00,"1_4",38129,4,5.25,5.5,6.375,2788,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.525,1.5637,NA,NA,NA
"167",24,114,"25-P1S4C4FS",19.8,16.3,21.8,19.8,100.2,1040.3,304.92,75,735.38,70.689224262232,NA,25,1,4,4,"FS",6711.00386612648,29744.3443824841,24,"50_114_10_27",8.49999999999998,0.971104357211838,10,27,11,19,114,0,0.8931445,"2021-10-27","11:19:00",2021-10-27 11:19:00,"1_4",38129,4,5.25,5.5,6.375,2788,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.525,1.5637,0.515708689649101,0.00656620697224789,0.00148148635619253
"168",53,109,"25-P1S4C1AA",23.9,24.7,23.8,23.4,100.6,1692.6,1162.31,94,530.29,31.3299066524873,NA,25,1,4,1,"AA",8470.51002457012,45324.1650967861,53,"75_109_10_27",1.65714285714287,0.91912568306011,10,27,13,43,109,0,0.8931445,"2021-10-27","13:43:00",2021-10-27 13:43:00,"1_4",38331,4,5.125,5.5,6.25,2753,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.4,1.5637,0.10058634662968,0.00128070514189347,0.000239347503032029
"169",54,110,"25-P1S4C2AA",21.7,21.2,22,22.8,98.8,1086.1,679.01,96,407.09,37.4818156707485,NA,25,1,4,2,"AA",7560.81027914107,37307.3130894734,54,"76_110_10_27",1.26373626373625,0.953070725414735,10,27,13,50,110,0,0.8931445,"2021-10-27","13:50:00",2021-10-27 13:50:00,"1_4",38139,4,5.375,5.5,6,2786,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.15,1.5637,0.0767755463850271,0.000977536617260652,0.000198110458566006
"170",55,111,"25-P1S4C4AA",23.5,23.5,22.2,21.2,100,1312.8,645.64,90,667.16,50.8196221815966,NA,25,1,4,4,"AA",7903.85921816433,40136.2023440998,55,"77_111_10_27",0.0831964969896064,0.0341384777466001,10,27,13,54,111,0,0.8931445,"2021-10-27","13:54:00",2021-10-27 13:54:00,"1_4",38332,4,5.125,5.5,6.25,2753,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.4,1.5637,0.00504991567172427,6.42975233081717e-05,1.26618499664589e-05
"171",56,112,"25-P1S4C1FS",23.8,23.9,22.2,23.1,100.4,2361.5,1577.14,88,784.36,33.214482320559,NA,25,1,4,1,"FS",8183.22975803137,42634.9646651065,56,"78_112_10_27",0.0681318681318535,0.0119519930352582,10,27,14,3,112,0,0.8931445,"2021-10-27","14:3:00",2021-10-27 14:03:00,"1_4",38140,4,5.375,5.5,6.125,2786,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.275,1.5637,0.00413735732475536,5.2678469565782e-05,1.01109505577019e-05
"172",57,113,"25-P1S4C2FS",25.2,22.8,24.2,20.2,101,1966.9,1344.21,77,622.69,31.6584473028624,NA,25,1,4,2,"FS",8169.4057889635,42350.1455189376,57,"79_113_10_27",1.37142857142855,0.970576798444593,10,27,14,9,113,0,0.8931445,"2021-10-27","14:9:00",2021-10-27 14:09:00,"1_4",38333,4,5.125,5.5,6.125,2753,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.275,1.5637,0.0832809990531567,0.00106036661319531,0.000204546290033118
"173",58,114,"25-P1S4C4FS",19.8,16.3,21.8,19.8,100.2,1040.3,304.92,75,735.38,70.689224262232,NA,25,1,4,4,"FS",6711.00386612648,29744.3443824841,58,"80_114_10_27",7.25666438824334,0.981868874218235,10,27,14,12,114,0,0.8931445,"2021-10-27","14:12:00",2021-10-27 14:12:00,"1_4",38333,4,5.125,5.5,6.125,2753,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.275,1.5637,0.440666231283818,0.00561073671699968,0.00126591043041366
"174",59,114,"25-P1S4C4FS",19.8,16.3,21.8,19.8,100.2,1040.3,304.92,75,735.38,70.689224262232,NA,25,1,4,4,"FS",6711.00386612648,29744.3443824841,59,"0_114_10_27",NA,0,10,27,14,13,114,0,0,"2021-10-27","14:13:00",2021-10-27 14:13:00,"1_4",38333,4,5.125,5.5,6.125,2753,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.275,1.5637,NA,NA,NA
"175",37,578,"01-P1S4C4FS-W",1.7,1.5,1.5,1.6,41.1,NA,14.43,11,-7.215,NA,NA,1,1,4,4,"FS",392.257057787062,145.157354008963,38,"204_578+579_10_27",0.208859107085799,0.997817126213536,10,27,11,33,578,579,0.89156546,"2021-10-27","11:33:00",2021-10-27 11:33:00,"1_4",38130,4,5.25,5.5625,6.4375,2787,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.5875,1.306706,0.00939415379244821,2.3948973271369e-05,6.47170366020047e-05
"176",38,209,"01-P1S4C2AA-S",1.15,1.1,1.45,1.5,51,12.99,8.875,96,4.115,31.8851628427957,NA,1,1,4,2,"AA",356.536475960063,112.09801454108,39,"205_209+564_10_27",0.0638760217983716,0.930648627102683,10,27,11,37,209,564,0.89156546,"2021-10-27","11:37:00",2021-10-27 11:37:00,"1_4",38130,4,5.25,5.5625,6.4375,2787,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.5875,1.306706,0.00295481380797651,8.28754982227258e-06,2.63591984217854e-05
"177",39,200,"01-P1S4C1AA-S",0.6,0.7,0.9,1,38,6.235,4.11,99,2.125,33.836345773956,NA,1,1,4,1,"AA",196.733763058824,41.1195208446734,40,"206_200+201_10_27",0.156176589712436,0.986778677321635,10,27,11,42,200,201,0.89156546,"2021-10-27","11:42:00",2021-10-27 11:42:00,"1_4",38323,4,5.0625,5.5,6.4375,2755,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.5875,1.306706,0.0076537559068212,3.89041300680692e-05,0.000186134365128738
"178",40,574,"01-P1S4C2FS-S",1,1,1,1.3,37,8.955,5.595,97.5,3.36,35.6864547703706,NA,1,1,4,2,"FS",243.020119927341,62.3036728069111,41,"207_574+575_10_27",0.0942197535150158,0.963740242612124,10,27,11,44,574,575,0.89156546,"2021-10-27","11:44:00",2021-10-27 11:44:00,"1_4",38227,4,5.25,4.875,5,2768,202,0,94206497,7,"TMS-94206497",1,4,"1_4",279.15,1.306706,0.00456352371426274,1.87783781673186e-05,7.32464637904385e-05
"179",41,571,"01-P1S4C1FS-F",0.7,0.4,1.6,1.3,36.2,12.57,8.625,99,3.945,31.2830508907151,NA,1,1,4,1,"FS",341.16342713218,105.078060306786,42,"208_571+210_10_27",0.122773823988892,0.96504455314698,10,27,11,46,571,210,0.89166415,"2021-10-27","11:46:00",2021-10-27 11:46:00,"1_4",38227,4,5.25,4.875,5,2768,202,0,94206497,7,"TMS-94206497",1,4,"1_4",279.15,1.306706,0.00574276975706272,1.68328997200446e-05,5.46524149788845e-05
"180",42,569,"01-P1S4C4AA-W",1,1.2,1,1,37.3,6.71,4.51,99,2.2,32.7191811303961,NA,1,1,4,4,"AA",258.594385752869,69.5641552287449,43,"209_569+568_10_27",0.0538914197108712,0.832104934145065,10,27,11,48,569,568,0.89156546,"2021-10-27","11:48:00",2021-10-27 11:48:00,"1_4",38131,4,5.25,5.5625,6.375,2788,202,0,94206497,7,"TMS-94206497",1,4,"1_4",280.525,1.306706,0.0025822763385599,9.98581748417271e-06,3.71207891487895e-05
