"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume"
"134",116,280,"01-P3S4C2AA-S",1.4,1.3,1,1,37.8,7.655,NA,100,7.655,100,NA,1,3,4,2,"AA",267.426923713089,73.3684275827013,118,"116_280+281_7_27",0.164815272588397,0.996893049566562,7,27,17,10,280,281,0.89936197,"2021-7-27","17:10:00",2021-07-27 17:10:00,"3_4",29512,4,15.5,17.4375,19.25,2539,202,0,94206498,8,"TMS-94206498",3,4,"3_4",1.306706,0.115735110547847,0.000432772844786618,0.0015774511511425
"135",117,292,"01-P3S4C2FS-S",1.3,1.3,0.9,0.8,40.6,10.485,7.56,97,6.705,67.6646706586826,NA,1,3,4,2,"FS",260.655802326243,67.7899407776301,119,"117_292+293_7_27",0.523104895154534,0.99492262801794,7,27,17,14,292,293,0.89936197,"2021-7-27","17:14:00",2021-07-27 17:14:00,"3_4",29416,4,15.125,18.25,21.625,2548,202,0,94206498,8,"TMS-94206498",3,4,"3_4",1.306706,0.328466437301223,0.00126015394389766,0.00484535660502617
"136",118,285,"01-P3S4C4AA-F",1.1,1,0.9,1,31.1,8.695,NA,90,8.695,100,NA,1,3,4,4,"AA",241.043259053741,66.3891177033638,120,"118_285+284_7_27",0,0.539825537822958,7,27,17,18,285,284,0.89926328,"2021-7-27","17:18:00",2021-07-27 17:18:00,"3_4",29320,4,14.5,17.375,20.125,2593,202,0,94206498,8,"TMS-94206498",3,4,"3_4",1.306706,0,0,0
"137",119,296,"01-P3S4C4FS-S",1.4,1.2,1.2,1,36.8,11.88,7.285,55,4.595,38.7235700923984,NA,1,3,4,4,"FS",270.801688800612,80.9928111535759,121,"119_296+297_7_27",0.223760217983653,0.990656338831574,7,27,17,20,296,297,0.89936197,"2021-7-27","17:20:00",2021-07-27 17:20:00,"3_4",29320,4,14.5,17.375,20.125,2593,202,0,94206498,8,"TMS-94206498",3,4,"3_4",1.306706,0.149366187549576,0.000551570369487439,0.00184419068090318
"138",120,288,"01-P3S4C1FS-S",1.5,1.6,1.1,1,37.8,9.125,NA,100,9.125,100,NA,1,3,4,1,"FS",284.534291620765,80.9521667986201,122,"120_288+289_7_27",0.256331971667854,0.997887354754795,7,27,17,23,288,289,0.89926328,"2021-7-27","17:23:00",2021-07-27 17:23:00,"3_4",29513,4,15.5,17.375,19.125,2538,202,0,94206498,8,"TMS-94206498",3,4,"3_4",1.306706,0.180041815915251,0.000632759639935476,0.00222405184487687
"139",17,182,"25-P3S5C1AA",21.2,22.1,19.8,21.7,100.4,1269.1,777.97,99,491.13,38.6990780868332,NA,25,3,5,1,"AA",7393.18108397017,35445.4534393112,20,"19_182_7_27",1.64395604395602,0.921995913255548,7,27,9,38,182,0,0.9010397,"2021-7-27","9:38:00",2021-07-27 09:38:00,"3_5",29483,4,15.625,19.875,23.625,1691,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,1.19480677617002,0.0152127523573721,3.37083225135134e-05
"140",18,183,"25-P3S5C2AA",20.1,19.5,20.9,20,99.8,979,647.27,92,331.73,33.8845760980592,NA,25,3,5,2,"AA",6946.20673361798,31748.9928221441,21,"20_183_7_27",4.4043956043956,0.985593120508894,7,27,9,42,183,0,0.9010397,"2021-7-27","9:42:00",2021-07-27 09:42:00,"3_5",29483,4,15.625,19.875,23.625,1691,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,3.20105986556786,0.0407571600590562,0.000100823981519666
"141",19,184,"25-P3S5C4AA",23.2,22.2,24.3,20.6,99.8,1363.5,416.57,87,946.93,69.4484781811515,NA,25,3,5,4,"AA",7878.51713395291,39946.6513406525,22,"21_184_7_27",7.90549450549451,0.996832241549672,7,27,9,45,184,0,0.9010397,"2021-7-27","9:45:00",2021-07-27 09:45:00,"3_5",29387,4,15,19,22.5,1743,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,6.03289568526447,0.0768132135574086,0.000151023815083218
"142",20,185,"25-P3S5C1FS",27.9,26.8,26.9,25.2,100.7,3009.3,1719.79,98,1289.51,42.8508290964676,NA,25,3,5,1,"FS",9567.41337065009,56393.3198694372,23,"22_185_7_27",1.26813186813186,0.929748523395284,7,27,9,48,185,0,0.9010397,"2021-7-27","9:48:00",2021-07-27 09:48:00,"3_5",29291,4,14.125,17.625,20.625,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,1.05572243851621,0.0134418755698307,1.87207002701816e-05
"143",21,186,"25-P3S5C2FS",22.2,21.8,23.2,25.2,97.2,1777,1070.69,95,706.31,39.7473269555431,NA,25,3,5,2,"FS",7894.42579489978,40766.9524675316,24,"23_186_7_27",3.87032967032967,0.993431626156249,7,27,9,51,186,0,0.9010397,"2021-7-27","9:51:00",2021-07-27 09:51:00,"3_5",29291,4,14.125,17.625,20.625,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,3.22205756365175,0.0410245110545444,7.90360173775049e-05
"144",22,187,"25-P3S5C4FS",30,28.6,27.2,26.8,99.1,3085,1297.56,65,1787.44,57.9397082658023,NA,25,3,5,4,"FS",10011.3928733059,61710.8985172752,25,"24_187_7_27",5.44175824175823,0.989057821373257,7,27,9,54,187,0,0.9010397,"2021-7-27","9:54:00",2021-07-27 09:54:00,"3_5",29484,4,15.625,20,23.875,1691,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,3.91358847470137,0.0498293560780955,6.34181087738629e-05
"145",47,183,"25-P3S5C2AA",20.1,19.5,20.9,20,99.8,979,647.27,92,331.73,33.8845760980592,NA,25,3,5,2,"AA",6946.20673361798,31748.9928221441,50,"51_183_7_27",4.09450549450548,0.996555610269427,7,27,13,36,183,0,0.9010397,"2021-7-27","13:36:00",2021-07-27 13:36:00,"3_5",29306,4,14.5,18.25,21.375,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,3.28908144554604,0.0418778856232391,0.00010359640269445
"146",48,184,"25-P3S5C4AA",23.2,22.2,24.3,20.6,99.8,1363.5,416.57,87,946.93,69.4484781811515,NA,25,3,5,4,"AA",7878.51713395291,39946.6513406525,51,"52_184_7_27",7.58333333333335,0.995637312997029,7,27,13,39,184,0,0.9010397,"2021-7-27","13:39:00",2021-07-27 13:39:00,"3_5",29499,4,15.75,19.25,22.3125,1685,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,5.83567645886922,0.0743021403771235,0.000146086749777958
"147",49,185,"25-P3S5C1FS",27.9,26.8,26.9,25.2,100.7,3009.3,1719.79,98,1289.51,42.8508290964676,NA,25,3,5,1,"FS",9567.41337065009,56393.3198694372,52,"53_185_7_27",0.978021978021969,0.926281076782751,7,27,13,43,185,0,0.9010397,"2021-7-27","13:43:00",2021-07-27 13:43:00,"3_5",29499,4,15.75,19.25,22.3125,1685,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,0.752626791217516,0.00958274193005277,1.33460273833853e-05
"148",50,186,"25-P3S5C2FS",22.2,21.8,23.2,25.2,97.2,1777,1070.69,95,706.31,39.7473269555431,NA,25,3,5,2,"FS",7894.42579489978,40766.9524675316,53,"54_186_7_27",3.62857142857142,0.990795038393385,7,27,13,46,186,0,0.9010397,"2021-7-27","13:46:00",2021-07-27 13:46:00,"3_5",29403,4,15.25,19,22,1690,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,2.83199373806911,0.0360580641775195,6.94678794134691e-05
"149",74,182,"25-P3S5C1AA",21.2,22.1,19.8,21.7,100.4,1269.1,777.97,99,491.13,38.6990780868332,NA,25,3,5,1,"AA",7393.18108397017,35445.4534393112,77,"80_182_7_27",1.14065934065934,0.885284209488435,7,27,16,41,182,0,0.9010397,"2021-7-27","16:41:00",2021-07-27 16:41:00,"3_5",29511,4,15.625,17.8125,19.25,1676,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,1.01742995591096,0.0129543205386399,2.87041032682225e-05
"150",75,183,"25-P3S5C2AA",20.1,19.5,20.9,20,99.8,979,647.27,92,331.73,33.8845760980592,NA,25,3,5,2,"AA",6946.20673361798,31748.9928221441,78,"81_183_7_27",5.06363636363637,0.989566853789232,7,27,16,44,183,0,0.9010397,"2021-7-27","16:44:00",2021-07-27 16:44:00,"3_5",29415,4,15.375,18.75,21.625,1694,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,4.02055203121624,0.051191258378098,0.00012663557718946
"151",76,184,"25-P3S5C4AA",23.2,22.2,24.3,20.6,99.8,1363.5,416.57,87,946.93,69.4484781811515,NA,25,3,5,4,"AA",7878.51713395291,39946.6513406525,79,"82_184_7_27",7.46428571428572,0.994128223218553,7,27,16,47,184,0,0.9010397,"2021-7-27","16:47:00",2021-07-27 16:47:00,"3_5",29319,4,14.6875,17.75,20.125,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,6.36841942957002,0.0810852345518829,0.000159423110970232
"152",77,185,"25-P3S5C1FS",27.9,26.8,26.9,25.2,100.7,3009.3,1719.79,98,1289.51,42.8508290964676,NA,25,3,5,1,"FS",9567.41337065009,56393.3198694372,80,"83_185_7_27",0.859340659340653,0.870794292712098,7,27,16,55,185,0,0.9010397,"2021-7-27","16:55:00",2021-07-27 16:55:00,"3_5",29512,4,15.625,17.75,19.375,1676,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,0.761557926101338,0.00969645667118723,1.35043995966989e-05
"153",78,186,"25-P3S5C2FS",22.2,21.8,23.2,25.2,97.2,1777,1070.69,95,706.31,39.7473269555431,NA,25,3,5,2,"FS",7894.42579489978,40766.9524675316,81,"84_186_7_27",3.61978021978021,0.992188634455818,7,27,16,58,186,0,0.9010397,"2021-7-27","16:58:00",2021-07-27 16:58:00,"3_5",29512,4,15.625,17.75,19.375,1676,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,3.20789233833481,0.0408441538042083,7.86885490371079e-05
"154",79,187,"25-P3S5C4FS",30,28.6,27.2,26.8,99.1,3085,1297.56,65,1787.44,57.9397082658023,NA,25,3,5,4,"FS",10011.3928733059,61710.8985172752,82,"85_187_7_27",1.52087912087911,0.983859303090072,7,27,17,1,187,0,0.9010397,"2021-7-27","17:1:00",2021-07-27 17:01:00,"3_5",29416,4,15.375,18.75,21.5625,1694,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.5637,1.21108570597323,0.0154200221290862,1.96251510684811e-05
"155",30,300,"01-P3S5C1AA-S",1.2,1.1,0.8,0.8,31.8,7.68,5.345,100,2.335,30.2271955611898,NA,1,3,5,1,"AA",213.81326401242,51.1565166738111,32,"30_300+301_7_27",0.0481974451576658,0.822038072938371,7,27,10,20,300,301,0.9000528,"2021-7-27","10:20:00",2021-07-27 10:20:00,"3_5",29293,4,14.125,17.75,20.875,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.306706,0.0317966440330459,0.00014871221474454,0.000621556081227943
"156",31,305,"01-P3S5C2AA-F",1.4,1.5,1,1.1,37.8,8.825,5.78,100,3.045,34.3732579437764,NA,1,3,5,2,"AA",298.309092239266,88.7755179042221,33,"31_305+306_7_27",0,0.506356445544316,7,27,10,22,305,306,0.89995411,"2021-7-27","10:22:00",2021-07-27 10:22:00,"3_5",29293,4,14.125,17.75,20.875,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.306706,0,0,0
"157",32,320,"01-P3S5C4FS-S",1.2,1.2,0.8,0.8,36.1,9.68,6.255,67.5,3.425,34.8080108795356,NA,1,3,5,4,"FS",280.155529048431,82.5640656292994,34,"32_320+321_7_27",0.0744277929155269,0.926827063363439,7,27,10,25,320,321,0.89995411,"2021-7-27","10:25:00",2021-07-27 10:25:00,"3_5",29486,4,15.6875,19.8125,23,1691,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.306706,0.0434451573987882,0.00015507513825036,0.000526199346745479
"158",33,308,"01-P3S5C4AA-S",1.2,1.3,0.8,0.9,37.9,9.87,6.41,77.5,3.46,34.3071607656088,NA,1,3,5,4,"AA",269.795419789539,82.3541679701315,35,"33_308+309_7_27",0.182322888283368,0.987109010620719,7,27,10,28,308,309,0.89995411,"2021-7-27","10:28:00",2021-07-27 10:28:00,"3_5",29486,4,15.6875,19.8125,23,1691,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.306706,0.106444171617002,0.000394536614817392,0.00129251711529169
"159",34,316,"01-P3S5C2FS-S",1.5,1.4,1,1,39.1,10.2,5.705,95,4.495,44.1752263180835,NA,1,3,5,2,"FS",280.073440507935,77.7557926231333,36,"34_316+317_7_27",1.67281447737186,0.999722718652617,7,27,10,31,316,317,0.89995411,"2021-7-27","10:31:00",2021-07-27 10:31:00,"3_5",29390,4,15.0625,19.1875,22.75,1742,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.306706,0.991066872461565,0.00353859641479816,0.0127458911937927
"160",36,191,"10-P3S5C1FS",9.2,10.6,10.6,10,40.4,400.5,251.98,90,148.52,37.083645443196,NA,10,3,5,1,"FS",1442.21093938723,3237.2091203969,38,"36_191_7_27",1.61079962969394,0.962529921602645,7,27,10,41,191,0,0.89995411,"2021-7-27","10:41:00",2021-07-27 10:41:00,"3_5",29487,4,15.6875,19.6875,22.6875,1691,202,0,94206496,6,"TMS-94206496",3,5,"3_5",11.661397,6.55971872743959,0.004548376765348,0.00202635000813149
"161",37,192,"10-P3S5C2FS",9.6,9.8,10,9.6,39.8,233.6,173.42,96,60.18,25.7619863013699,NA,10,3,5,2,"FS",1368.42374404598,2971.57018277629,39,"37_192_7_27",0.634569961281116,0.85324710129474,7,27,10,44,192,0,0.89995411,"2021-7-27","10:44:00",2021-07-27 10:44:00,"3_5",29391,4,15.125,19.25,22.8125,1741,202,0,94206496,6,"TMS-94206496",3,5,"3_5",11.661397,2.65106297572483,0.00193731144118159,0.000892142137880784
"162",75,192,"10-P3S5C2FS",9.6,9.8,10,9.6,39.8,233.6,173.42,96,60.18,25.7619863013699,NA,10,3,5,2,"FS",1368.42374404598,2971.57018277629,77,"75_192_7_27",1.35184289855626,0.999669471462101,7,27,13,32,192,0,0.9000528,"2021-7-27","13:32:00",2021-07-27 13:32:00,"3_5",29306,4,14.5,18.25,21.375,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",11.661397,6.02810959480656,0.00440514834753117,0.00202859405096554
"163",76,191,"10-P3S5C1FS",9.2,10.6,10.6,10,40.4,400.5,251.98,90,148.52,37.083645443196,NA,10,3,5,1,"FS",1442.21093938723,3237.2091203969,78,"76_191_7_27",2.47499115011939,0.999010544139547,7,27,13,35,191,0,0.89995411,"2021-7-27","13:35:00",2021-07-27 13:35:00,"3_5",29306,4,14.5,18.25,21.375,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",11.661397,10.6978835466409,0.00741769685312901,0.00330466248820196
"164",77,308,"01-P3S5C4AA-S",1.2,1.3,0.8,0.9,37.9,9.87,6.41,77.5,3.46,34.3071607656088,NA,1,3,5,4,"AA",269.795419789539,82.3541679701315,79,"77_308+309_7_27",0.369856786508834,0.994394166913736,7,27,13,43,308,309,0.89995411,"2021-7-27","13:43:00",2021-07-27 13:43:00,"3_5",29499,4,15.75,19.25,22.3125,1685,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.306706,0.222583972409919,0.000825010196924585,0.00270276511676551
"165",78,306,"01-P3S5C2AA-W",1.3,1.3,1,1,40.2,8.825,5.78,100,3.045,34.3732579437764,NA,1,3,5,2,"AA",298.309092239266,88.7755179042221,80,"78_306+305_7_27",0.0894527668079031,0.959029272593412,7,27,13,45,306,305,0.89995411,"2021-7-27","13:45:00",2021-07-27 13:45:00,"3_5",29403,4,15.25,19,22,1690,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.306706,0.054312012069164,0.000182066230906572,0.000611790427714091
"166",79,300,"01-P3S5C1AA-S",1.2,1.1,0.8,0.8,31.8,7.68,5.345,100,2.335,30.2271955611898,NA,1,3,5,1,"AA",213.81326401242,51.1565166738111,81,"79_300+301_7_27",0.113751042078019,0.948357207301868,7,27,13,48,300,301,0.89995411,"2021-7-27","13:48:00",2021-07-27 13:48:00,"3_5",29307,4,14.5,18.25,21.25,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.306706,0.0737110466884087,0.000344744967197765,0.00144089260725885
"167",80,320,"01-P3S5C4FS-S",1.2,1.2,0.8,0.8,36.1,9.68,6.255,67.5,3.425,34.8080108795356,NA,1,3,5,4,"FS",280.155529048431,82.5640656292994,82,"80_320+321_7_27",0.157761327194525,0.993173014139152,7,27,13,51,320,321,0.9000528,"2021-7-27","13:51:00",2021-07-27 13:51:00,"3_5",29307,4,14.5,18.25,21.25,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.306706,0.0996835072696591,0.000355814884711508,0.00120734736728232
"168",81,316,"01-P3S5C2FS-S",1.5,1.4,1,1,39.1,10.2,5.705,95,4.495,44.1752263180835,NA,1,3,5,2,"FS",280.073440507935,77.7557926231333,83,"81_316+317_7_27",1.95371693699423,0.999859695572987,7,27,13,54,316,317,0.89995411,"2021-7-27","13:54:00",2021-07-27 13:54:00,"3_5",29500,4,15.75,19.25,22.3125,1683,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.306706,1.18018472732481,0.00421384021699613,0.0151780939723028
"169",82,313,"01-P3S5C1FS-F",1.3,1.3,1,1,40.8,9.76,6.98,100,2.78,28.4458531675784,NA,1,3,5,1,"FS",281.342453336602,76.4907125314409,84,"82_313+312_7_27",0.0886797600902806,0.933000811182046,7,27,13,57,313,312,0.9000528,"2021-7-27","13:57:00",2021-07-27 13:57:00,"3_5",29500,4,15.75,19.25,22.3125,1683,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.306706,0.0536299402612976,0.000190621570350544,0.000701130091306882
"170",121,321,"01-P3S5C4FS-F",1.3,1.2,1.4,1.4,39,9.68,6.255,67.5,3.425,34.8080108795356,NA,1,3,5,4,"FS",280.155529048431,82.5640656292994,123,"121_321+320_7_27",0.0636938137254266,0.971980235007426,7,27,17,29,321,320,0.89985542,"2021-7-27","17:29:00",2021-07-27 17:29:00,"3_5",29418,4,15.375,18.625,21.5,1695,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.306706,0.0397690517736213,0.000141953478158007,0.000481675066150188
"171",122,316,"01-P3S5C2FS-S",1.5,1.4,1,1,39.1,10.2,5.705,95,4.495,44.1752263180835,NA,1,3,5,2,"FS",280.073440507935,77.7557926231333,124,"122_316+317_7_27",1.80243329499248,0.999376556629689,7,27,17,33,316,317,0.89985542,"2021-7-27","17:33:00",2021-07-27 17:33:00,"3_5",29322,4,14.75,17.5625,19.6875,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.306706,1.2338364168752,0.00440540314939375,0.0158680964498087
"172",123,312,"01-P3S5C1FS-S",1.3,1.2,0.8,0.8,40.4,9.76,6.98,100,2.78,28.4458531675784,NA,1,3,5,1,"FS",281.342453336602,76.4907125314409,125,"123_312+313_7_27",0.372835226076109,0.98668727638688,7,27,17,36,312,313,0.89985542,"2021-7-27","17:36:00",2021-07-27 17:36:00,"3_5",29322,4,14.75,17.5625,19.6875,1762,202,0,94206496,6,"TMS-94206496",3,5,"3_5",1.306706,0.255483086356969,0.000908085798382177,0.0033400536862819
"173",124,192,"10-P3S5C2FS",9.6,9.8,10,9.6,39.8,233.6,173.42,96,60.18,25.7619863013699,NA,10,3,5,2,"FS",1368.42374404598,2971.57018277629,126,"124_192_7_27",1.21632529074813,0.999671537185861,7,27,17,42,192,0,0.89975673,"2021-7-27","17:42:00",2021-07-27 17:42:00,"3_5",29515,4,15.5,17.625,19.125,1675,202,0,94206496,6,"TMS-94206496",3,5,"3_5",11.661397,6.0599138282218,0.00442838985700776,0.00203929688867726
"174",125,191,"10-P3S5C1FS",9.2,10.6,10.6,10,40.4,400.5,251.98,90,148.52,37.083645443196,NA,10,3,5,1,"FS",1442.21093938723,3237.2091203969,127,"125_191_7_27",2.2125773766376,0.997958079049473,7,27,17,45,191,0,0.89975673,"2021-7-27","17:45:00",2021-07-27 17:45:00,"3_5",29419,4,15.375,18.625,21.5,1695,202,0,94206496,6,"TMS-94206496",3,5,"3_5",11.661397,9.50594037044949,0.00659122747639704,0.00293646163003643
"175",23,158,"25-P3S3C1AA",22.9,24.9,20,21.5,94.8,1967,932.14,97,1034.86,52.6110828673106,NA,25,3,3,1,"AA",7436.60594896078,37170.7281600684,26,"25_158_7_27",2.52307692307692,0.990979772915257,7,27,10,2,158,0,0.8990659,"2021-7-27","10:2:00",2021-07-27 10:02:00,"3_3",29575,4,14.4375,18.375,21.3125,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1.5637,2.0282570184491,0.0258245704277603,5.45659748637371e-05
"176",24,159,"25-P3S3C2AA",23.1,23.4,22.5,22.3,98.2,1699,1006.62,98,692.38,40.7522071806945,NA,25,3,3,2,"AA",7860.31702180744,40185.8472311085,27,"26_159_7_27",4.23296703296702,0.992432900988828,7,27,10,5,159,0,0.8990659,"2021-7-27","10:5:00",2021-07-27 10:05:00,"3_3",29575,4,14.4375,18.375,21.3125,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1.5637,3.40280750656181,0.0433258908047615,8.46767641103169e-05
"177",25,160,"25-P3S3C4AA",22.8,22.1,22,21,88,1016.4,349.46,75,666.94,65.6178669815034,NA,25,3,3,4,"AA",6834.1933137909,33380.893256951,28,"27_160_7_27",1.47252747252747,0.921311879156063,7,27,10,8,160,0,0.8990659,"2021-7-27","10:8:00",2021-07-27 10:08:00,"3_3",29768,4,16.125,20.5,23.75,2558,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1.5637,1.06224986476496,0.0135249853420832,3.18220922546392e-05
"178",26,161,"25-P3S3C1FS",27,27.2,28.3,29,99.1,2843,1660.42,100,1182.58,41.5962011959198,NA,25,3,3,1,"FS",9900.1169390308,60493.0073070846,29,"28_161_7_27",1.01978021978022,0.935662755323773,7,27,10,15,161,0,0.8990659,"2021-7-27","10:15:00",2021-07-27 10:15:00,"3_3",29672,4,15.4375,19.875,23.125,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1.5637,0.755530036931656,0.00961970720256603,1.24895433466601e-05
"179",27,162,"25-P3S3C2FS",21.5,23.8,23.3,22,98,148.7,904,98,-755.3,-507.935440484196,NA,25,3,3,2,"FS",7779.2470717364,39486.8390695936,30,"29_162_7_27",3.43516483516482,0.988302044795774,7,27,10,18,162,0,0.8990659,"2021-7-27","10:18:00",2021-07-27 10:18:00,"3_3",29576,4,14.5,18.375,21.25,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1.5637,2.76959036294336,0.035263519728169,7.01395813947552e-05
"180",28,163,"25-P3S3C4FS",26,28.2,25.3,28.5,98.5,3170,1179.63,60,1990.37,62.7876971608833,NA,25,3,3,4,"FS",9500.19619815382,56396.9510923959,31,"30_163_7_27",1.87912087912087,0.955931870933996,7,27,10,21,163,0,0.8990659,"2021-7-27","10:21:00",2021-07-27 10:21:00,"3_3",29576,4,14.5,18.375,21.25,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1.5637,1.51503503539128,0.0192900251871941,2.68637755418582e-05
"181",51,158,"25-P3S3C1AA",22.9,24.9,20,21.5,94.8,1967,932.14,97,1034.86,52.6110828673106,NA,25,3,3,1,"AA",7436.60594896078,37170.7281600684,54,"56_158_7_27",2.16923076923077,0.981288246226372,7,27,13,56,158,0,0.8990659,"2021-7-27","13:56:00",2021-07-27 13:56:00,"3_3",29783,4,16.25,19.375,22.125,2556,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1.5637,1.67976825313579,0.0213874736588319,4.51906200465645e-05
"182",52,159,"25-P3S3C2AA",23.1,23.4,22.5,22.3,98.2,1699,1006.62,98,692.38,40.7522071806945,NA,25,3,3,2,"AA",7860.31702180744,40185.8472311085,55,"57_159_7_27",4.17582417582417,0.992712773271002,7,27,13,59,159,0,0.8990659,"2021-7-27","13:59:00",2021-07-27 13:59:00,"3_3",29687,4,15.75,19.125,21.9375,2557,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1.5637,3.26123401097206,0.0415233210740489,8.11537950716014e-05
"183",53,160,"25-P3S3C4AA",22.8,22.1,22,21,88,1016.4,349.46,75,666.94,65.6178669815034,NA,25,3,3,4,"AA",6834.1933137909,33380.893256951,56,"58_160_7_27",1.49230769230768,0.941082454761634,7,27,14,3,160,0,0.8990659,"2021-7-27","14:3:00",2021-07-27 14:03:00,"3_3",29591,4,14.875,18.5,21.0625,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1.5637,1.21387887021858,0.0154555858008073,3.63644813478982e-05
"184",54,161,"25-P3S3C1FS",27,27.2,28.3,29,99.1,2843,1660.42,100,1182.58,41.5962011959198,NA,25,3,3,1,"FS",9900.1169390308,60493.0073070846,57,"59_161_7_27",0.389010989010975,0.459470558040623,7,27,14,11,161,0,0.8990659,"2021-7-27","14:11:00",2021-07-27 14:11:00,"3_3",29784,4,16.25,19.375,22.1875,2556,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1.5637,0.300386486878657,0.00382463953797976,4.96563983591997e-06
"185",55,162,"25-P3S3C2FS",21.5,23.8,23.3,22,98,148.7,904,98,-755.3,-507.935440484196,NA,25,3,3,2,"FS",7779.2470717364,39486.8390695936,58,"60_162_7_27",2.97582417582417,0.99103519109141,7,27,14,14,162,0,0.9000528,"2021-7-27","14:14:00",2021-07-27 14:14:00,"3_3",29688,4,15.75,19.125,22,2557,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1.5637,2.31999976347248,0.0295391544262939,5.87537472772534e-05
"186",56,163,"25-P3S3C4FS",26,28.2,25.3,28.5,98.5,3170,1179.63,60,1990.37,62.7876971608833,NA,25,3,3,4,"FS",9500.19619815382,56396.9510923959,59,"61_163_7_27",1.97362637362636,0.975945200174275,7,27,14,17,163,0,0.8990659,"2021-7-27","14:17:00",2021-07-27 14:17:00,"3_3",29592,4,14.875,18.5,21.0625,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1.5637,1.60539503012707,0.0204405243727909,2.8465989721624e-05
"187",80,158,"25-P3S3C1AA",22.9,24.9,20,21.5,94.8,1967,932.14,97,1034.86,52.6110828673106,NA,25,3,3,1,"AA",7436.60594896078,37170.7281600684,83,"86_158_7_27",1.32747252747253,0.971030077189247,7,27,17,9,158,0,0.8990659,"2021-7-27","17:9:00",2021-07-27 17:09:00,"3_3",29796,4,16.1875,17.875,19.5,2554,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1.5637,1.1663202686608,0.0148500508788507,3.13773855502177e-05
"188",81,159,"25-P3S3C2AA",23.1,23.4,22.5,22.3,98.2,1699,1006.62,98,692.38,40.7522071806945,NA,25,3,3,2,"AA",7860.31702180744,40185.8472311085,84,"87_159_7_27",3.14945054945054,0.989325727665376,7,27,17,13,159,0,0.8990659,"2021-7-27","17:13:00",2021-07-27 17:13:00,"3_3",29796,4,16.1875,17.875,19.5,2554,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1.5637,2.76711414733596,0.0352319915718427,6.88579273051606e-05
