"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","chambervolume","respiration","correctedArea"
"189",82,160,"25-P3S3C4AA",22.8,22.1,22,21,88,1016.4,349.46,75,666.94,65.6178669815034,NA,25,3,3,4,"AA",1301.86436342525,133523.573027804,85,"88_160_7_27",1.10109890109889,0.894499385256855,7,27,17,16,160,0,0.8990659,"2021-7-27","17:16:00",2021-07-27 17:16:00,"3_3",162,4,15,18.4375,20.875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1563.7,903.705108829882,0.694162260077695
"190",83,161,"25-P3S3C1FS",27,27.2,28.3,29,99.1,2843,1660.42,100,1182.58,41.5962011959198,NA,25,3,3,1,"FS",1764.54652595155,241972.029228339,86,"89_161_7_27",0.351648351648355,0.520960520960519,7,27,17,20,161,0,0.9000528,"2021-7-27","17:20:00",2021-07-27 17:20:00,"3_3",162,4,15,18.4375,20.875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1563.7,288.925221961037,0.163739078404425
"191",84,162,"25-P3S3C2FS",21.5,23.8,23.3,22,98,148.7,904,98,-755.3,-507.935440484196,NA,25,3,3,2,"FS",1408.83817969002,157947.356278374,87,"90_162_7_27",3.01978021978021,0.979768120154032,7,27,17,25,162,0,0.8990659,"2021-7-27","17:25:00",2021-07-27 17:25:00,"3_3",162,4,15,18.4375,20.875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1563.7,2478.42478948556,1.75919763193164
"192",85,163,"25-P3S3C4FS",26,28.2,25.3,28.5,98.5,3170,1179.63,60,1990.37,62.7876971608833,NA,25,3,3,4,"FS",1684.03033950242,225587.804369583,88,"91_163_7_27",2.29230769230767,0.989308888191667,7,27,17,28,163,0,0.8990659,"2021-7-27","17:28:00",2021-07-27 17:28:00,"3_3",162,4,15,18.4375,20.875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",1563.7,1881.36612476959,1.11718065918306
"193",38,167,"10-P3S3C1FS",11.4,9.8,9.8,11.5,40.5,438.4,281.17,98,157.23,35.8645072992701,NA,10,3,3,1,"FS",424.863793434382,14363.609012634,40,"38_167_7_27",3.60290169530756,0.999834294628537,7,27,10,54,167,0,0.89817769,"2021-7-27","10:54:00",2021-07-27 10:54:00,"3_3",136,4,14.25,18.125,21.375,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",50000,65748.2500272461,154.751360420173
"194",39,168,"10-P3S3C2FS",10.3,9.8,9.8,9.9,40,250.1,189.76,100,60.34,24.1263494602159,NA,10,3,3,2,"FS",395.594261885294,12441.4399465014,41,"39_168_7_27",2.71633855585842,0.99960546725509,7,27,10,57,168,0,0.89817769,"2021-7-27","10:57:00",2021-07-27 10:57:00,"3_3",136,4,14.25,18.125,21.375,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",50000,52243.3361054683,132.062926940575
"195",40,169,"10-P3S3C4FS",8.4,7.9,8,7.5,34,170.3,82.79,70,87.51,51.3857897827363,NA,10,3,3,4,"FS",291.948284742216,6752.34551807893,42,"40_169_7_27",1.30900595961351,0.99966157199415,7,27,10,59,169,0,0.89817769,"2021-7-27","10:59:00",2021-07-27 10:59:00,"3_3",233,4,15.25,20,23.75,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",50000,26090.641784523,89.367340546496
"196",41,252,"01-P3S3C1AA-S",1.2,1.2,0.9,0.9,38.8,8.885,6.25,100,2.635,29.785671520108,NA,1,3,3,1,"AA",83.7315747682007,280.752354478869,43,"41_252+253_7_27",0.320658847634046,0.996565341914458,7,27,11,3,252,253,0.898079,"2021-7-27","11:3:00",2021-07-27 11:03:00,"3_3",137,4,14.25,18.5,21.75,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,277.407932776118,3.31306240858462
"197",42,260,"01-P3S3C4AA-S",1.2,1.4,0.8,0.9,40.6,10.935,6.34,97.5,4.595,42.1018007046235,NA,1,3,3,4,"AA",86.0842492392317,296.350362003942,44,"42_260+261_7_27",0,0.612513495070774,7,27,11,6,260,261,0.898079,"2021-7-27","11:6:00",2021-07-27 11:06:00,"3_3",137,4,14.25,18.5,21.75,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,0,0
"198",43,257,"01-P3S3C2AA-F",1.5,1.4,1,0.9,39.2,11.675,6.74,95,4.935,40.9419961481817,NA,1,3,3,2,"AA",90.4972349213179,329.018998610459,45,"43_257+258_7_27",0.134683242506813,0.979940284545316,7,27,11,9,257,258,0.898079,"2021-7-27","11:9:00",2021-07-27 11:09:00,"3_3",137,4,14.25,18.5,21.75,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,113.245847404601,1.25137356409907
"199",44,264,"01-P3S3C1FS-S",1.4,1.4,1.3,1.2,42.2,12.315,7.955,100,4.36,35.3821572028784,NA,1,3,3,1,"FS",107.508721818402,460.117660044761,46,"44_264+265_7_27",0.482074250681204,0.997551758490863,7,27,11,11,264,265,0.898079,"2021-7-27","11:11:00",2021-07-27 11:11:00,"3_3",137,4,14.25,18.5,21.75,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,373.541349541226,3.47452135252982
"200",45,272,"01-P3S3C4FS-S",1.3,1.4,1.2,1.2,41.8,8.81,4.785,57.5,4.025,45.9532877677838,NA,1,3,3,4,"FS",95.8731919952171,368.627675188143,47,"45_272+273_7_27",0,0.91242517320937,7,27,11,14,272,273,0.898079,"2021-7-27","11:14:00",2021-07-27 11:14:00,"3_3",234,4,15.25,20,23.375,2613,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,0,0
"201",46,268,"01-P3S3C2FS-S",1.3,1.3,0.8,0.9,39.4,10.375,5.915,95,4.46,42.6990889483026,NA,1,3,3,2,"FS",87.1591358034744,304.324509556916,48,"46_268+269_7_27",1.39300927757439,0.999705129687268,7,27,11,17,268,269,0.898079,"2021-7-27","11:17:00",2021-07-27 11:17:00,"3_3",138,4,14.3125,18.5625,21.625,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,1195.4656647694,13.715896259744
"202",83,265,"01-P3S3C1FS-F",1.5,1.4,1.4,1.2,38.2,12.315,7.955,100,4.36,35.3821572028784,NA,1,3,3,1,"FS",107.508721818402,460.117660044761,85,"83_265+264_7_27",0.567757220868552,0.997936995888649,7,27,14,5,265,264,0.89827638,"2021-7-27","14:5:00",2021-07-27 14:05:00,"3_3",149,4,14.6875,18.5,21.4375,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,446.445014741634,4.15263996437187
"203",84,257,"01-P3S3C2AA-F",1.5,1.4,1,0.9,39.2,11.675,6.74,95,4.935,40.9419961481817,NA,1,3,3,2,"AA",90.4972349213179,329.018998610459,86,"84_257+258_7_27",0.0494225609186525,0.973753215551973,7,27,14,8,257,258,0.89837507,"2021-7-27","14:8:00",2021-07-27 14:08:00,"3_3",149,4,14.6875,18.5,21.4375,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,42.1756944346093,0.466044011966538
"204",85,260,"01-P3S3C4AA-S",1.2,1.4,0.8,0.9,40.6,10.935,6.34,97.5,4.595,42.1018007046235,NA,1,3,3,4,"AA",86.0842492392317,296.350362003942,87,"85_260+261_7_27",0.0766343299220059,0.921242786529642,7,27,14,11,260,261,0.89817769,"2021-7-27","14:11:00",2021-07-27 14:11:00,"3_3",149,4,14.6875,18.5,21.4375,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,66.6612888045336,0.774372656945397
"205",86,252,"01-P3S3C1AA-S",1.2,1.2,0.9,0.9,38.8,8.885,6.25,100,2.635,29.785671520108,NA,1,3,3,1,"AA",83.7315747682007,280.752354478869,88,"86_252+253_7_27",0.217669503962396,0.988694395820796,7,27,14,14,252,253,0.89817769,"2021-7-27","14:14:00",2021-07-27 14:14:00,"3_3",149,4,14.6875,18.5,21.4375,2611,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,191.075973999575,2.2820062148424
"206",87,272,"01-P3S3C4FS-S",1.3,1.4,1.2,1.2,41.8,8.81,4.785,57.5,4.025,45.9532877677838,NA,1,3,3,4,"FS",95.8731919952171,368.627675188143,89,"87_272+273_7_27",0,0.00823425841318325,7,27,14,17,272,273,0.89817769,"2021-7-27","14:17:00",2021-07-27 14:17:00,"3_3",150,4,14.75,18.625,21.5625,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,0,0
"207",88,268,"01-P3S3C2FS-S",1.3,1.3,0.8,0.9,39.4,10.375,5.915,95,4.46,42.6990889483026,NA,1,3,3,2,"FS",87.1591358034744,304.324509556916,90,"88_268+269_7_27",1.32873637602183,0.999499922495566,7,27,14,21,268,269,0.89817769,"2021-7-27","14:21:00",2021-07-27 14:21:00,"3_3",150,4,14.75,18.625,21.5625,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,1143.73825841273,13.1224139370958
"208",89,167,"10-P3S3C1FS",11.4,9.8,9.8,11.5,40.5,438.4,281.17,98,157.23,35.8645072992701,NA,10,3,3,1,"FS",424.863793434382,14363.609012634,91,"89_167_7_27",3.60654957418741,0.99940463516658,7,27,14,27,167,0,0.89817769,"2021-7-27","14:27:00",2021-07-27 14:27:00,"3_3",150,4,14.75,18.625,21.5625,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",50000,65242.516277778,153.561017168328
"209",90,168,"10-P3S3C2FS",10.3,9.8,9.8,9.9,40,250.1,189.76,100,60.34,24.1263494602159,NA,10,3,3,2,"FS",395.594261885294,12441.4399465014,92,"90_168_7_27",2.71092983651233,0.993065308295759,7,27,14,30,168,0,0.89827638,"2021-7-27","14:30:00",2021-07-27 14:30:00,"3_3",151,4,14.75,18.5625,21.1875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",50000,52606.4997016048,132.980947324404
"210",91,169,"10-P3S3C4FS",8.4,7.9,8,7.5,34,170.3,82.79,70,87.51,51.3857897827363,NA,10,3,3,4,"FS",291.948284742216,6752.34551807893,93,"91_169_7_27",1.5496373915304,0.996469023167563,7,27,14,32,169,0,0.89827638,"2021-7-27","14:32:00",2021-07-27 14:32:00,"3_3",151,4,14.75,18.5625,21.1875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",50000,34626.2005888974,118.603884312838
"211",126,169,"10-P3S3C4FS",8.4,7.9,8,7.5,34,170.3,82.79,70,87.51,51.3857897827363,NA,10,3,3,4,"FS",291.948284742216,6752.34551807893,128,"126_169_7_27",1.33808077301396,0.999371378145632,7,27,17,52,169,0,0.89788162,"2021-7-27","17:52:00",2021-07-27 17:52:00,"3_3",164,4,15,18.375,20.75,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",50000,30516.0135943767,104.525408057532
"212",127,168,"10-P3S3C2FS",10.3,9.8,9.8,9.9,40,250.1,189.76,100,60.34,24.1263494602159,NA,10,3,3,2,"FS",395.594261885294,12441.4399465014,129,"127_168_7_27",3.02008751544669,0.999849969181124,7,27,17,55,168,0,0.89788162,"2021-7-27","17:55:00",2021-07-27 17:55:00,"3_3",164,4,15,18.375,20.75,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",50000,59815.1742665565,151.203341477942
"213",128,167,"10-P3S3C1FS",11.4,9.8,9.8,11.5,40.5,438.4,281.17,98,157.23,35.8645072992701,NA,10,3,3,1,"FS",424.863793434382,14363.609012634,130,"128_167_7_27",3.78269108372393,0.999448219895621,7,27,17,58,167,0,0.89788162,"2021-7-27","17:58:00",2021-07-27 17:58:00,"3_3",164,4,15,18.375,20.75,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",50000,71084.9237067051,167.31226526057
"214",129,252,"01-P3S3C1AA-S",1.2,1.2,0.9,0.9,38.8,8.885,6.25,100,2.635,29.785671520108,NA,1,3,3,1,"AA",83.7315747682007,280.752354478869,131,"129_252+253_7_27",0.220548546682794,0.957991777964992,7,27,18,3,252,253,0.89788162,"2021-7-27","18:3:00",2021-07-27 18:03:00,"3_3",165,4,15,18.375,20.6875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,200.555990750015,2.3952253532222
"215",130,260,"01-P3S3C4AA-S",1.2,1.4,0.8,0.9,40.6,10.935,6.34,97.5,4.595,42.1018007046235,NA,1,3,3,4,"AA",86.0842492392317,296.350362003942,132,"130_260+261_7_27",0,0.385432255435947,7,27,18,6,260,261,0.89788162,"2021-7-27","18:6:00",2021-07-27 18:06:00,"3_3",165,4,15,18.375,20.6875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,0,0
"216",131,256,"01-P3S3C2AA-S",1.5,1.4,1.3,1.3,39.6,9.15,6.41,90,2.74,29.744066171182,NA,1,3,3,2,"AA",97.5219780652024,384.557120738171,133,"131_256+258_7_27",0.0695470027247883,0.811845557190587,7,27,18,9,256,258,0.89798031,"2021-7-27","18:9:00",2021-07-27 18:09:00,"3_3",165,4,15,18.375,20.6875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,59.4306879286581,0.609408146837661
"217",132,264,"01-P3S3C1FS-S",1.4,1.4,1.3,1.2,42.2,12.315,7.955,100,4.36,35.3821572028784,NA,1,3,3,1,"FS",107.508721818402,460.117660044761,134,"132_264+265_7_27",0.346132037262053,0.996357941155342,7,27,18,11,264,265,0.89798031,"2021-7-27","18:11:00",2021-07-27 18:11:00,"3_3",165,4,15,18.375,20.6875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,281.948682823293,2.62256566773759
"218",133,272,"01-P3S3C4FS-S",1.3,1.4,1.2,1.2,41.8,8.81,4.785,57.5,4.025,45.9532877677838,NA,1,3,3,4,"FS",95.8731919952171,368.627675188143,135,"133_272+273_7_27",0,0.832722136435166,7,27,18,13,272,273,0.89798031,"2021-7-27","18:13:00",2021-07-27 18:13:00,"3_3",165,4,15,18.375,20.6875,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,0,0
"219",134,268,"01-P3S3C2FS-S",1.3,1.3,0.8,0.9,39.4,10.375,5.915,95,4.46,42.6990889483026,NA,1,3,3,2,"FS",87.1591358034744,304.324509556916,136,"134_268+269_7_27",1.75183242506816,0.999897002114116,7,27,18,18,268,269,0.89788162,"2021-7-27","18:18:00",2021-07-27 18:18:00,"3_3",166,4,15,18.3125,20.5625,2612,202,0,94206499,9,"TMS-94206499",3,3,"3_3",2000,1580.73984261274,18.136249608727
"220",1,324,"25-P6S1C1AA",23.7,23,25.2,25.3,100.6,1799.5,1011.73,95,787.77,43.7771603223118,NA,25,6,1,1,"AA",1558.62213593765,186716.028665904,1,"1_324_7_28",15.6428571428571,0.997075638404768,7,28,9,12,324,0,0.8832755,"2021-7-28","9:12:00",2021-07-28 09:12:00,"6_1",130,4,15.125,19,22.0625,2168,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,11934.1888829666,7.65688399246757
"221",2,325,"25-P6S1C2AA",28,27.2,28.3,28.5,99.4,2221.5,1314.16,95,907.34,40.8435741616025,NA,25,6,1,2,"AA",1759.64370920868,244839.713487045,2,"2_325_7_28",10.5090909090909,0.995082431084039,7,28,9,15,325,0,0.8852493,"2021-7-28","9:15:00",2021-07-28 09:15:00,"6_1",34,4,15.1875,18.875,21,2178,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,8442.02847410683,4.79757829947476
"222",3,326,"25-P6S1C4AA",27.2,24.5,26,25.3,100.2,2115.3,845.43,50,1269.87,60.0326194865977,NA,25,6,1,4,"AA",1619.8605573519,208724.891634809,3,"3_326_7_28",13.5,0.994995450409463,7,28,9,17,326,0,0.8832755,"2021-7-28","9:17:00",2021-07-28 09:17:00,"6_1",131,4,15.125,19.25,22.4375,2167,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,10127.2341957605,6.25191727139538
"223",4,327,"25-P6S1C1FS",23.1,23.3,24,23.5,100.3,1883.7,1202.63,96,681.07,36.1559696342305,NA,25,6,1,1,"FS",1479.41444859463,173652.833237537,4,"4_327_7_28",8.43406593406593,0.989568109047048,7,28,9,20,327,0,0.8832755,"2021-7-28","9:20:00",2021-07-28 09:20:00,"6_1",131,4,15.125,19.25,22.4375,2167,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,6326.94525457563,4.27665503779953
"224",5,328,"25-P6S1C2FS",22.5,23.3,22,23.6,99.9,1458,928.2,70,529.8,36.3374485596708,NA,25,6,1,2,"FS",1435.06162873045,163865.852943955,5,"5_328_7_28",7.69670329670328,0.995719964406108,7,28,9,25,328,0,0.8852493,"2021-7-28","9:25:00",2021-07-28 09:25:00,"6_1",131,4,15.125,19.25,22.4375,2167,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,5786.70359515277,4.03237288162465
"225",6,329,"25-P6S1C4FS",27,27.7,21.5,22.5,99.6,1811.9,508.98,60,1302.92,71.9090457530769,NA,25,6,1,4,"FS",1755.57403832379,191258.863272781,6,"6_329_7_28",6.99120879120878,0.993745706458518,7,28,9,29,329,0,0.8852493,"2021-7-28","9:29:00",2021-07-28 09:29:00,"6_1",35,4,15.1875,19.0625,21.5,2178,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,5485.48170554448,3.12460858146545
"226",32,324,"25-P6S1C1AA",23.7,23,25.2,25.3,100.6,1799.5,1011.73,95,787.77,43.7771603223118,NA,25,6,1,1,"AA",1558.62213593765,186716.028665904,32,"32_324_7_28",4.56703296703297,0.805354251993763,7,28,12,41,324,0,0.8852493,"2021-7-28","12:41:00",2021-07-28 12:41:00,"6_1",144,4,15.3125,19.875,22.8125,2163,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,3377.24232367506,2.16681275455089
"227",33,325,"25-P6S1C2AA",28,27.2,28.3,28.5,99.4,2221.5,1314.16,95,907.34,40.8435741616025,NA,25,6,1,2,"AA",1759.64370920868,244839.713487045,33,"33_325_7_28",3.39340659340659,0.905578727445394,7,28,12,44,325,0,0.8832755,"2021-7-28","12:44:00",2021-07-28 12:44:00,"6_1",48,4,15.5,19.75,21.4375,2177,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,2664.36250127179,1.51414885145696
"228",34,326,"25-P6S1C4AA",27.2,24.5,26,25.3,100.2,2115.3,845.43,50,1269.87,60.0326194865977,NA,25,6,1,4,"AA",1619.8605573519,208724.891634809,34,"34_326_7_28",8.64285714285714,0.981563421828909,7,28,12,48,326,0,0.8832755,"2021-7-28","12:48:00",2021-07-28 12:48:00,"6_1",145,4,15.375,19.875,22.875,2163,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,6359.57044886286,3.92599870402382
"229",35,327,"25-P6S1C1FS",23.1,23.3,24,23.5,100.3,1883.7,1202.63,96,681.07,36.1559696342305,NA,25,6,1,1,"FS",1479.41444859463,173652.833237537,35,"35_327_7_28",2.32087912087911,0.825280857299329,7,28,12,50,327,0,0.8832755,"2021-7-28","12:50:00",2021-07-28 12:50:00,"6_1",145,4,15.375,19.875,22.875,2163,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,1707.74479186247,1.15433832181695
"230",36,328,"25-P6S1C2FS",22.5,23.3,22,23.6,99.9,1458,928.2,70,529.8,36.3374485596708,NA,25,6,1,2,"FS",1435.06162873045,163865.852943955,36,"36_328_7_28",6.03030303030303,0.984890764444948,7,28,12,54,328,0,0.8852493,"2021-7-28","12:54:00",2021-07-28 12:54:00,"6_1",145,4,15.375,19.875,22.875,2163,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,4447.1214719802,3.09890626503226
"231",37,329,"25-P6S1C4FS",27,27.7,21.5,22.5,99.6,1811.9,508.98,60,1302.92,71.9090457530769,NA,25,6,1,4,"FS",1755.57403832379,191258.863272781,37,"37_329_7_28",2.67472527472528,0.855169248090997,7,28,12,57,329,0,0.8832755,"2021-7-28","12:57:00",2021-07-28 12:57:00,"6_1",145,4,15.375,19.875,22.875,2163,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,1968.11118531878,1.12106418889512
"232",61,324,"25-P6S1C1AA",23.7,23,25.2,25.3,100.6,1799.5,1011.73,95,787.77,43.7771603223118,NA,25,6,1,1,"AA",1558.62213593765,186716.028665904,61,"63_324_7_28",9.75174825174825,0.994871303168108,7,28,15,42,324,0,0.8822886,"2021-7-28","15:42:00",2021-07-28 15:42:00,"6_1",156,4,15.5625,19.875,22.25,2161,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,7368.82936595287,4.72778436546447
"233",62,326,"25-P6S1C4AA",27.2,24.5,26,25.3,100.2,2115.3,845.43,50,1269.87,60.0326194865977,NA,25,6,1,4,"AA",1619.8605573519,208724.891634809,62,"65_326_7_28",5.80219780219778,0.994551769604639,7,28,15,50,326,0,0.8822886,"2021-7-28","15:50:00",2021-07-28 15:50:00,"6_1",157,4,15.5625,19.75,22,2160,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,4434.2061871236,2.73739993667881
"234",63,327,"25-P6S1C1FS",23.1,23.3,24,23.5,100.3,1883.7,1202.63,96,681.07,36.1559696342305,NA,25,6,1,1,"FS",1479.41444859463,173652.833237537,63,"66_327_7_28",2.4087912087912,0.986770939440738,7,28,15,53,327,0,0.8822886,"2021-7-28","15:53:00",2021-07-28 15:53:00,"6_1",157,4,15.5625,19.75,22,2160,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,1840.86741707858,1.24432164281437
"235",64,327,"25-P6S1C1FS",23.1,23.3,24,23.5,100.3,1883.7,1202.63,96,681.07,36.1559696342305,NA,25,6,1,1,"FS",1479.41444859463,173652.833237537,64,"67_327_7_28",5.52747252747252,0.991423123553573,7,28,15,56,327,0,0.8832755,"2021-7-28","15:56:00",2021-07-28 15:56:00,"6_1",157,4,15.5625,19.75,22,2160,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,4228.97835814148,2.85854877391444
"236",65,329,"25-P6S1C4FS",27,27.7,21.5,22.5,99.6,1811.9,508.98,60,1302.92,71.9090457530769,NA,25,6,1,4,"FS",1755.57403832379,191258.863272781,65,"68_329_7_28",3.45494505494505,0.990780136156973,7,28,16,0,329,0,0.8822886,"2021-7-28","16:0:00",2021-07-28 16:00:00,"6_1",61,4,15.6875,19.5,21.875,2174,202,0,94206476,26,"TMS-94206476",6,1,"6_1",1563.7,2655.45604806031,1.51258562162136
"237",10,330,"10-P6S1C1AA",11.9,11.8,11.8,12,39.7,189.685,112.385,99,77.3,34.5590482392058,NA,10,6,1,1,"AA",516.379059487342,17758.8910325877,12,"10_330+229_7_27",0.569254137997001,0.999009418410945,7,27,9,7,330,229,0.89867114,"2021-7-27","9:7:00",2021-07-27 09:07:00,"6_1",34,4,15.1875,18.875,21,2178,202,0,94206476,26,"TMS-94206476",6,1,"6_1",50000,9571.49106259661,18.5357846851867
"238",1,457,"01-P6S1C2FS-F",1.2,1.3,0.9,1,37.3,10.515,6.71,92.5,3.805,35.0585579629385,NA,1,6,1,2,"FS",82.9093764120687,275.176027518747,2,"2_457+456_7_28",1.32976839237057,0.999756161142609,7,28,9,12,457,456,0.88367026,"2021-7-28","9:12:00",2021-07-28 09:12:00,"6_1",130,4,15.125,19,22.0625,2168,202,0,94206476,26,"TMS-94206476",6,1,"6_1",2000,1119.53643473306,13.5031341831453
"239",2,461,"01-P6S1C4FS-F",1.2,1.4,1.1,1.1,42.7,6.17,4.365,20,1.805,28.5791485646137,NA,1,6,1,4,"FS",87.3444678682327,309.155231860586,3,"3_461+462_7_28",0.0997332856905914,0.930736022078055,7,28,9,16,461,462,0.88376895,"2021-7-28","9:16:00",2021-07-28 09:16:00,"6_1",34,4,15.1875,18.875,21,2178,202,0,94206476,26,"TMS-94206476",6,1,"6_1",2000,86.4858861717023,0.990170165123387
"240",3,452,"01-P6S1C4AA-S",0.9,1,1.1,1,43,6.96,4.96,100,2,29.0851614853213,NA,1,6,1,4,"AA",81.789446495471,266.521201557495,4,"4_452+453_7_28",0.116695715524084,0.980433833022393,7,28,9,19,452,453,0.88367026,"2021-7-28","9:19:00",2021-07-28 09:19:00,"6_1",131,4,15.125,19.25,22.4375,2167,202,0,94206476,26,"TMS-94206476",6,1,"6_1",2000,97.0892506043713,1.18706330418494
"241",4,449,"01-P6S1C2AA-F",1.1,1.2,1,0.9,35.7,7.515,5.2,98.5,2.315,30.9224168181963,NA,1,6,1,2,"AA",82.8790621663416,274.38932035841,5,"5_449+450_7_28",0.158235991503518,0.986429789840176,7,28,9,21,449,450,0.88406502,"2021-7-28","9:21:00",2021-07-28 09:21:00,"6_1",131,4,15.125,19.25,22.4375,2167,202,0,94206476,26,"TMS-94206476",6,1,"6_1",2000,131.111191461546,1.58195795215926
"242",5,444,"01-P6S1C1AA-S",0.5,0.5,0.9,0.9,39.2,7.115,5.305,100,1.81,25.4329119827981,NA,1,6,1,1,"AA",61.3033922476854,152.740569626107,6,"6_444+445_7_28",0.214358192035046,0.984426744151348,7,28,9,24,444,445,0.88376895,"2021-7-28","9:24:00",2021-07-28 09:24:00,"6_1",131,4,15.125,19.25,22.4375,2167,202,0,94206476,26,"TMS-94206476",6,1,"6_1",2000,190.070265455447,3.10048528289433
"243",7,336,"10-P6S1C1FS",11,10.5,10.5,12.5,39.4,427.8,272.35,99,155.45,36.3370733987845,NA,10,6,1,1,"FS",441.881899933672,15325.3565526499,8,"7_336_7_28",1.2196941461054,0.992790071274307,7,28,9,28,336,0,0.88376895,"2021-7-28","9:28:00",2021-07-28 09:28:00,"6_1",131,4,15.125,19.25,22.4375,2167,202,0,94206476,26,"TMS-94206476",6,1,"6_1",50000,20300.612758149,45.9412634036294
"244",8,338,"10-P6S1C2FS",10.4,10,10.2,8.4,36.2,357.8,234.24,98,123.56,34.533258803801,NA,10,6,1,2,"FS",372.686813411424,10818.7214707231,9,"8_338_7_28",1.28781036151154,0.967894094883728,7,28,9,32,338,0,0.88386764,"2021-7-28","9:32:00",2021-07-28 09:32:00,"6_1",132,4,15.125,19.25,22.25,2167,202,0,94206476,26,"TMS-94206476",6,1,"6_1",50000,24426.9738388963,65.5428981114243
"245",9,340,"10-P6S1C4FS",8.1,8,7.5,7.9,39,116.2,NA,70,116.2,100,NA,10,6,1,4,"FS",309.487940110641,7599.53619097861,10,"9_340_7_28",0.601266107317792,0.891718930097549,7,28,9,40,340,0,0.88386764,"2021-7-28","9:40:00",2021-07-28 09:40:00,"6_1",132,4,15.125,19.25,22.25,2167,202,0,94206476,26,"TMS-94206476",6,1,"6_1",50000,12341.7424708418,39.8779431160699
"246",10,333,"10-P6S1C2AA-b",11.1,10.2,10.4,11,39.7,320.2,236.2,98,84,26.2336039975016,NA,10,6,1,2,"AA",422.626455310559,14212.711510698,11,"10_333_7_28",0,0.209299424475349,7,28,9,43,333,0,0.88376895,"2021-7-28","9:43:00",2021-07-28 09:43:00,"6_1",132,4,15.125,19.25,22.25,2167,202,0,94206476,26,"TMS-94206476",6,1,"6_1",50000,0,0
