"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","T3K","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume"
"55",17,292,"01-P3S4C2FS-S",1.3,1.3,0.9,0.8,40.6,12.355,8.17,100,4.185,33.9473127477763,NA,1,3,4,2,"FS",291.399002864734,80.7060753740889,19,"18_292+294_12_8",0.0746116285117078,0.909497985020781,12,8,11,42,292,294,0.88386764,"2021-12-8","11:42:00",2021-12-08 11:42:00,"3_4",42258,4,4.0625,2.25,-1.25,2375,202,0,94206498,8,"TMS-94206498",3,4,"3_4",272.9,1.306706,0.00361046044355209,1.23900919634514e-05,4.47359189108983e-05
"56",27,176,"10-P3S4C1AA",10.7,10.3,10,9.8,39.9,303.8,194.45,97,109.35,35.9940750493746,NA,10,3,4,1,"AA",1442.16853928238,3261.28183590442,31,"30_176_12_8",0,0.627806074325604,12,8,13,11,176,0,0.88317681,"2021-12-8","13:11:00",2021-12-08 13:11:00,"3_4",42255,4,4.125,2.3125,-1.25,2375,202,0,94206498,8,"TMS-94206498",3,4,"3_4",272.9,11.661397,0,0,0
"57",28,180,"10-P3S4C2FS",12.4,10.8,10.7,13,40.4,382.7,281.85,98,100.85,26.3522341259472,NA,10,3,4,2,"FS",1704.11889766685,4362.27863769497,32,"31_180_12_8",0,0.111335853543738,12,8,13,15,180,0,0.88317681,"2021-12-8","13:15:00",2021-12-08 13:15:00,"3_4",42260,4,4,2.25,-1.375,2374,202,0,94206498,8,"TMS-94206498",3,4,"3_4",272.775,11.661397,0,0,0
"58",29,177,"10-P3S4C2AA",10.7,10.5,9.8,10,40.5,258.7,NA,93,258.7,100,NA,10,3,4,2,"AA",1469.42656058042,3343.19258116147,33,"32_177_12_8",0,0.439606574192706,12,8,13,20,177,0,0.88317681,"2021-12-8","13:20:00",2021-12-08 13:20:00,"3_4",42256,4,4.125,2.3125,-1.375,2375,202,0,94206498,8,"TMS-94206498",3,4,"3_4",272.775,11.661397,0,0,0
"59",30,179,"10-P3S4C1FS",11.2,9.3,12.5,9.1,44.5,440.3,NA,99,440.3,100,NA,10,3,4,1,"FS",1645.55702145461,3872.51330962935,34,"33_179_12_8",0.557347915242639,0.992780539793724,12,8,13,25,179,0,0.88317681,"2021-12-8","13:25:00",2021-12-08 13:25:00,"3_4",42256,4,4.125,2.3125,-1.375,2375,202,0,94206498,8,"TMS-94206498",3,4,"3_4",272.775,11.661397,0.17128787539773,0.000104091121221869,4.42317073441186e-05
"60",12,182,"25-P3S5C1AA",21.2,22.1,19.8,21.7,100.4,1269.1,777.97,99,491.13,38.6990780868332,NA,25,3,5,1,"AA",7393.18108397017,35445.4534393112,12,"17_182_12_8",4.0153846153846,0.866844817713304,12,8,11,10,182,0,0.8862362,"2021-12-8","11:10:00",2021-12-08 11:10:00,"3_5",42257,4,3.625,1.75,-1.6875,1805,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.4625,1.5637,0.248888749444773,0.00316894998032766,0.000660976762244557
"61",13,183,"25-P3S5C2AA",20.1,19.5,20.9,20,99.8,979,647.27,92,331.73,33.8845760980592,NA,25,3,5,2,"AA",6946.20673361798,31748.9928221441,13,"18_183_12_8",1.73406593406589,0.930823807352138,12,8,11,12,183,0,0.8862362,"2021-12-8","11:12:00",2021-12-08 11:12:00,"3_5",42257,4,3.625,1.75,-1.6875,1805,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.4625,1.5637,0.107483975540187,0.00136852848083113,0.000299413647606072
"62",14,184,"25-P3S5C4AA",23.2,22.2,24.3,20.6,99.8,1363.5,416.57,87,946.93,69.4484781811515,NA,25,3,5,4,"AA",7878.51713395291,39946.6513406525,14,"19_184_12_8",5.14065934065932,0.982846379305854,12,8,11,18,184,0,0.8862362,"2021-12-8","11:18:00",2021-12-08 11:18:00,"3_5",42249,4,3.6875,1.875,-1.5,1804,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.65,1.5637,0.318418414261855,0.00405422916810057,0.000799599287896912
"63",15,185,"25-P3S5C1FS",27.9,26.8,26.9,25.2,100.7,3009.3,1719.79,98,1289.51,42.8508290964676,NA,25,3,5,1,"FS",9567.41337065009,56393.3198694372,15,"20_185_12_8",3.58021978021978,0.914441620648363,12,8,11,21,185,0,0.8862362,"2021-12-8","11:21:00",2021-12-08 11:21:00,"3_5",42249,4,3.6875,1.875,-1.5,1804,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.65,1.5637,0.221762974276427,0.00282357388406834,0.000479033662036529
"64",16,186,"25-P3S5C2FS",22.2,21.8,23.2,25.2,97.2,1777,1070.69,95,706.31,39.7473269555431,NA,25,3,5,2,"FS",7894.42579489978,40766.9524675316,16,"0_186_12_8",0,0.115592849166451,12,8,11,23,186,0,0.8862362,"2021-12-8","11:23:00",2021-12-08 11:23:00,"3_5",42258,4,3.5625,1.75,-1.625,1806,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,1.5637,0,0,0
"65",17,187,"25-P3S5C4FS",30,28.6,27.2,26.8,99.1,3085,1297.56,65,1787.44,57.9397082658023,NA,25,3,5,4,"FS",10011.3928733059,61710.8985172752,17,"22_187_12_8",4.15604395604395,0.941545360114906,12,8,11,25,187,0,0.8862362,"2021-12-8","11:25:00",2021-12-08 11:25:00,"3_5",42258,4,3.5625,1.75,-1.625,1806,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,1.5637,0.257548269387061,0.00327920641261711,0.000531987452754131
"66",46,182,"25-P3S5C1AA",21.2,22.1,19.8,21.7,100.4,1269.1,777.97,99,491.13,38.6990780868332,NA,25,3,5,1,"AA",7393.18108397017,35445.4534393112,49,"57_182_12_8",0,0.106712395884381,12,8,14,39,182,0,0.8862362,"2021-12-8","14:39:00",2021-12-08 14:39:00,"3_5",42262,4,3.5,1.625,-1.625,1807,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,1.5637,0,0,0
"67",47,183,"25-P3S5C2AA",20.1,19.5,20.9,20,99.8,979,647.27,92,331.73,33.8845760980592,NA,25,3,5,2,"AA",6946.20673361798,31748.9928221441,50,"58_183_12_8",4.22197802197802,0.951847404837597,12,8,14,42,183,0,0.8862362,"2021-12-8","14:42:00",2021-12-08 14:42:00,"3_5",42262,4,3.5,1.625,-1.625,1807,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,1.5637,0.26163417530013,0.00333122978246297,0.000728823458299877
"68",48,184,"25-P3S5C4AA",23.2,22.2,24.3,20.6,99.8,1363.5,416.57,87,946.93,69.4484781811515,NA,25,3,5,4,"AA",7878.51713395291,39946.6513406525,51,"59_184_12_8",5.45000000000001,0.937535071311666,12,8,14,45,184,0,0.8862362,"2021-12-8","14:45:00",2021-12-08 14:45:00,"3_5",42263,4,3.5,1.625,-1.625,1807,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,1.5637,0.337734172931024,0.00430016504584204,0.000848104230404273
"69",49,184,"25-P3S5C4AA",23.2,22.2,24.3,20.6,99.8,1363.5,416.57,87,946.93,69.4484781811515,NA,25,3,5,4,"AA",7878.51713395291,39946.6513406525,52,"0_184_12_8",0.400000000000015,0.173913043478256,12,8,14,47,184,0,0.8862362,"2021-12-8","14:47:00",2021-12-08 14:47:00,"3_5",42263,4,3.5,1.625,-1.625,1807,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,1.5637,0.0247878292059476,0.000315608443731537,6.22461820480223e-05
"70",50,185,"25-P3S5C1FS",27.9,26.8,26.9,25.2,100.7,3009.3,1719.79,98,1289.51,42.8508290964676,NA,25,3,5,1,"FS",9567.41337065009,56393.3198694372,53,"60_185_12_8",6.20659340659339,0.937954394697102,12,8,14,49,185,0,0.8862362,"2021-12-8","14:49:00",2021-12-08 14:49:00,"3_5",42263,4,3.5,1.625,-1.625,1807,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,1.5637,0.38461994328348,0.00489713321482322,0.000830823542678972
"71",51,186,"25-P3S5C2FS",22.2,21.8,23.2,25.2,97.2,1777,1070.69,95,706.31,39.7473269555431,NA,25,3,5,2,"FS",7894.42579489978,40766.9524675316,54,"61_186_12_8",4.70000000000002,0.977433628318584,12,8,14,52,186,0,0.8862362,"2021-12-8","14:52:00",2021-12-08 14:52:00,"3_5",42263,4,3.5,1.625,-1.625,1807,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,1.5637,0.291256993169875,0.00370839921384544,0.000718122906903178
"72",52,187,"25-P3S5C4FS",30,28.6,27.2,26.8,99.1,3085,1297.56,65,1787.44,57.9397082658023,NA,25,3,5,4,"FS",10011.3928733059,61710.8985172752,55,"62_187_12_8",1.02857142857143,0.933924611973392,12,8,14,57,187,0,0.8862362,"2021-12-8","14:57:00",2021-12-08 14:57:00,"3_5",42263,4,3.5,1.625,-1.625,1807,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,1.5637,0.063740132243863,0.000811564569595352,0.000131660564721805
"73",18,300,"01-P3S5C1AA-S",1.2,1.1,0.8,0.8,31.8,7.68,5.345,100,2.335,30.2271955611898,NA,1,3,5,1,"AA",213.81326401242,51.1565166738111,20,"19_300+301_12_8",0.0845200373684128,0.955100365616457,12,8,11,47,300,301,0.88445978,"2021-12-8","11:47:00",2021-12-08 11:47:00,"3_5",42251,4,3.625,1.875,-1.5,1804,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.65,1.306706,0.0041951551869836,1.96206498523867e-05,8.20062713365169e-05
"74",19,305,"01-P3S5C2AA-F",1.4,1.5,1,1.1,37.8,8.825,5.78,100,3.045,34.3732579437764,NA,1,3,5,2,"AA",298.309092239266,88.7755179042221,21,"20_305+306_12_8",0.127619209809271,0.971903287061657,12,8,11,51,305,306,0.88445978,"2021-12-8","11:51:00",2021-12-08 11:51:00,"3_5",42251,4,3.625,1.875,-1.5,1804,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.65,1.306706,0.00614459224031383,2.0598072268563e-05,6.92149410712883e-05
"75",20,308,"01-P3S5C4AA-S",1.2,1.3,0.8,0.9,37.9,9.87,6.41,77.5,3.46,34.3071607656088,NA,1,3,5,4,"AA",269.795419789539,82.3541679701315,22,"21_308+309_12_8",0.416414974252155,0.996060466371529,12,8,11,53,308,309,0.88445978,"2021-12-8","11:53:00",2021-12-08 11:53:00,"3_5",42260,4,3.5625,1.75,-1.625,1806,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,1.306706,0.020164443659432,7.47397553122356e-05,0.000244850311240414
"76",21,320,"01-P3S5C4FS-S",1.2,1.2,0.8,0.8,36.1,9.68,6.255,67.5,3.425,34.8080108795356,NA,1,3,5,4,"FS",280.155529048431,82.5640656292994,23,"22_320+321_12_8",0.140797315280912,0.978344337534469,12,8,11,55,320,321,0.88445978,"2021-12-8","11:55:00",2021-12-08 11:55:00,"3_5",42260,4,3.5625,1.75,-1.625,1806,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,1.306706,0.00681678850131989,2.43321576571186e-05,8.25636243729357e-05
"77",22,316,"01-P3S5C2FS-S",1.5,1.4,1,1,39.1,10.2,5.705,95,4.495,44.1752263180835,NA,1,3,5,2,"FS",280.073440507935,77.7557926231333,24,"23_316+317_12_8",0.0495833280643416,0.860346413737768,12,8,11,58,316,317,0.88445978,"2021-12-8","11:58:00",2021-12-08 11:58:00,"3_5",42260,4,3.5625,1.75,-1.625,1806,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,1.306706,0.00241003656230611,8.60501644831201e-06,3.09949455982923e-05
"78",23,312,"01-P3S5C1FS-S",1.3,1.2,0.8,0.8,40.4,9.76,6.98,100,2.78,28.4458531675784,NA,1,3,5,1,"FS",281.342453336602,76.4907125314409,25,"24_312+313_12_8",0.083527738264577,0.93336080208367,12,8,12,1,312,313,0.88436109,"2021-12-8","12:1:00",2021-12-08 12:01:00,"3_5",42256,4,3.625,1.75,-1.625,1805,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,1.306706,0.00406365705850861,1.44438104179279e-05,5.31261498817687e-05
"79",24,188,"10-P3S5C1AA",11.2,12.1,12,12.9,39.4,434.6,231.93,98,202.67,46.6336861481822,NA,10,3,5,1,"AA",1719.94568858145,4494.89639007697,27,"26_188_12_8",0.350933242506808,0.98849759173201,12,8,12,13,188,0,0.88406502,"2021-12-8","12:13:00",2021-12-08 12:13:00,"3_5",42261,4,3.5,1.625,-1.625,1806,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,11.661397,0.0994240477978605,5.78065042739006e-05,2.21193191499032e-05
"80",25,192,"10-P3S5C2FS",9.6,9.8,10,9.6,39.8,233.6,173.42,96,60.18,25.7619863013699,NA,10,3,5,2,"FS",1368.42374404598,2971.57018277629,28,"27_192_12_8",0.407607691933837,0.996809277645905,12,8,12,18,192,0,0.88396633,"2021-12-8","12:18:00",2021-12-08 12:18:00,"3_5",42253,4,3.625,1.8125,-1.5,1805,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.65,11.661397,0.139947660800936,0.000102269243288016,4.70955259990477e-05
"81",26,193,"10-P3S5C4FS",9.2,8.8,8,7.9,40.3,255.7,108.88,60,146.82,57.4188502150958,NA,10,3,5,4,"FS",1186.33483225659,2276.30005837028,29,"28_193_12_8",0,0.835832266467257,12,8,12,25,193,0,0.88386764,"2021-12-8","12:25:00",2021-12-08 12:25:00,"3_5",42262,4,3.5,1.625,-1.625,1807,202,0,94206496,6,"TMS-94206496",3,5,"3_5",272.525,11.661397,0,0,0
"82",18,134,"25-P3S1C1AA",21.2,22,21,21.2,100,1337.3,720.6,85,616.7,46.1153069617887,NA,25,3,1,1,"AA",7423.42375913584,35801.8516796971,18,"23_134_12_8",1.30109890109888,0.873582930355458,12,8,11,37,134,0,0.8852493,"2021-12-8","11:37:00",2021-12-08 11:37:00,"3_1",42249,4,4.125,1.6875,-1.5,1831,202,0,94206490,15,"TMS-94206490",3,1,"3_1",272.65,1.5637,0.0805018324960342,0.00102498116557597,0.000212527262703519
"83",19,136,"25-P3S1C4AA",19.9,22,19.5,20,98.5,1086.9,436.98,70,649.92,59.7957493789677,NA,25,3,1,4,"AA",6948.42835071496,32046.511922065,20,"25_136_12_8",0.991208791208775,0.801343445287113,12,8,11,41,136,0,0.8852493,"2021-12-8","11:41:00",2021-12-08 11:41:00,"3_1",42258,4,4.125,1.75,-1.375,1834,202,0,94206490,15,"TMS-94206490",3,1,"3_1",272.775,1.5637,0.0613001502831863,0.000780497754387612,0.000169230047171598
"84",20,137,"25-P3S1C1FS",25.4,24.4,26.2,26.6,99,2287.2,1386.8,98,900.4,39.3669115075201,NA,25,3,1,1,"FS",9012.17804657291,51170.960146036,21,"26_137_12_8",3.47252747252746,0.949988964236515,12,8,11,43,137,0,0.8852493,"2021-12-8","11:43:00",2021-12-08 11:43:00,"3_1",42258,4,4.125,1.75,-1.375,1834,202,0,94206490,15,"TMS-94206490",3,1,"3_1",272.775,1.5637,0.214754406757064,0.00273433803089234,0.000481568864519855
"85",21,138,"25-P3S1C2FS",23.1,24,22.9,25,100.5,1273.8,825.18,100,448.62,35.2190296749882,NA,25,3,1,2,"FS",8384.69394828174,44523.924413447,22,"27_138_12_8",3.14285714285713,0.978355516855329,12,8,11,46,138,0,0.8832755,"2021-12-8","11:46:00",2021-12-08 11:46:00,"3_1",42254,4,4.125,1.75,-1.5,1833,202,0,94206490,15,"TMS-94206490",3,1,"3_1",272.65,1.5637,0.194021871553923,0.00247036319405982,0.000465215939434026
"86",22,139,"25-P3S1C4FS",21.9,28.9,18.5,23.5,100,1997.4,773.16,35,1224.24,61.2916791829378,NA,25,3,1,4,"FS",8143.32662789345,42399.981650399,23,"28_139_12_8",0.866297833102812,0.909879054443925,12,8,11,48,139,0,0.8852493,"2021-12-8","11:48:00",2021-12-08 11:48:00,"3_1",42250,4,4.125,1.6875,-1.5,1832,202,0,94206490,15,"TMS-94206490",3,1,"3_1",272.65,1.5637,0.0535997401836404,0.000682453087893413,0.000131071717170855
"87",53,134,"25-P3S1C1AA",21.2,22,21,21.2,100,1337.3,720.6,85,616.7,46.1153069617887,NA,25,3,1,1,"AA",7423.42375913584,35801.8516796971,56,"63_134_12_8",0,0.495575221238938,12,8,15,7,134,0,0.8832755,"2021-12-8","15:7:00",2021-12-08 15:07:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,1.5637,0,0,0
"88",54,135,"25-P3S1C2AA",22.5,23,23.3,23.4,94,1341.3,784.64,98,556.66,41.5015283680012,NA,25,3,1,2,"AA",7641.63285566917,39226.9115474172,57,"64_135_12_8",3.89999999999998,0.982558139534884,12,8,15,13,135,0,0.8852493,"2021-12-8","15:13:00",2021-12-08 15:13:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,1.5637,0.239109068923174,0.0030444312205779,0.000593073089984951
"89",55,135,"25-P3S1C2AA",22.5,23,23.3,23.4,94,1341.3,784.64,98,556.66,41.5015283680012,NA,25,3,1,2,"AA",7641.63285566917,39226.9115474172,58,"0_135_12_8",0,0.38678571428572,12,8,15,14,135,0,0.8852493,"2021-12-8","15:14:00",2021-12-08 15:14:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,1.5637,0,0,0
"90",56,136,"25-P3S1C4AA",19.9,22,19.5,20,98.5,1086.9,436.98,70,649.92,59.7957493789677,NA,25,3,1,4,"AA",6948.42835071496,32046.511922065,59,"65_136_12_8",0,0.530474040632054,12,8,15,17,136,0,0.8852493,"2021-12-8","15:17:00",2021-12-08 15:17:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,1.5637,0,0,0
"91",57,137,"25-P3S1C1FS",25.4,24.4,26.2,26.6,99,2287.2,1386.8,98,900.4,39.3669115075201,NA,25,3,1,1,"FS",9012.17804657291,51170.960146036,60,"66_137_12_8",2.65054945054944,0.966646728077522,12,8,15,20,137,0,0.8852493,"2021-12-8","15:20:00",2021-12-08 15:20:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,1.5637,0.16250523365531,0.00206908089716368,0.000364404447068919
"92",58,138,"25-P3S1C2FS",23.1,24,22.9,25,100.5,1273.8,825.18,100,448.62,35.2190296749882,NA,25,3,1,2,"FS",8384.69394828174,44523.924413447,61,"67_138_12_8",0,0.555555555555555,12,8,15,27,138,0,0.8832755,"2021-12-8","15:27:00",2021-12-08 15:27:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,1.5637,0,0,0
"93",59,139,"25-P3S1C4FS",21.9,28.9,18.5,23.5,100,1997.4,773.16,35,1224.24,61.2916791829378,NA,25,3,1,4,"FS",8143.32662789345,42399.981650399,62,"68_139_12_8",1.66429495472186,0.958422318374967,12,8,15,31,139,0,0.8852493,"2021-12-8","15:31:00",2021-12-08 15:31:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,1.5637,0.102037953086431,0.00129918756933475,0.000249521540250297
"94",60,139,"25-P3S1C4FS",21.9,28.9,18.5,23.5,100,1997.4,773.16,35,1224.24,61.2916791829378,NA,25,3,1,4,"FS",8143.32662789345,42399.981650399,63,"0_139_12_8",0.917808219178057,0.564157345733319,12,8,15,32,139,0,0.8852493,"2021-12-8","15:32:00",2021-12-08 15:32:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,1.5637,0.0562708381378724,0.000716462563325307,0.000137603565914771
"95",41,241,"01-P3S1C1FS-F",1.8,1.6,1.4,1.4,40.6,12.075,7.74,99,4.335,35.9994077583654,NA,1,3,1,1,"FS",340.861807305562,113.392841588211,46,"44_241+240_12_8",0.0686611844943045,0.966853456181806,12,8,14,24,241,240,0.88238729,"2021-12-8","14:24:00",2021-12-08 14:24:00,"3_1",42260,4,4.0625,1.6875,-1.4375,1850,202,0,94206490,15,"TMS-94206490",3,1,"3_1",272.7125,1.306706,0.00323073882142244,9.4781484818165e-06,2.84915588689007e-05
"96",42,251,"01-P3S1C4FS-Sp",1.8,1.5,1.2,1.2,44.4,10.29,6.205,47.5,4.085,39.8268837174045,NA,1,3,1,4,"FS",390.277651072304,129.724214648357,47,"45_251+250_12_8",0.125269073569482,0.960088200552637,12,8,14,31,251,250,0.88248598,"2021-12-8","14:31:00",2021-12-08 14:31:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,1.306706,0.00576280381636428,1.47659078108386e-05,4.44235012868298e-05
"97",43,238,"01-P3S1C4AA-W",1.3,1.2,0.8,0.9,46.4,9.125,5.75,100,3.375,37.8663633348939,NA,1,3,1,4,"AA",308.906882157463,88.1341094041142,48,"46_238+239_12_8",0.0799876722751386,0.954839424750126,12,8,14,33,238,239,0.88248598,"2021-12-8","14:33:00",2021-12-08 14:33:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,1.306706,0.00380973214209829,1.23329467944852e-05,4.32265347418425e-05
"98",44,229,"01-P3S1C1AA-F",1.3,1.4,0.9,1,40.8,7.11,4.93,99.5,2.18,30.7969656403391,NA,1,3,1,1,"AA",270.334054188703,70.4857545236448,49,"47_229+208_12_8",0,0.999052930302762,12,8,14,35,229,208,0.88258467,"2021-12-8","14:35:00",2021-12-08 14:35:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,1.306706,0,0,0
"99",45,233,"01-P3S1C2AA-F",1.3,1.3,0.9,0.8,45.7,9.93,6.485,93.5,3.445,33.4417887758118,NA,1,3,1,2,"AA",353.817035289252,110.848020639109,50,"48_233+232_12_8",0,0.96626773677785,12,8,14,38,233,232,0.88357157,"2021-12-8","14:38:00",2021-12-08 14:38:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,1.306706,0,0,0
"100",46,247,"01-P3S1C2FS-Sp",1.4,1.5,1.2,1.1,35.6,11.97,7.435,93,4.535,38.0366936110188,NA,1,3,1,2,"FS",272.181205607156,79.3220729104887,51,"49_247+246_12_8",0,0.982913650621119,12,8,14,40,247,246,0.88357157,"2021-12-8","14:40:00",2021-12-08 14:40:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,1.306706,0,0,0
"101",53,141,"10-P3S1C2AA",10,9.7,10,9.9,40,231.3,169.24,95,62.06,26.8309554690878,NA,10,3,1,2,"AA",1398.02933773139,3079.10113972214,58,"56_141_12_8",0.0725372252093335,0.879337651877287,12,8,15,8,141,0,0.88288074,"2021-12-8","15:8:00",2021-12-08 15:08:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,11.661397,0.0243432677742205,1.74125586046161e-05,7.90596562749389e-06
"102",54,143,"10-P3S1C1FS",10,8.2,11.2,10.2,39.5,298.8,190.84,100,107.96,36.1311914323963,NA,10,3,1,1,"FS",1383.73080267583,3047.20481130963,59,"57_143_12_8",0.231560490940993,0.985491702315481,12,8,15,15,143,0,0.88278205,"2021-12-8","15:15:00",2021-12-08 15:15:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,11.661397,0.0779910784267983,5.63628982429102e-05,2.55943014192338e-05
"103",55,144,"10-P3S1C2FS",10,11.1,10.4,11.1,39.4,343,222.73,95,120.27,35.064139941691,NA,10,3,1,2,"FS",1496.42729363937,3509.92698256391,60,"59_144_12_8",1.19820955054105,0.998987891272801,12,8,15,41,144,0,0.88307812,"2021-12-8","15:41:00",2021-12-08 15:41:00,"3_1",42261,4,4.125,1.75,1,1864,202,0,94206490,15,"TMS-94206490",3,1,"3_1",275.15,11.661397,0.382014853865877,0.00025528460720387,0.000108838404833945
"104",23,158,"25-P3S3C1AA",22.9,24.9,20,21.5,94.8,1967,932.14,97,1034.86,52.6110828673106,NA,25,3,3,1,"AA",7436.60594896078,37170.7281600684,24,"29_158_12_8",1.46363636363633,0.865764863059445,12,8,11,59,158,0,0.8832755,"2021-12-8","11:59:00",2021-12-08 11:59:00,"3_3",42255,4,3.5,1.75,-1,2542,202,0,94206499,9,"TMS-94206499",3,3,"3_3",273.15,1.5637,0.0901910694720632,0.00114834836233787,0.000229745681227071
"105",24,159,"25-P3S3C2AA",23.1,23.4,22.5,22.3,98.2,1699,1006.62,98,692.38,40.7522071806945,NA,25,3,3,2,"AA",7860.31702180744,40185.8472311085,25,"30_159_12_8",0.323076923076917,0.402965034965028,12,8,12,1,159,0,0.8832755,"2021-12-8","12:1:00",2021-12-08 12:01:00,"3_3",42255,4,3.5,1.75,-1,2542,202,0,94206499,9,"TMS-94206499",3,3,"3_3",273.15,1.5637,0.0199083966058736,0.000253481578308695,4.95807778603226e-05
"106",25,160,"25-P3S3C4AA",22.8,22.1,22,21,88,1016.4,349.46,75,666.94,65.6178669815034,NA,25,3,3,4,"AA",6834.1933137909,33380.893256951,26,"31_160_12_8",0.403323262839868,0.89182038242854,12,8,12,3,160,0,0.8832755,"2021-12-8","12:3:00",2021-12-08 12:03:00,"3_3",42251,4,3.5,1.8125,-1.0625,2527,202,0,94206499,9,"TMS-94206499",3,3,"3_3",273.0875,1.5637,0.0248589626007903,0.000316514142244187,6.48011069684319e-05
"107",26,161,"25-P3S3C1FS",27,27.2,28.3,29,99.1,2843,1660.42,100,1182.58,41.5962011959198,NA,25,3,3,1,"FS",9900.1169390308,60493.0073070846,27,"32_161_12_8",0,0.530474040632054,12,8,12,5,161,0,0.8832755,"2021-12-8","12:5:00",2021-12-08 12:05:00,"3_3",42251,4,3.5,1.8125,-1.0625,2527,202,0,94206499,9,"TMS-94206499",3,3,"3_3",273.0875,1.5637,0,0,0
"108",27,162,"25-P3S3C2FS",21.5,23.8,23.3,22,98,148.7,904,98,-755.3,-507.935440484196,NA,25,3,3,2,"FS",7779.2470717364,39486.8390695936,28,"33_162_12_8",0,0.448961945122224,12,8,12,7,162,0,0.8832755,"2021-12-8","12:7:00",2021-12-08 12:07:00,"3_3",42251,4,3.5,1.8125,-1.0625,2527,202,0,94206499,9,"TMS-94206499",3,3,"3_3",273.0875,1.5637,0,0,0
"109",28,163,"25-P3S3C4FS",26,28.2,25.3,28.5,98.5,3170,1179.63,60,1990.37,62.7876971608833,NA,25,3,3,4,"FS",9500.19619815382,56396.9510923959,29,"34_163_12_8",1.04545454545453,0.907064471879294,12,8,12,9,163,0,0.8832755,"2021-12-8","12:9:00",2021-12-08 12:09:00,"3_3",42260,4,3.5,1.75,-1.125,2544,202,0,94206499,9,"TMS-94206499",3,3,"3_3",273.025,1.5637,0.0644516871199504,0.000820624367660189,0.000138236063240108
